날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"","","* 554.36","","1,606.93","","732.58","","205.75","3,099.62"
"20200612","밥","* 363.00","밀쌀밥","363.55","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","계란국 (1)(5)","* 58.05","순두부찌개 (1)(5)(10)(17)(18)","111.87","버섯매운탕 (5)(6)(16)","67.34","아이스크림 샌드위치 (2)","252",""
"","깻잎쇠고기볶음 (5)(6)(16)","* 153.43","호박볶음 (5)(6)(9)(10)","158.41","새우살야채볶음 (5)(6)(9)","128.44","","",""
"","브로콜리&초고추장 (6)","* 50.59","데리야끼갈릭치킨 (1)(5)(6)(15)","648.02","우엉조림 (5)(6)","79.47","","",""
"","배추김치","* 24.54","배추김치","24.54","배추김치","24.54","","",""
"20200607","밥","* 363.00","현미밥","381.15","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","근대된장국 (5)(6)","* 52.74","쇠고기미역국 (5)(16)","38.27","무국 (5)","46.65","포도 주스(180㎖/병)","80",""
"","버섯야채볶음 (5)(6)(16)","* 230.12","닭순살양배추볶음 (5)(6)(15)","324.11","오징어삼겹볶음 (5)(6)(10)(17)","552.7","","",""
"","맛김","* 5.25","시금치무침 (5)(6)","24.73","두부양념장 (5)(6)","77.66","","",""
"","배추김치","* 24.54","총각김치","18.45","배추김치","24.54","","",""
"","","* 675.65","","786.71","","1,064.55","","202","2,728.91"
"20200608","밥","* 363.00","잡곡밥","391.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","북어채국 (1)(5)","* 56.10","배추된장국 (5)(6)","57.82","김치찌개 (5)(10)","154.83","토마토,신선형(방울토마토(58월)) (12)","20.2",""
"","호박볶음 (5)(6)(9)(10)","* 158.41","돼지갈비찜 (5)(6)(10)","471.74","닭고기튀김(양념vs간장) (1)(5)(6)(15)","813.02","","",""
"","감자조림 (5)(6)","* 57.42","오이무침(오이나물) (5)(6)","38.44","양파간장절임(볶음) (5)(6)","48.11","","",""
"","배추김치","* 24.54","파김치","23.6","총각김치","18.45","","",""
"","","* 659.47","","983.14","","1,397.41","","142.2","3,182.22"
"20200609","밥","* 363.00","밥","363","흑미밥","381.75","우유(백색우유(200ML,연간)) (2)","122",""
"","오징어무국 (5)(17)","* 50.95","감자양파찌개 (5)(6)","69.05","들깨미역국 (5)(16)","31.97","바나나맛우유 (2)","200.4",""
"","새송이버섯야채볶음 (5)(6)(10)","* 108.83","쇠고기불고기 (5)(6)(16)","123.76","조기튀김 (6)","583.89","","",""
"","김자반","* 43.00","양배추쌈 (5)(6)","65.59","계란장조림(계란찜) (1)(5)(6)(16)","107.4","","",""
"","배추김치","* 24.54","총각김치","18.45","배추김치","24.54","","",""
"","","* 590.32","","639.85","","1,129.55","","322.4","2,682.12"
"20200610","밥","* 363.00","불닭덮밥 (1)(5)(6)(15)","881.22","잡곡밥","391.54","우유(백색우유(200ML,연간)) (2)","122",""
"","호박된장찌개 (5)(6)","* 50.46","콩나물국 (5)","28.86","쇠고기무국 (5)(16)","72.41","이온음료","58.8",""
"","돼지고기김치볶음 (10)","* 244.31","단무지","11.27","고등어순살카레튀김 (5)(6)(7)","459.44","견과, 혼합식","136.3",""
"","순두부양념장 (5)(6)","* 78.86","배추김치","24.54","고구마샐러드 (1)","197.73","","",""
"","오이소박이","* 22.20","","","배추김치","24.54","","",""
"","","* 758.83","","945.89","","1,145.66","","317.1","3,167.48"
"20200611","밥","* 363.00","찰보리밥","378.8","쇠고기덮밥 (5)(6)(16)","643.19","우유(백색우유(200ML,연간)) (2)","122",""
"","조갯살미역국 (5)","* 13.49","근대된장국 (5)(6)","52.74","오징어무국 (5)(17)","50.95","수박(상품)","83.75",""
"","계란찜(스크램블에그) (1)(9)","* 128.60","돼지고기수육(두루치기) (5)(6)(9)(10)","1,093.50","오이무침(오이나물) (5)(6)","38.44","","",""
"","시금치무침 (5)(6)","* 24.73","모듬쌈 (5)(6)","57.35","","","","",""
"","배추김치","* 24.54","배추김치","24.54","","","","",""
"","","* 554.36","","1,606.93","","732.58","","205.75","3,099.62"
"20200612","밥","* 363.00","밀쌀밥","363.55","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","계란국 (1)(5)","* 58.05","순두부찌개 (1)(5)(10)(17)(18)","111.87","버섯매운탕 (5)(6)(16)","67.34","아이스크림 샌드위치 (2)","252",""
"","깻잎쇠고기볶음 (5)(6)(16)","* 153.43","호박볶음 (5)(6)(9)(10)","158.41","새우살야채볶음 (5)(6)(9)","128.44","","",""
"","브로콜리&초고추장 (6)","* 50.59","데리야끼갈릭치킨 (1)(5)(6)(15)","648.02","우엉조림 (5)(6)","79.47","","",""
"","배추김치","* 24.54","배추김치","24.54","배추김치","24.54","","",""
"","","* 649.61","","1,306.39","","662.79","","374","2,992.79"
"20200613","밥","* 363.00","잡곡밥","391.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","북어채국 (1)(5)","* 56.10","무두부조개탕 (5)(18)","64.96","김치찌개 (5)(10)","154.83","망고 주스(180㎖/캔)","90",""
"","멸치볶음","* 146.71","돼지고기가지볶음 (5)(6)(10)","348.74","주꾸미볶음 (5)(6)","152.29","","",""
"","감자조림 (5)(6)","* 57.42","시금치고추장무침 (5)(6)","46.16","콩나물무침 (5)(6)","42.17","","",""
"","무생채(무나물)","* 27.62","배추김치","24.54","오이소박이","22.2","","",""
"","","* 650.85","","875.94","","734.49","","212","2,473.28"
"20200614","밥","* 363.00","밥","363","현미밥","381.15","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기무국 (5)(16)","* 72.41","닭곰탕 (5)(15)","190.64","무국 (5)","46.65","대추방울토마토(생산기) (12)","20.4",""
"","감자풋고추볶음 (5)(6)","* 110.08","오징어볶음 (5)(6)(17)","197.09","매콤새송이버섯볶음 (5)(6)","200.03","즉석쌀국수(멸치맛) (6)","325",""
"","두부양념장 (5)(6)","* 77.66","꽈리고추조림 (5)(6)","60.86","계란찜(스크램블에그) (1)(9)","128.6","","",""
"","배추김치","* 24.54","총각김치","18.45","배추김치","24.54","","",""
"","","* 647.69","","830.04","","780.97","","467.4","2,726.10"
"20200615","밥","* 363.00","밥","363","잡곡밥","391.54","우유(백색우유(200ML,연간)) (2)","122",""
"","감자양파찌개 (5)(6)","* 69.05","짬뽕찌개 (5)(10)(17)","85.28","강된장찌개 (5)(6)","108.68","오렌지 주스(200㎖/팩)","96",""
"","돼지고기김치볶음 (10)","* 244.31","콩나물매운잡채 (5)(6)(10)","277.01","쇠고기불고기 (5)(6)(16)","123.76","","",""
"","맛김","* 5.25","삼치순살튀김 (5)(6)","396.26","깻잎조림 (5)(6)","43.98","","",""
"","파김치","* 23.60","배추김치","24.54","배추김치","24.54","","",""
"","","* 705.21","","1,146.09","","692.5","","218","2,761.80"
"20200616","밥","* 363.00","찹쌀밥","384.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","조갯살미역국 (5)","* 13.49","전복삼계탕 (15)(18)","689.15","돼지고기육개장 (1)(5)(10)","135.25","수박(상품)","83.75",""
"","두부조림 (5)(6)","* 86.82","오이풋고추&쌈장 (5)(6)","50.55","오징어튀김칠리 (1)(6)(12)","401.85","","",""
"","오이무침(오이나물) (5)(6)","* 38.44","총각김치","18.45","감자조림 (5)(6)","57.42","","",""
"","배추김치","* 24.54","","","배추김치","24.54","","",""
"","","* 526.29","","1,142.69","","982.06","","205.75","2,856.79"
"20200617","밥","* 363.00","김치덮밥 (10)","651.81","조밥","380.85","우유(백색우유(200ML,연간)) (2)","122",""
"","순두부국 (1)(5)(16)(18)","* 92.12","감자된장국 (5)(6)","54.34","짬뽕찌개 (5)(10)(17)","85.28","메론","100.8",""
"","호박볶음 (5)(6)(9)(10)","* 158.41","갈치순살튀김 (6)","387.54","마파두부 (5)(6)(10)","219.24","","",""
"","맛김","* 5.25","총각김치","18.45","계란찜(스크램블에그) (1)(9)","128.6","","",""
"","배추김치","* 24.54","","","배추김치","24.54","","",""
"","","* 643.32","","1,112.14","","838.51","","222.8","2,816.77"
"20200618","밥","* 363.00","잡곡밥","391.54","불닭덮밥 (1)(5)(6)(15)","881.22","우유(백색우유(200ML,연간)) (2)","122",""
"","시금치국 (5)(6)","* 35.14","버섯매운탕 (5)(6)(16)","67.34","계란국 (1)(5)","58.05","아이스크림 팩형 (2)","234",""
"","돼지고기청경채볶음 (5)(6)(10)","* 363.71","모듬쌈 (5)(6)","57.35","무생채(무나물)","27.62","","",""
"","오이무침(오이나물) (5)(6)","* 38.44","훈제오리볶음 (1)","306.03","","116","","",""
"","배추김치","* 24.54","배추김치","24.54","","","","",""
"","","* 824.83","","846.8","","1,082.89","","356","3,110.52"
"20200619","밥","* 363.00","밥","363","찰보리비빔밥 (5)(6)(16)","629.83","과일푸딩","126",""
"","김칫국(돈육) (10)","* 44.23","대구탕 (5)(6)","52.98","무두부조개탕 (5)(18)","64.96","우유(백색우유(200ML,연간)) (2)","122",""
"","맛김","* 5.25","오징어채버터볶음 (1)(5)(6)(17)","149.7","삶은계란(계란후라이) (1)","98.01","","",""
"","계란찜(스크램블에그) (1)(9)","* 128.60","닭고기야채조림 (5)(6)(15)","271.88","배추김치","24.54","","",""
"","총각김치","* 18.45","배추김치","24.54","","","","",""
"","","* 559.53","","862.1","","817.34","","248","2,486.97"
"20200620","닭죽(닭곰탕) (5)(15)","* 545.33","밥","363","검은콩밥","383.65","우유(백색우유(200ML,연간)) (2)","122",""
"","브로콜리&초고추장 (6)","* 50.59","쇠고기미역국 (5)(16)","38.27","근대된장국 (5)(6)","52.74","아이스크림 샌드위치 (2)","252",""
"","오이무침(오이나물) (5)(6)","* 38.44","낙지볶음 (5)(6)","157.69","중화식잡채 (5)(6)(16)","207.48","","",""
"","","","콩나물무침 (5)(6)","42.17","우엉조림 (5)(6)","79.47","","",""
"","","","배추김치","24.54","배추김치","24.54","","",""
"","","* 634.36","","625.67","","747.88","","374","2,381.91"
"20200621","밥","* 363.00","현미밥","381.15","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","순두부찌개 (1)(5)(10)(17)(18)","* 111.87","계란국 (1)(5)","58.05","쇠고기호박찌개 (5)(6)(16)","82.28","참외,신선형(참외(78월))","57",""
"","돼지고기가지볶음 (5)(6)(10)","* 348.74","새송이버섯야채볶음 (5)(6)(10)","108.83","오징어볶음 (5)(6)(17)","197.09","포도 주스(180㎖/병)","80",""
"","맛김","* 5.25","감자조림 (5)(6)","57.42","열무된장무침 (5)(6)","44.99","","",""
"","배추김치","* 24.54","배추김치","24.54","배추김치","24.54","","",""
"","","* 853.40","","629.99","","711.9","","259","2,454.29"
"20200622","밥","* 363.00","찰보리밥","378.8","제육덮밥 (5)(6)(10)","816.22","우유(백색우유(200ML,연간)) (2)","122",""
"","들깨미역국 (5)(16)","* 31.97","김칫국(돈육) (10)","46.51","오징어실채케찹볶음 (6)(12)(17)","135.48","젤리","160",""
"","감자매운조림 (5)(6)","* 81.11","생선가스 (1)(6)","655.21","단무지","11.27","","",""
"","무생채(무나물)","* 27.62","고구마샐러드 (1)","197.73","배추김치","24.54","","",""
"","배추김치","* 24.54","총각김치","18.45","","","","",""
"","","* 528.24","","1,296.70","","987.51","","282","3,094.45"
"20200623","밥","* 363.00","밥","363","잡곡밥","391.54","우유(백색우유(200ML,연간)) (2)","122",""
"","콩나물무채국 (5)","* 25.02","한우갈비탕 (5)(16)","486.28","두부고추장찌개 (5)(6)(16)","91.77","이온음료","58.8",""
"","호박볶음 (5)(6)(9)(10)","* 158.41","깻잎조림 (5)(6)","43.98","멸치볶음","146.71","","",""
"","얼갈이배추된장무침 (5)(6)","* 40.06","오이풋고추&쌈장 (5)(6)","50.55","계란장조림(계란찜) (1)(5)(6)(16)","107.4","","",""
"","총각김치","* 18.45","배추김치","24.54","배추김치","24.54","","",""
"","","* 604.94","","968.35","","761.96","","180.8","2,516.05"
"20200624","밥","* 363.00","찹쌀밥","384.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기무국 (5)(16)","* 72.41","배추된장국 (5)(6)","57.82","김치찌개 (5)(10)","154.83","수박(상품)","83.75",""
"","오징어볶음 (5)(6)(17)","* 197.09","돼지불고기 (5)(6)(10)","382.66","닭고기튀김(양념vs머스타드) (1)(6)(15)","831.11","","",""
"","맛김","* 5.25","오이무침(오이나물) (5)(6)","38.44","계란찜(스크램블에그) (1)(9)","128.6","","",""
"","배추김치","* 24.54","총각김치","18.45","갓김치 (9)","12.8","","",""
"","","* 662.29","","881.91","","1,490.34","","205.75","3,240.29"
"20200625","제육덮밥 (5)(6)(10)","* 816.22","밀쌀밥","363.55","찰보리비빔밥 (5)(6)(16)","629.83","메론","100.8",""
"","호박된장찌개 (5)(6)","* 50.46","생선묵찌개 (5)(6)","88.62","무국 (5)","46.65","","",""
"","두부조림 (5)(6)","90.55","배추김치","24.51","열무된장무침 (5)(6)","46.07","","",""
"","배추김치","24.51","","","깍두기 (9)","32.23","","",""
"","","552.11","","1,058.41","","759.49","","474.8","2,844.81"
"20200520","밥","363","불닭덮밥 (1)(5)(6)(15)","938.78","밀쌀밥","352.66","우유(백색우유(200ML,연간)) (2)","122",""
"","들깨미역국 (5)(16)","26.84","배추된장국 (5)(6)","49.74","짬뽕찌개 (5)(10)(17)(18)","104.88","유산균 발효 음료 (2)","56",""
"","돼지고기김치볶음 (10)","265.24","감자샐러드 (1)","129.61","깻잎쇠고기볶음 (5)(6)(16)","154.69","","",""
"","계란찜 (1)(9)","107.58","파김치","23.6","조기튀김 (6)","439.32","","",""
"","깍두기 (9)","32.23","","","배추김치","24.51","","",""
"","","794.89","","1,141.73","","1,076.06","","178","3,190.68"
"20200521","밥","363","햄치즈(에그)버거 (1)(2)(6)(10)(12)","1,298.33","잡곡밥","373.39","우유(백색우유(200ML,연간)) (2)","244",""
"","두부고추장찌개 (5)(6)(16)","92.78","혼합시리얼","","근대된장국 (5)(6)","51.92","참외,신선형(참외(45월))","57",""
"","호박볶음 (5)(6)(9)(10)","158.98","감자튀김","","오리불고기 (5)(6)","314.34","","",""
"","생선묵조림 (5)(6)","135.98","","","시금치무침 (5)(6)","29.84","","",""
"","깍두기 (9)","32.23","","","깍두기 (9)","32.23","","",""
"","","782.97","","1,298.33","","801.72","","301","3,184.02"
"20200522","찰보리밥","367.91","밥","363","자장밥 (1)(5)(6)(10)","852.12","우유(백색우유(200ML,연간)) (2)","122",""
"","콩나물무채국 (5)","25.64","꼬리곰탕 (5)(6)","575.27","팝콘형치킨 (6)(12)","608.46","이온음료","58.8",""
"","돼지고기가지볶음 (5)(6)(10)","351.12","마늘종볶음 (5)(6)","95.99","브로콜리&초고추장 (6)","52.13","유산균 발효유(3사교)","84.5",""
"","맛김","5.25","오징어젓무침 (17)","47.36","배추김치","24.51","","",""
"","배추김치","24.51","깍두기 (9)","32.23","","","","",""
"","","774.43","","1,113.85","","1,537.22","","265.3","3,690.80"
"20200523","밥(1/2)","217.8","밥","363","현미밥","370.26","우유(백색우유(200ML,연간)) (2)","122",""
"","떡만둣국 (1)(5)(6)(10)(16)","568.54","닭볶음탕 (15)","273.02","순두부국 (1)(5)(16)(18)","95.5","아이스크림 콘,완제품 (2)","270",""
"","깍두기 (9)","32.23","게맛살볶음 (5)(6)","97.46","잡채 (5)(6)(16)","202.55","","",""
"","","","계란찜 (1)(9)","107.58","꽁치김치조림 (5)(6)","38.19","","",""
"","","","배추김치","24.51","깍두기 (9)","32.23","","",""
"","","818.57","","865.57","","738.73","","392","2,814.87"
"20200524","밥","363","잡곡밥","373.39","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기미역국 (5)(16)","38.48","무국 (5)(9)","43.98","아욱고추장찌개 (5)(6)(16)","78.73","오렌지 주스(200㎖/팩)","96",""
"","새송이버섯야채볶음 (5)(6)(10)","119.48","비엔나소시지떡볶음 (5)(6)(10)","369.9","오삼불고기 (5)(6)(10)(17)","566.4","","",""
"","감자매운조림 (5)(6)","84.14","두부조림 (5)(6)","90.55","모듬쌈 (5)(6)","59.19","","",""
"","배추김치","24.51","배추김치","24.51","깍두기 (9)","32.23","","",""
"","","629.61","","902.33","","1,099.55","","218","2,849.49"
"20200525","밥","363","찰보리밥","367.91","고추참치덮밥 (6)","617.18","과일푸딩","126",""
"","햄김치찌개 (10)","129.86","짬뽕찌개 (5)(10)(17)(18)","104.88","감자양파찌개 (5)(6)","76.93","우유(백색우유(200ML,연간)) (2)","122",""
"","꽈리고추멸치볶음","68.58","탕수육(완) (5)(6)(10)(12)","517.35","삶은계란(계란후라이) (1)","98.17","농후 발효유 (2)","96",""
"","콩나물무침 (5)(6)","42.71","얼갈이배추된장무침 (5)(6)","40.6","배추김치","24.51","","",""
"","백김치 (9)","16.8","깍두기 (9)","32.23","","","","",""
"","","620.95","","1,062.97","","816.79","","344","2,844.71"
"20200526","밥","363","쫄면 (1)(5)(6)","791.64","잡곡밥","373.39","우유(백색우유(200ML,연간)) (2)","122",""
"","북어채국 (1)(5)","56.72","돈가스 (6)(10)","589.76","호박된장찌개 (5)(6)","53.31","대추방울토마토(생산기) (12)","18.7",""
"","돼지고기김치볶음 (10)","265.24","단무지","12.82","쇠고기불고기 (5)(6)(16)","132.88","워터젤리","176.4",""
"","맛김","5.25","배추김치","24.51","양배추쌈 (5)(6)","65.43","","",""
"","깍두기 (9)","32.23","","","배추김치","24.51","","",""
"","","722.44","","1,418.73","","649.52","","317.1","3,107.79"
"20200527","밥","363","제육덮밥 (5)(6)(10)","827.05","현미밥","370.26","우유(백색우유(200ML,연간)) (2)","122",""
"","순두부찌개 (1)(5)(10)(17)(18)","112.66","콩나물국 (5)","26.83","계란국 (1)(5)","58.11","메론(봄, 가을)","100.8",""
"","햄슬라이스야채볶음 (5)(6)(10)","222.64","깻잎조림 (5)(6)","48.52","닭고기튀김(양념vs간장) (1)(5)(6)(15)","867.51","","",""
"","우엉조림 (5)(6)","88.1","깍두기 (9)","32.23","고구마샐러드 (1)","197.73","","",""
"","배추김치","24.51","","","배추김치","24.51","","",""
"","","810.91","","934.63","","1,518.12","","222.8","3,486.46"
"20200528","밥","363","찰보리비빔밥 (5)(6)(16)","569.35","새우버거 (1)(6)(9)(12)","1,093.65","우유(백색우유(200ML,연간)) (2)","244",""
"","생선묵국 (5)(6)","64.52","미더덕된장찌개 (5)(6)","75.73","혼합시리얼","","참외,신선형(참외(45월))","57",""
"","돈육굴소스양배추볶음 (10)","320.84","삶은계란(계란후라이) (1)","98.17","","","","",""
"","맛김","5.25","배추김치","24.51","","","","",""
"","깍두기 (9)","32.23","","","","","","",""
"","","785.84","","767.76","","1,093.65","","301","2,948.25"
"20200529","밥","363","밥","363","닭죽(닭곰탕) (5)(15)","509.83","우유(백색우유(200ML,연간)) (2)","122",""
"","오징어무국 (5)(17)","59.71","버섯매운탕 (5)(6)(16)","80.02","콩나물매운잡채 (5)(6)(10)","275.96","토마토,신선형(토마토(58월)) (12)","37.37",""
"","소시지케찹볶음 (5)(6)(10)(12)","329.21","생선가스 (1)(6)","603.38","깍두기 (9)","32.23","아이스크림 팩형 (2)","234",""
"","순두부양념장 (5)(6)","72.83","마늘종무침 (5)(6)","73.12","","","","",""
"","배추김치","24.51","배추김치","24.51","","","","",""
"","","849.26","","1,144.03","","818.02","","393.37","3,204.68"
"20200530","밥","363","잡곡밥","373.39","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","김치찌개 (5)(10)","151.9","시금치국 (5)(6)(9)","32.54","쇠고기미역국 (5)(16)","38.48","바나나맛우유 (2)","200.4",""
"","매콤새송이버섯볶음 (5)(6)","97.37","돼지불고기 (5)(6)(10)","403.76","오징어볶음 (5)(6)(17)","207.79","건빵(참깨맛)","249",""
"","감자조림 (5)(6)","57.98","브로콜리&초고추장 (6)","52.13","두부조림 (5)(6)","90.55","","",""
"","백김치 (9)","16.8","깍두기 (9)","32.23","배추김치","24.51","","",""
"","","687.05","","894.05","","724.33","","571.4","2,876.83"
"20200531","밥","363","콩나물밥 (5)(6)(16)","445.64","검은콩밥","372.76","우유(백색우유(200ML,연간)) (2)","122",""
"","계란국 (1)(5)","58.11","감자된장국 (5)(6)","50.66","돼지고기육개장 (1)(5)(10)","124.03","이온음료","58.8",""
"","비엔나소시지케찹볶음 (6)(10)(12)","322.35","닭순살양배추볶음 (5)(6)(15)","297.21","궁중떡볶이 (5)(6)(16)","347.47","팥빙수","180",""
"","맛김","5.25","깍두기 (9)","32.23","고등어순살조림 (5)(6)(7)","183.92","","",""
"","배추김치","24.51","","","배추김치","24.51","","",""
"","","773.22","","825.74","","1,052.69","","360.8","3,012.45"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"20200601","밥","* 363.00","쇠고기덮밥 (5)(6)(16)","643.19","현미밥","381.15","우유(백색우유(200ML,연간)) (2)","122",""
"","조갯살미역국 (5)","* 13.49","콩나물국 (5)","28.86","호박된장찌개 (5)(6)","50.46","대추방울토마토(생산기) (12)","20.4",""
"","멸치고추장볶음 (6)","* 135.00","오징어젓무침 (17)","43.52","삼겹살고추장볶음 (5)(6)(10)","649.27","","",""
"","계란찜(스크램블에그) (1)(9)","* 128.60","배추김치","24.54","양파간장절임(볶음) (5)(6)","48.11","","",""
"","배추김치","* 24.54","","","배추김치","24.54","","",""
"","","* 664.63","","740.11","","1,153.53","","142.4","2,700.67"
"20200602","밥","* 363.00","잡곡밥","391.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","북어채국 (1)(5)","* 56.10","순두부국 (1)(5)(16)(18)","92.12","김치찌개 (5)(10)","154.83","감귤 주스(180㎖/병)","180",""
"","맛김","* 5.25","오리불고기 (5)(6)","304.14","닭고기튀김(양념vs간장) (1)(5)(6)(15)","813.02","","",""
"","감자매운조림 (5)(6)","* 81.11","양배추쌈 (5)(6)","65.59","오이무침(오이나물) (5)(6)","38.44","","",""
"","배추김치","* 24.54","배추김치","24.54","총각김치","18.45","","",""
"","","* 530.00","","877.93","","1,387.74","","302","3,097.67"
"20200603","밥","* 363.00","제육덮밥 (5)(6)(10)","816.22","밀쌀밥","363.55","우유(백색우유(200ML,연간)) (2)","122",""
"","두부고추장찌개 (5)(6)(16)","* 91.77","계란국 (1)(5)","58.05","짬뽕찌개 (5)(10)(17)","85.28","아이스크림, 떠먹는형","270",""
"","오징어채간장볶음 (1)(5)(6)(17)","* 112.17","감자샐러드 (1)","129.51","호박볶음 (5)(6)(9)(10)","158.41","배 주스(238㎖/캔)","116",""
"","무생채(무나물)","* 27.62","배추김치","24.54","삼치순살튀김 (5)(6)","396.26","","",""
"","배추김치","* 24.54","","","배추김치","24.54","","",""
"","","* 619.10","","1,028.32","","1,028.04","","508","3,183.46"
"20200604","밥","* 363.00","밥","363","찰보리비빔밥 (5)(6)(16)","629.83","우유(백색우유(200ML,연간)) (2)","122",""
"","콩나물무채국 (5)","* 25.02","쇠고기미역국 (5)(16)","38.27","시금치국 (5)(6)","35.14","농후 발효유 (2)","96",""
"","맛김","* 5.25","갑오징어야채볶음 (5)(6)(17)","254.01","삶은계란(계란후라이) (1)","98.01","사과 주스(200㎖/팩)","93",""
"","두부조림 (5)(6)","* 86.82","오이무침(오이나물) (5)(6)","38.44","배추김치","24.54","라면(즉석 컵) (6)","365",""
"","배추김치","* 24.54","배추김치","24.54","","","","",""
"","","* 504.63","","718.26","","787.52","","676","2,686.41"
"20200605","밥","* 363.00","밥","363","잡곡밥","391.54","우유(백색우유(200ML,연간)) (2)","122",""
"","순두부찌개 (1)(5)(10)(17)(18)","* 111.87","닭볶음탕 (15)","255.89","감자양파찌개 (5)(6)","69.05","참외,신선형(참외(78월))","57",""
"","가지굴소스쇠고기볶음 (5)(6)(16)","* 186.72","명태순살조림 (5)(6)","94.72","돼지불고기 (5)(6)(10)","382.66","복숭아 주스(340㎖/캔)","188",""
"","브로콜리&초고추장 (6)","* 50.59","얼갈이배추된장무침 (5)(6)","40.06","모듬쌈 (5)(6)","57.35","","",""
"","배추김치","* 24.54","총각김치","18.45","배추김치","24.54","","",""
"","","* 736.72","","772.12","","925.14","","367","2,800.98"
"20200606","밥","* 363.00","검은콩밥","383.65","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","쇠고기육개장 (1)(5)(16)","* 117.55","아귀탕 (5)(6)","108.22","오징어무국 (5)(17)","50.95","유산균 발효 음료 (2)","56",""
"","꽈리고추건새우볶음 (5)(6)","* 173.60","멸치볶음","146.71","계란찜(스크램블에그) (1)(9)","128.6","건빵(야채맛)","249",""
"","맛김","* 5.25","고추잡채 (5)(6)(10)","330.72","콩나물매운무침 (5)(6)","49.28","","",""
"","배추김치","* 24.54","배추김치","24.54","배추김치","24.54","","",""
"","","* 683.94","","993.84","","616.37","","427","2,721.15"
"","","798.76","","760.03","","884.79","","359","2,802.58"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"20200501","밥","363","잡곡밥","373.39","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","버섯된장찌개 (5)(6)","68.34","명태무찌개 (5)(6)","119.73","쇠고기육개장 (1)(5)(16)","117.03","사과(후지, 상품)","42.63",""
"","돼지고기김치볶음 (10)","265.24","닭고기튀김(양념vs간장) (1)(5)(6)(15)","867.51","오징어볶음 (5)(6)(17)","207.79","","",""
"","두부양념장 (5)(6)","73.79","꽈리고추조림 (5)(6)","61.93","시금치무침 (5)(6)","29.84","","",""
"","깍두기 (9)","32.23","배추김치","24.51","배추김치","24.51","","",""
"","","802.6","","1,447.07","","742.17","","164.63","3,156.47"
"20200502","핫도그빵 (1)(6)(10)(12)","892.06","검은콩밥","372.76","제육덮밥 (5)(6)(10)","827.05","우유(백색우유(200ML,연간)) (2)","244",""
"","혼합시리얼","","조갯살미역국 (5)(18)","13.63","계란국 (1)(5)","58.11","대추방울토마토(생산기) (12)","18.7",""
"","","","떡볶이 (1)(5)(6)","458.26","얼갈이배추된장무침 (5)(6)","40.6","망고 주스(180㎖/캔)","90",""
"","","","두부조림 (5)(6)","90.55","깍두기 (9)","32.23","","",""
"","","","배추김치","24.51","","","","",""
"","","892.06","","959.71","","957.99","","352.7","3,162.46"
"20200503","밥","363","현미밥","370.26","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","김치찌개 (5)(10)","151.9","근대된장국 (5)(6)","51.92","순두부찌개 (1)(5)(10)(17)(18)","112.66","포도 주스(180㎖/병)","80",""
"","버섯야채볶음 (5)(6)(16)","134","쇠고기불고기 (5)(6)(16)","132.88","닭순살피망볶음 (5)(6)(15)","303.06","라면(즉석 컵) (6)","365",""
"","맛김","5.25","양배추쌈 (5)(6)","65.43","무생채(무나물)","28.23","","",""
"","깍두기 (9)","32.23","배추김치","24.51","배추김치","24.51","","",""
"","","686.38","","645","","831.46","","567","2,729.84"
"20200504","밥","363","밥","363","잡곡밥","373.39","우유(백색우유(200ML,연간)) (2)","122",""
