날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-05-17","우유(백색우유(200ML,연간))(02)","122kcal","바나나(육사)","81.6kcal","","","","","2890.63kcal"
"2021-05-18","밥","363kcal","밥","363kcal","잡곡밥","382.97kcal","","","2794.03kcal"
"2021-05-18","어묵김칫국(05)(06)","60.03kcal","감자호박국(05)","37.03kcal","두부고추장찌개(05)(06)","72.77kcal","","","2794.03kcal"
"2021-05-18","콩나물삼색볶음(05)(06)","84.7kcal","파닭(파채닭튀김)(01)(05)(06)(15)","743.63kcal","돈육굴소스양배추볶음(10)","263.66kcal","","","2794.03kcal"
"2021-05-18","오징어채야채무침(05)(06)(17)","97.44kcal","시금치된장무침(05)","45.9kcal","김자반","34.4kcal","","","2794.03kcal"
"2021-05-18","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","","","2794.03kcal"
"2021-05-18","우유(백색우유(200ML,연간))(02)","122kcal","참외(4월~5월)","42.56kcal","","","","","2794.03kcal"
"2021-05-19","밥","363kcal","비빔밥(05)(06)","550.56kcal","밥","363kcal","","","2762.90kcal"
"2021-05-19","무국(05)","38.23kcal","된장국(일품용)(05)","21.16kcal","짬뽕찌개(05)(06)(10)(17)","135.75kcal","","","2762.90kcal"
"2021-05-19","닭순살피망볶음(05)(06)(15)","174.01kcal","호박쇠고기볶음(05)(06)(16)","99.19kcal","매운소시지떡볶음(06)(10)(12)","338.3kcal","","","2762.90kcal"
"2021-05-19","오이나물","44.69kcal","계란후라이(01)","97.91kcal","감자마늘쫑조림(05)(06)","77.79kcal","","","2762.90kcal"
"2021-05-19","백김치","15.12kcal","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","","","2762.90kcal"
"2021-05-19","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림, 떠먹는형","270kcal","","","","","2762.90kcal"
"2021-05-20","닭죽(05)(15)","564.63kcal","잡곡밥","382.97kcal","밥","363kcal","","","2717.71kcal"
"2021-05-20","맛김","5.25kcal","명태미나리된장찌개(05)","70.7kcal","쇠고기미역국(05)(16)","31.5kcal","","","2717.71kcal"
"2021-05-20","꽈리고추멸치조림(05)(06)","107.48kcal","오리훈제야채볶음(01)","315.27kcal","두부튀김양념(05)(06)","520.71kcal","","","2717.71kcal"
"2021-05-20","깍두기(임가공)","28.75kcal","콩나물매운무침(05)(06)","74.1kcal","부추나물(05)","25.16kcal","","","2717.71kcal"
"2021-05-20","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","","","2717.71kcal"
"2021-05-20","","","컵과일(메론)","54kcal","","","","","2717.71kcal"
"2021-05-21","밥","363kcal","쫄면(01)(05)(06)","829.32kcal","밥","363kcal","","","3803.30kcal"
"2021-05-21","순두부국(05)","77.1kcal","만두튀김(01)(05)(06)(10)","480.49kcal","근대된장국(05)(06)","41.2kcal","","","3803.30kcal"
"2021-05-21","버섯잡채(05)(06)","66.47kcal","단무지","5.58kcal","돼지고기수육(05)(09)(10)","1067.76kcal","","","3803.30kcal"
"2021-05-21","맑은오징어볶음(12)(17)","149.85kcal","배추김치(5~6월)","23.44kcal","양배추쌈(05)(06)","65.9kcal","","","3803.30kcal"
"2021-05-21","깍두기(임가공)","28.75kcal","농후 발효유(02)","96kcal","배추김치(5~6월)","23.44kcal","","","3803.30kcal"
"2021-05-21","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3803.30kcal"
"2021-05-22","핫도그빵(01)(06)(10)(12)","983.5kcal","밥","363kcal","밥","363kcal","","","2715.78kcal"
"2021-05-22","우유(백색우유(200ML,연간))(02)","244kcal","된장찌개(05)(06)","67.08kcal","호박고추장찌개(06)(10)","122.61kcal","","","2715.78kcal"
"2021-05-22","토마토,신선형(토마토(58월))(12)","8.91kcal","매운쇠고기찜(05)(06)(16)","148.18kcal","게맛살어묵볶음(05)(06)","147.4kcal","","","2715.78kcal"
"2021-05-22","","","오이양파장아찌(05)(06)","52.25kcal","멸치깻잎조림(05)(06)","67.66kcal","","","2715.78kcal"
"2021-05-22","","","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","","","2715.78kcal"
"2021-05-22","","","오렌지 주스(200㎖/팩)","96kcal","","","","","2715.78kcal"
"2021-05-23","밥","363kcal","밥","363kcal","밥","363kcal","","","2708.81kcal"
"2021-05-23","팽이버섯국(05)(06)","30.5kcal","콩나물국(05)","33.37kcal","김치국(05)","40.14kcal","","","2708.81kcal"
"2021-05-23","소시지야채볶음(05)(06)(10)","270.67kcal","제육볶음(05)(06)(10)","340.11kcal","마파두부(05)(06)(10)","428.7kcal","","","2708.81kcal"
"2021-05-23","계란찜(01)(09)","127.16kcal","맛김","5.25kcal","감자채볶음","100.28kcal","","","2708.81kcal"
"2021-05-23","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","","","2708.81kcal"
"2021-05-23","우유(백색우유(200ML,연간))(02)","122kcal","사과 주스(200㎖/팩)","46kcal","","","","","2708.81kcal"
"2021-05-24","밥1","108.9kcal","잡곡밥","382.97kcal","밥","363kcal","","","2836.17kcal"
"2021-05-24","꼬꼬떡국(01)(05)(15)","396.44kcal","홍합미역국(05)","18.8kcal","감자짜글이(05)(06)(10)","162.62kcal","","","2836.17kcal"
"2021-05-24","애호박나물(09)","32.77kcal","피망잡채(05)(06)(10)","204.48kcal","팝콘형치킨너겟(01)(06)(12)","581.11kcal","","","2836.17kcal"
"2021-05-24","오징어젓무침(17)","36.17kcal","콩나물게맛살냉채(01)(05)","102.1kcal","고등어순살조림(05)(06)(07)","159.37kcal","","","2836.17kcal"
"2021-05-24","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","2836.17kcal"
"2021-05-24","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효유(3사교)","84.5kcal","","","","","2836.17kcal"
"2021-05-25","조밥","380.85kcal","밥","363kcal","자장밥(05)(06)(10)","798.33kcal","","","3379.22kcal"
"2021-05-25","배추된장국(05)(06)","35.83kcal","사골곰탕","174.9kcal","짬뽕국(일품용)(05)(06)(17)","52.35kcal","","","3379.22kcal"
"2021-05-25","마늘종돼지고기볶음(05)(06)(10)","303.84kcal","알감자조림(05)(06)","94.71kcal","깐풍기(01)(05)(06)(15)","680.66kcal","","","3379.22kcal"
"2021-05-25","맛김","5.25kcal","낙지젓","34.56kcal","배추김치(5~6월)","23.44kcal","","","3379.22kcal"
"2021-05-25","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","","","3379.22kcal"
"2021-05-25","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 샌드위치(02)","252kcal","","","","","3379.22kcal"
"2021-05-26","밥","363kcal","잡곡밥","382.97kcal","밥","363kcal","","","3520.88kcal"
"2021-05-26","쇠고기무국(05)(16)","57.23kcal","근대콩나물조개국(05)(18)","47.36kcal","돼지고기김치찌개(05)(10)","139.29kcal","","","3520.88kcal"
"2021-05-26","멸치비엔나볶음(05)(06)(10)","290.9kcal","한우갈비찜(05)(06)(16)","473.08kcal","떡볶이(05)(06)(12)","409.7kcal","","","3520.88kcal"
"2021-05-26","감자매운조림(05)(06)","116.98kcal","매실피클","63.6kcal","오징어튀김(01)(06)","436.82kcal","","","3520.88kcal"
"2021-05-26","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","가공우유(바나나맛)(02)","167kcal","","","3520.88kcal"
"2021-05-26","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","12.3211886kcal","깍두기(임가공)","28.75kcal","","","3520.88kcal"
"2021-05-27","밥","363kcal","밥","363kcal","돈까스치즈버거(01)(02)(06)(10)(12)","1211.07kcal","","","3238.79kcal"
"2021-05-27","계란국(01)(05)","63.96kcal","꽃게탕(05)","50.43kcal","감자튀김(12)","345.91kcal","","","3238.79kcal"
"2021-05-27","돈육표고장조림(05)(06)(10)","212.51kcal","잡채(05)(06)","216.15kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3238.79kcal"
"2021-05-27","오이양파장아찌(05)(06)","52.25kcal","미나리깨장냉채(05)(06)","67.42kcal","토마토,신선형(토마토(58월))(12)","8.91kcal","","","3238.79kcal"
"2021-05-27","배추김치(5~6월)","23.44kcal","파김치","21.24kcal","탄산음료","117.5kcal","","","3238.79kcal"
"2021-05-28","밥","363kcal","불닭덮밥(01)(05)(06)(15)","657.42kcal","밥","363kcal","","","2970.17kcal"
"2021-05-28","만둣국(01)(05)(06)(10)","249.35kcal","중화식계란탕(01)(05)(06)(10)","114.46kcal","아욱고추장찌개(05)(06)(16)","80.99kcal","","","2970.17kcal"
"2021-05-28","들깨순볶음(05)(06)","58.65kcal","감자샐러드(01)(12)","147.72kcal","코다리강정(05)(06)(12)","393.97kcal","","","2970.17kcal"
"2021-05-28","순두부양념장(05)(06)","102.86kcal","배추김치(5~6월)","23.44kcal","맛김","5.25kcal","","","2970.17kcal"
"2021-04-29","햄치즈버거(01)(02)(06)(10)(12)","809.92kcal","잡곡밥","405.09kcal","밥","363kcal","","","3485.05kcal"
"2021-04-29","계란후라이(01)","97.93kcal","된장찌개(05)(06)","62.67kcal","쇠고기미역국(05)(16)","31.31kcal","","","3485.05kcal"
"2021-04-29","우유(백색우유(200ML,연간))(02)","244kcal","돼지고기수육(05)(09)(10)","1065.63kcal","쭈꾸미미나리초무침(06)","142.65kcal","","","3485.05kcal"
"2021-04-29","","","양배추쌈(05)(06)","66.34kcal","순두부양념장(05)(06)","89.51kcal","","","3485.05kcal"
"2021-04-29","","","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","","","3485.05kcal"
"2021-04-29","","","유산균 발효유(3사교)","84.5kcal","","","","","3485.05kcal"
"2021-04-30","밥","363kcal","스파게티(06)(12)","787.9kcal","밥","363kcal","","","3011.38kcal"
"2021-04-30","어묵김칫국(05)(06)","45.39kcal","치킨텐더(01)(06)(12)(15)","633.21kcal","사골곰탕","157.45kcal","","","3011.38kcal"
"2021-04-30","계란찜(01)(09)","125.64kcal","배추김치(3~4월)","11.25kcal","마늘쫑새우볶음(05)(06)","101.47kcal","","","3011.38kcal"
"2021-04-30","돼지고기감자조림(05)(06)(10)","170.22kcal","참외(4월~5월)","45.6kcal","맛김","5.25kcal","","","3011.38kcal"
"2021-04-30","깍두기(임가공)","28.75kcal","","","배추김치(3~4월)","11.25kcal","","","3011.38kcal"
"2021-04-30","우유(백색우유(200ML,연간))(02)","122kcal","","","배 주스(238㎖/캔)","40kcal","","","3011.38kcal"
"2021-05-01","떡국(01)(05)(16)","374.52kcal","밥","363kcal","밥","363kcal","","","2714.97kcal"
"2021-05-01","밥1","108.9kcal","김치국(05)","40.14kcal","버섯두부탕(05)","43.46kcal","","","2714.97kcal"
"2021-05-01","애호박나물(09)","32.77kcal","청양풍닭볶음(05)(06)(15)","242.55kcal","돈육굴소스양배추볶음(10)","263.66kcal","","","2714.97kcal"
"2021-05-01","오징어채야채볶음(05)(06)(17)","114.53kcal","깻잎찜(05)(06)","54.91kcal","콩나물매운무침(05)(06)","74.1kcal","","","2714.97kcal"
"2021-05-01","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","","","2714.97kcal"
"2021-05-01","짜먹는요구르트(02)","76.8kcal","우유(백색우유(200ML,연간))(02)","122kcal","라면(즉석 컵)(06)","365kcal","","","2714.97kcal"
"2021-05-02","밥","363kcal","밥","363kcal","쇠고기덮밥(05)(06)(16)","536.52kcal","","","2738.22kcal"
"2021-05-02","계란국(01)(05)","63.96kcal","팽이버섯국(05)(06)","30.5kcal","된장국(일품용)(05)","21.16kcal","","","2738.22kcal"
"2021-05-02","비엔나소시지야채볶음(10)(12)","360.38kcal","제육볶음(05)(06)(10)","340.11kcal","꽈리고추가지찜(05)(06)","57.41kcal","","","2738.22kcal"
"2021-05-02","두부조림(05)(06)","143.7kcal","무나물","72.85kcal","깍두기(임가공)","28.75kcal","","","2738.22kcal"
"2021-05-02","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","","","","","2738.22kcal"
"2021-05-02","우유(백색우유(200ML,연간))(02)","122kcal","복숭아 주스(180㎖/병)","188kcal","","","","","2738.22kcal"
"2021-05-03","밥","363kcal","밥","363kcal","밥","363kcal","","","3212.05kcal"
"2021-05-03","감자국(05)","39.6kcal","쇠고기무국(05)(16)","57.23kcal","두부고추장찌개(05)(06)","72.77kcal","","","3212.05kcal"
"2021-05-03","생선묵볶음(05)(06)","182.28kcal","마늘쫑해물잡채(05)(06)(09)(17)","203.23kcal","닭튀김(선택)(01)(06)(15)","853.59kcal","","","3212.05kcal"
"2021-05-03","돈육표고장조림(05)(06)(10)","212.51kcal","오이양파장아찌(05)(06)","52.25kcal","풋고추된장무침(05)(06)","56.87kcal","","","3212.05kcal"
"2021-05-03","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","","","3212.05kcal"
"2021-05-03","우유(백색우유(200ML,연간))(02)","122kcal","바나나맛우유(02)","200.4kcal","","","","","3212.05kcal"
"2021-05-04","밥","363kcal","밥","363kcal","밥","363kcal","","","2985.88kcal"
"2021-05-04","돼지고기감자버섯찌개(05)(06)(10)","219.59kcal","아욱된장국(05)(06)","45.06kcal","오리탕(05)(06)","177.98kcal","","","2985.88kcal"
"2021-05-04","계란부추볶음(01)(12)","197.4kcal","배추찜(05)(06)","55.75kcal","조기튀김(06)(12)","397.6kcal","","","2985.88kcal"
"2021-05-04","맛김","5.25kcal","갈비폭찹(01)(10)(12)","435.54kcal","시금치고추장무침(06)","71.28kcal","","","2985.88kcal"
"2021-05-04","깍두기(임가공)","28.75kcal","파김치","21.24kcal","배추김치(5~6월)","23.44kcal","","","2985.88kcal"
"2021-05-04","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","","","","","2985.88kcal"
"2021-05-05","밥","363kcal","자장면(05)(06)(10)","822.73kcal","밥","363kcal","","","2873.60kcal"
"2021-05-05","순두부된장국(05)(06)","89.27kcal","찐만두(01)(05)(06)(10)","221.47kcal","쇠고기호박국(05)(16)","58.44kcal","","","2873.60kcal"
"2021-05-05","감자채볶음","100.28kcal","배추김치(5~6월)","23.44kcal","매콤갑오징어볶음(05)(06)(17)","170.47kcal","","","2873.60kcal"
"2021-05-05","쇠고기꽈리고추조림(05)(06)(16)","145.83kcal","단무지","5.58kcal","양배추쌈(05)(06)","65.9kcal","","","2873.60kcal"
"2021-05-05","배추김치(5~6월)","23.44kcal","아이스크림 콘,완제품(02)","270kcal","깍두기(임가공)","28.75kcal","","","2873.60kcal"
"2021-05-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2873.60kcal"
"2021-05-06","밥","363kcal","잡곡밥","382.97kcal","밥","363kcal","","","2826.77kcal"
"2021-05-06","무국(05)","38.23kcal","느타리버섯배추국(05)","29.81kcal","돼지고기육개장(01)(05)(10)","130.96kcal","","","2826.77kcal"
"2021-05-06","두부두루치기(05)(06)(10)","337.84kcal","고등어순살조림(05)(06)(07)","159.37kcal","맛김","5.25kcal","","","2826.77kcal"
"2021-05-06","햄야채볶음(05)(06)(10)(12)","146.08kcal","닭고기오이냉채(01)(15)","187.15kcal","미트볼데리야끼조림(01)(05)(06)(10)","440.76kcal","","","2826.77kcal"
"2021-05-06","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","","","2826.77kcal"
"2021-05-06","우유(백색우유(200ML,연간))(02)","122kcal","컵과일(사과, 대추방울토마토)","44.72kcal","","","","","2826.77kcal"
"2021-05-07","밥","363kcal","돈까스덮밥(01)(05)(06)(10)","964.07kcal","잡곡밥","382.97kcal","","","3064.04kcal"
"2021-05-07","쇠고기미역국(05)(16)","31.5kcal","된장국(일품용)(05)","21.16kcal","계란조갯살찌개(01)(05)(18)","95.7kcal","","","3064.04kcal"
"2021-05-07","브로콜리새우살볶음(09)","92.74kcal","미나리콩나물무침(05)(06)","108.76kcal","마파두부(05)(06)(10)","428.7kcal","","","3064.04kcal"
"2021-05-07","돼지고기김치찜(05)(06)(10)","188.92kcal","백김치","15.12kcal","들깨순볶음(05)(06)","58.65kcal","","","3064.04kcal"
"2021-05-07","깍두기(임가공)","28.75kcal","참외(4월~5월)","42.56kcal","배추김치(5~6월)","23.44kcal","","","3064.04kcal"
"2021-05-07","우유(백색우유(200ML,연간))(02)","122kcal","","","오렌지 주스(200㎖/팩)","96kcal","","","3064.04kcal"
"2021-05-08","핫도그빵(01)(06)(10)(12)","983.5kcal","밥","363kcal","밥","363kcal","","","2704.27kcal"
"2021-05-08","가공우유(딸기맛)(02)","116kcal","감자수제비국(01)(05)","57.13kcal","햄소시지찌개(05)(06)(10)","166.96kcal","","","2704.27kcal"
"2021-05-08","우유(백색우유(200ML,연간))(02)","122kcal","김자반","34.4kcal","멸치고추장볶음(01)(06)","190.11kcal","","","2704.27kcal"
"2021-05-08","토마토,신선형(토마토(58월))(12)","8.91kcal","쇠고기부추무침(05)(06)(16)","119.91kcal","계란찜(01)(09)","127.16kcal","","","2704.27kcal"
"2021-05-08","","","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","","","2704.27kcal"
"2021-05-09","밥","363kcal","밥","363kcal","밥","363kcal","","","2703.79kcal"
"2021-05-09","김치국(05)","40.14kcal","짬뽕찌개(05)(06)(10)(17)","135.75kcal","된장찌개(05)(06)","67.08kcal","","","2703.79kcal"
"2021-05-09","달콤돼지고기볶음(05)(06)(10)","340.8kcal","애호박나물(09)","32.77kcal","버섯야채볶음(05)(06)","85.46kcal","","","2703.79kcal"
"2021-05-09","오이나물","44.69kcal","매운소시지떡볶음(06)(10)(12)","338.3kcal","닭매운양념조림(05)(06)(15)","292.17kcal","","","2703.79kcal"
"2021-05-09","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","","","2703.79kcal"
"2021-05-09","우유(백색우유(200ML,연간))(02)","122kcal","배 주스(238㎖/캔)","40kcal","","","","","2703.79kcal"
"2021-05-10","밥","363kcal","밥","363kcal","밥","363kcal","","","2995.98kcal"
"2021-05-10","얼큰한오징어국(05)(06)(17)","77.5kcal","근대콩나물조개국(05)(18)","47.36kcal","순두부찌개(01)(05)(06)(10)","128.16kcal","","","2995.98kcal"
"2021-05-10","감자채볶음","100.28kcal","삼겹살된장볶음(05)(10)","418.72kcal","치킨너겟강정(05)(06)(15)","729.18kcal","","","2995.98kcal"
"2021-05-10","깻잎찜(05)(06)","54.91kcal","양배추,브로콜리&초고추장(05)(06)","94.49kcal","꽈리고추양념무침(05)(06)","57.99kcal","","","2995.98kcal"
"2021-05-10","배추김치(5~6월)","23.44kcal","깍두기(임가공)","28.75kcal","배추김치(5~6월)","23.44kcal","","","2995.98kcal"
"2021-05-10","우유(백색우유(200ML,연간))(02)","122kcal","망고스틱(브런치)","0.76kcal","","","","","2995.98kcal"
"2021-05-11","밥","363kcal","잡곡밥","382.97kcal","삼겹살덮밥(01)(05)(06)(10)","1001.19kcal","","","2968.48kcal"
"2021-05-11","무국(05)","38.23kcal","돼지고기애호박찌개(06)(10)","121.65kcal","배추된장국(05)(06)","35.83kcal","","","2968.48kcal"
"2021-05-11","쇠고기야채볶음(05)(06)(16)","119.88kcal","가지굴소스볶음(05)(06)","76.43kcal","오이양파장아찌(05)(06)","52.25kcal","","","2968.48kcal"
"2021-05-11","맛김","5.25kcal","바다장어순살강정(05)(06)(12)","497.37kcal","깍두기(임가공)","28.75kcal","","","2968.48kcal"
"2021-05-11","배추김치(5~6월)","23.44kcal","배추김치(5~6월)","23.44kcal","짜먹는요구르트(02)","76.8kcal","","","2968.48kcal"
"2021-05-11","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2968.48kcal"
"2021-05-12","밥","363kcal","찹쌀밥","355.02kcal","잡곡밥","382.97kcal","","","3062.84kcal"
"2021-05-12","어묵콩나물국(05)(06)(09)","68.32kcal","삼계탕(15)","648.45kcal","황태채미역국(05)","63.2kcal","","","3062.84kcal"
"2021-05-12","햄감자볶음(10)","143.31kcal","풋고추된장무침(05)(06)","56.87kcal","(통)마늘김치두루치기(05)(06)(10)","254.29kcal","","","3062.84kcal"
"2021-05-12","계란찜(01)(09)","127.16kcal","깍두기(임가공)","28.75kcal","궁중떡볶이(05)(06)","282.51kcal","","","3062.84kcal"
"2021-05-12","배추김치(5~6월)","23.44kcal","유산균 발효 음료(02)","56kcal","깍두기(임가공)","28.75kcal","","","3062.84kcal"
"2021-05-12","우유(백색우유(200ML,연간))(02)","122kcal","","","이온음료","58.8kcal","","","3062.84kcal"
"2021-05-13","밥","363kcal","새우버거(01)(06)(09)(12)","956.57kcal","밥","363kcal","","","3559.51kcal"
"2021-05-13","꼬리곰탕","581.85kcal","감자튀김(12)","345.91kcal","고추장찌개(06)","55.27kcal","","","3559.51kcal"
"2021-05-13","오징어젓무침(17)","36.17kcal","우유(백색우유(200ML,연간))(02)","122kcal","돼지고기부추볶음(05)(06)(10)","299.63kcal","","","3559.51kcal"
"2021-05-13","연두부양념장(05)(06)","100.3kcal","감귤 주스(180㎖/병)","180kcal","알감자조림(05)(06)","94.71kcal","","","3559.51kcal"
"2021-04-14","된장찌개(05)(06)","62.67kcal","호박고추장찌개(06)(10)","231.39kcal","만두탕수(01)(05)(06)(10)(12)","539.26kcal","","","3358.07kcal"
"2021-04-14","표고버섯돼지고기볶음(05)(06)(10)","289.01kcal","홍합계란찜(01)(09)","116.18kcal","모듬김치","13.08kcal","","","3358.07kcal"
"2021-04-14","무나물","63.49kcal","김자반","43kcal","배 주스(238㎖/캔)","40kcal","","","3358.07kcal"
"2021-04-14","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","","","","","3358.07kcal"
"2021-04-14","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 콘,완제품(02)","270kcal","","","","","3358.07kcal"
"2021-04-15","밥","363kcal","잡곡밥","405.09kcal","밥","363kcal","","","2891.40kcal"
"2021-04-15","쇠고기미역국(05)(16)","31.31kcal","아욱된장국(05)(06)","38.4kcal","감자짜글이(05)(06)(10)","158.86kcal","","","2891.40kcal"
"2021-04-15","고추참치야채볶음","125.04kcal","버섯불고기찜(05)(06)(16)","83.37kcal","떡볶이(05)(06)(12)","374.71kcal","","","2891.40kcal"
"2021-04-15","연두부양념장(05)(06)","110.13kcal","낙지젓","38.4kcal","미나리맛살튀김(01)(06)(12)","398.34kcal","","","2891.40kcal"
"2021-04-15","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","","","2891.40kcal"
"2021-04-15","우유(백색우유(200ML,연간))(02)","122kcal","참외(4월~5월)","45.6kcal","바나나맛우유(02)","200.4kcal","","","2891.40kcal"
"2021-04-16","밥","363kcal","밥","363kcal","조밥","380.85kcal","","","2753.91kcal"
"2021-04-16","감자호박국(05)","36.1kcal","계란조갯살찌개(01)(05)(18)","99.38kcal","쇠고기당면국(05)(16)","82.58kcal","","","2753.91kcal"
"2021-04-16","돼지고기고추장볶음(06)(10)","344.71kcal","청양풍닭볶음(05)(06)(15)","246.3kcal","매콤새송이버섯볶음(05)(06)","80.2kcal","","","2753.91kcal"
"2021-04-16","부추나물(05)","25.7kcal","배추찜(05)(06)","64.17kcal","고등어마늘튀김(01)(06)(07)","451.83kcal","","","2753.91kcal"
"2021-04-16","배추김치(3~4월)","11.25kcal","깍두기(임가공)","28.75kcal","배추김치(3~4월)","11.25kcal","","","2753.91kcal"
"2021-04-16","우유(백색우유(200ML,연간))(02)","122kcal","딸기,신선형(딸기(34월))","42.84kcal","","","","","2753.91kcal"
"2021-04-17","불고기버거(01)(06)(10)(12)","858.08kcal","밥","363kcal","밥","363kcal","","","2906.51kcal"
"2021-04-17","삶은계란(01)","70.18kcal","순두부된장국(05)(06)","73.12kcal","닭곰탕(05)(15)","176.55kcal","","","2906.51kcal"
"2021-04-17","우유(백색우유(200ML,연간))(02)","244kcal","돈육굴소스양배추볶음(10)","399.35kcal","시금치어묵잡채(05)(06)","116.65kcal","","","2906.51kcal"
"2021-04-17","","","맛김","5.25kcal","멸치고추장볶음(01)(06)","165.83kcal","","","2906.51kcal"
"2021-04-17","","","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","","","2906.51kcal"
"2021-04-17","","","컵과일(사과)","49kcal","","","","","2906.51kcal"
"2021-04-18","밥","363kcal","밥","363kcal","밥","363kcal","","","2778.06kcal"
"2021-04-18","콩나물무채국(05)","32.28kcal","배추된장국(05)(06)","41.69kcal","짬뽕수제비국(05)(10)(17)","104.06kcal","","","2778.06kcal"
"2021-04-18","쇠고기청경채볶음(05)(06)(16)","141.2kcal","닭간장소스찜(05)(06)(15)","270.66kcal","애호박나물(09)","32.77kcal","","","2778.06kcal"
"2021-04-18","두부조림(05)(06)","127.13kcal","감자조림(05)(06)","90.67kcal","햄김치볶음(10)","144.85kcal","","","2778.06kcal"
"2021-04-18","배추김치(3~4월)","11.25kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","2778.06kcal"
"2021-04-18","우유(백색우유(200ML,연간))(02)","122kcal","복숭아 주스(180㎖/병)","188kcal","즉석쌀국수(멸치맛)(06)","325kcal","","","2778.06kcal"
"2021-04-19","밥","363kcal","잡곡밥","405.09kcal","팔보채덮밥(09)(17)(18)","515.07kcal","","","2745.83kcal"
"2021-04-19","감자국(05)","39.6kcal","햄소시지찌개(05)(06)(10)","154.41kcal","된장국(일품용)(05)","21.48kcal","","","2745.83kcal"
"2021-04-19","맛김","5.25kcal","계란말이(01)","60.53kcal","갈비맛통닭(01)(05)(06)(15)","627.64kcal","","","2745.83kcal"
"2021-04-19","돼지고기두부조림(05)(06)(10)","320.1kcal","시금치고추장무침(06)","60.68kcal","모듬김치","13.08kcal","","","2745.83kcal"
"2021-04-19","배추김치(3~4월)","11.25kcal","배추김치(3~4월)","11.25kcal","","","","","2745.83kcal"
"2021-04-19","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(비생산기)(12)","15.4036694kcal","","","","","2745.83kcal"
"2021-04-20","밥","363kcal","밥","363kcal","밥","363kcal","","","3208.89kcal"
"2021-04-20","쇠고기미역국(05)(16)","31.31kcal","된장찌개(05)(06)","62.67kcal","얼큰한오징어국(05)(06)(17)","71.87kcal","","","3208.89kcal"
"2021-04-20","우엉잡채(05)(06)(10)","112.76kcal","콩나물삼색볶음(05)(06)","84.7kcal","두부두루치기(05)(06)(10)","340.5kcal","","","3208.89kcal"
"2021-04-20","멸치비엔나볶음(05)(06)(10)","295.68kcal","매운돼지갈비찜(05)(06)(10)","435.07kcal","생선묵야채튀김(01)(05)(06)(12)","446.09kcal","","","3208.89kcal"
"2021-04-20","배추김치(3~4월)","11.25kcal","파김치","21.24kcal","깍두기(임가공)","28.75kcal","","","3208.89kcal"
"2021-04-20","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","","","","","3208.89kcal"
"2021-04-21","밥","363kcal","꼬꼬떡국(01)(05)(15)","397.59kcal","잡곡밥","405.09kcal","","","2738.94kcal"
"2021-04-21","무국(05)","34.91kcal","밥1","145.2kcal","쇠고기얼갈이배춧국(05)(16)","81.6kcal","","","2738.94kcal"
"2021-04-21","호박쇠고기볶음(05)(06)(16)","99.19kcal","생선가스(01)(06)","528.32kcal","골뱅이오징어채볶음(06)(17)","173.62kcal","","","2738.94kcal"
