날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-08-25","밥","363kcal","밥","363kcal","밥","363kcal","","","3000.36kcal"
"2021-08-25","생선묵국(05)(06)","61.97kcal","무국(05)(16)","44.42kcal","팽이버섯계란국(01)(05)","69.29kcal","","","3000.36kcal"
"2021-08-25","애호박나물(09)","45.65kcal","오리불고기(05)(06)","237.42kcal","닭갈비(05)(06)(15)","223.64kcal","","","3000.36kcal"
"2021-08-01","스크램블에그(01)(12)","160.22kcal","콩나물무침(05)(06)","29.56kcal","맛김","0kcal","","","2315.86kcal"
"2021-08-01","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","고등어순살조림(05)(06)(07)","143.86kcal","","","2315.86kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","수박","75.072kcal","배추김치(7~9월)","6.25kcal","","","2315.86kcal"
"2021-08-02","밥","363kcal","김치볶음밥(05)(06)(10)","529.79kcal","밥","363kcal","","","2799.58kcal"
"2021-08-02","북어채국(01)(05)","43.05kcal","감자계란국(01)(05)","62.46kcal","오징어국(05)(17)","52.09kcal","","","2799.58kcal"
"2021-08-02","쇠고기버섯볶음(05)(06)(16)","182.13kcal","데리야끼갈릭치킨(01)(05)(06)(15)","457.6kcal","간장 돼지불고기(05)(06)(10)","340.14kcal","","","2799.58kcal"
"2021-08-02","애호박나물(09)","45.65kcal","야채샐러드(01)(12)","113.26kcal","모듬야채(05)(06)","72.13kcal","","","2799.58kcal"
"2021-08-02","배추김치(7~9월)","6.25kcal","백김치","15.12kcal","무생채","25.66kcal","","","2799.58kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","피크닉청포도 200ml","","배추김치(7~9월)","6.25kcal","","","2799.58kcal"
"2021-08-03","밥","363kcal","잡곡밥","384.61kcal","햄치즈버거(01)(02)(06)(10)(12)","880.28kcal","","","3119.86kcal"
"2021-08-03","쇠고기감자국(05)(16)","51.72kcal","콩나물김치국(05)","28.1kcal","콘푸로스트","107.07kcal","","","3119.86kcal"
"2021-08-03","마파두부(05)(06)(12)","186.42kcal","오삼불고기(05)(06)(10)(17)","366.66kcal","임시","223.3kcal","","","3119.86kcal"
"2021-08-03","꽈리고추멸치볶음(05)(06)","77.46kcal","오이부추무침(05)(06)","26.89kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","3119.86kcal"
"2021-08-03","맛김","0kcal","열무김치","12.8kcal","","","","","3119.86kcal"
"2021-08-03","배추김치(7~9월)","6.25kcal","자두(후무사)","39kcal","","","","","3119.86kcal"
"2021-08-03","주스,망고코넛(340ml/캔)","122.3kcal","","","","","","","3119.86kcal"
"2021-08-04","밥","363kcal","밥","363kcal","밥","363kcal","","","2601.53kcal"
"2021-08-04","생선묵국(05)(06)","61.97kcal","쇠고기육개장(01)(05)(16)","78.04kcal","감자양파찌개(05)(06)","61.94kcal","","","2601.53kcal"
"2021-08-04","호박쇠고기볶음(05)(06)(16)","83.53kcal","닭간장소스찜(05)(06)(15)","192.91kcal","야채삼겹살볶음(05)(06)(10)","452.33kcal","","","2601.53kcal"
"2021-08-04","감자조림(05)(06)","54.71kcal","오징어채무침(01)(06)(17)","81.86kcal","깻잎조림(05)(06)","21.11kcal","","","2601.53kcal"
"2021-08-04","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","풋고추된장무침(05)(06)","42.83kcal","","","2601.53kcal"
"2021-08-04","생수(500ML,후식)","0kcal","우유(백색우유(200ML,연간))(02)","122kcal","열무김치","12.8kcal","","","2601.53kcal"
"2021-08-04","","","","","아이스크림 팩형(02)","234kcal","","","2601.53kcal"
"2021-08-05","밥","363kcal","비빔냉면(01)(03)(06)","1017.56kcal","밥","363kcal","","","3480.64kcal"
"2021-08-05","무국(05)(16)","44.42kcal","돼지불고기(05)(06)(10)","316.02kcal","김치찌개(05)(10)","87.48kcal","","","3480.64kcal"
"2021-08-05","비엔나소시지케찹조림(05)(06)(10)(12)","283.09kcal","단무지무침","17.78kcal","돈가스(06)(10)","562.14kcal","","","3480.64kcal"
"2021-08-05","오징어젓무침(17)","38.39kcal","열무김치","12.8kcal","감자샐러드(01)","98.84kcal","","","3480.64kcal"
"2021-08-05","배추김치(7~9월)","6.25kcal","수박","75.072kcal","열무김치","12.8kcal","","","3480.64kcal"
"2021-08-05","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","3480.64kcal"
"2021-08-06","밥","363kcal","잡곡밥","384.61kcal","밥","363kcal","","","3095.80kcal"
"2021-08-06","팽이버섯계란국(01)(05)","69.29kcal","감자탕(김치)(05)(06)(10)","363.66kcal","호박고추장찌개(05)(06)(09)(10)","99.09kcal","","","3095.80kcal"
"2021-08-06","돼지고기김치볶음(10)","233.2kcal","버섯야채볶음(05)(06)","49.39kcal","청양풍닭볶음(05)(06)(15)","166.05kcal","","","3095.80kcal"
"2021-08-06","맛김","0kcal","삼치순살튀김(05)(06)","322.03kcal","야채튀김(01)(05)(06)(12)","380.74kcal","","","3095.80kcal"
"2021-08-06","콩나물무침(05)(06)","29.56kcal","배추김치(7~9월)","6.25kcal","오이양파장아찌(05)(06)","28.88kcal","","","3095.80kcal"
"2021-08-06","열무김치","12.8kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","6.25kcal","","","3095.80kcal"
"2021-08-06","","","","","농후 발효유(02)","96kcal","","","3095.80kcal"
"2021-08-07","불고기버거(01)(06)(10)(12)","652.1kcal","밥","363kcal","제육덮밥(05)(06)(10)","623.25kcal","","","2592.68kcal"
"2021-08-07","콘푸로스트","107.07kcal","닭곰탕(15)","136.14kcal","미역오이냉국","20.86kcal","","","2592.68kcal"
"2021-08-07","우유(백색우유(200ML,연간))(02)","122kcal","잡채(05)(06)(10)","183.84kcal","알감자조림(05)(06)","56.64kcal","","","2592.68kcal"
"2021-08-07","탄산음료","117.5kcal","두부조림(05)(06)","93.57kcal","무생채","25.66kcal","","","2592.68kcal"
"2021-08-07","","","배추김치(7~9월)","6.25kcal","열무김치","12.8kcal","","","2592.68kcal"
"2021-08-07","","","바나나","72kcal","","","","","2592.68kcal"
"2021-08-08","오징어덮밥(05)(06)(17)","501.89kcal","잡곡밥","384.61kcal","밥","363kcal","","","2897.94kcal"
"2021-08-08","소시지찌개(05)(10)","198.32kcal","감자양파찌개(05)(06)","61.94kcal","콩나물무채국(05)","19.84kcal","","","2897.94kcal"
"2021-08-08","감자채볶음","90.09kcal","돼지고기고추장볶음(05)(06)(10)","346.21kcal","닭갈비(05)(06)(15)","223.64kcal","","","2897.94kcal"
"2021-08-08","열무김치","12.8kcal","맛김","0kcal","계란찜(01)(09)","86.32kcal","","","2897.94kcal"
"2021-08-08","우유(백색우유(200ML,연간))(02)","122kcal","오이무침(05)(06)","24.67kcal","깻잎조림(05)(06)","21.11kcal","","","2897.94kcal"
"2021-08-08","","","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","","","2897.94kcal"
"2021-08-08","","","아이스크림, 떠먹는형","180kcal","건빵(야채맛)","249kcal","","","2897.94kcal"
"2021-08-09","밥","363kcal","밥","363kcal","마파가지덮밥(05)(06)","467.38kcal","","","3011.52kcal"
"2021-08-09","감자국(05)","30.34kcal","쇠고기미역국(05)(16)","38.11kcal","생선묵찌개(05)(06)","82kcal","","","3011.52kcal"
"2021-08-09","애호박나물(09)","45.65kcal","코다리강정(06)(12)","384.21kcal","파닭(파채닭튀김)(06)(15)","266.83kcal","","","3011.52kcal"
"2021-08-09","돈육굴소스양배추볶음(10)","284.64kcal","우엉채조림(05)(06)","79.28kcal","양파닭(06)(15)","254.92kcal","","","3011.52kcal"
"2021-08-09","배추김치(7~9월)","6.25kcal","멕시칸샐러드(01)(10)","147.89kcal","무초절이","23.52kcal","","","3011.52kcal"
"2021-08-09","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","","","3011.52kcal"
"2021-08-09","","","배 주스(238㎖/캔)","40kcal","","","","","3011.52kcal"
"2021-08-10","밥","363kcal","찹쌀밥","416.85kcal","밥","363kcal","","","3070.36kcal"
"2021-08-10","오징어국(05)(17)","52.09kcal","전복삼계탕(15)(18)","886.65kcal","두부된장찌개(05)(06)","61.34kcal","","","3070.36kcal"
"2021-08-10","쇠고기버섯볶음(05)(06)(16)","182.13kcal","풋고추된장무침(05)(06)","42.83kcal","돼지불고기(05)(06)(10)","316.02kcal","","","3070.36kcal"
"2021-08-10","콩나물무침(05)(06)","29.56kcal","무생채","25.66kcal","양배추쌈(05)(06)","80.77kcal","","","3070.36kcal"
"2021-08-10","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","파겉절이(05)(06)","28.09kcal","","","3070.36kcal"
"2021-08-10","우유(백색우유(200ML,연간))(02)","122kcal","수박","75.072kcal","열무김치","12.8kcal","","","3070.36kcal"
"2021-08-10","","","","","생수(500ML,후식)","0kcal","","","3070.36kcal"
"2021-08-11","밥","363kcal","잡곡밥","384.61kcal","밥","363kcal","","","3285.37kcal"
"2021-08-11","감자계란국(01)(05)","62.46kcal","북어채콩나물국(01)(05)","47.84kcal","버섯쇠고기찌개(05)(16)","54.7kcal","","","3285.37kcal"
"2021-08-11","낙지야채볶음(05)(06)","131.05kcal","오리훈제야채볶음(01)(05)(06)","271.83kcal","오징어튀김(05)(06)","375.35kcal","","","3285.37kcal"
"2021-08-11","김자반","43kcal","팝콘형치킨너겟(01)(06)(12)","582.04kcal","닭매운찜(콩나물)(05)(06)(15)","224.48kcal","","","3285.37kcal"
"2021-08-11","감자조림(05)(06)","54.71kcal","열무김치","12.8kcal","배추김치(7~9월)","6.25kcal","","","3285.37kcal"
"2021-08-11","배추김치(7~9월)","6.25kcal","우유(백색우유(200ML,연간))(02)","122kcal","팥빙수","180kcal","","","3285.37kcal"
"2021-08-12","밥","363kcal","밥","363kcal","밥","363kcal","","","2621.10kcal"
"2021-08-12","콩나물국(05)","16.37kcal","김치찌개(05)(10)","87.48kcal","배추된장국(05)(06)","29.79kcal","","","2621.10kcal"
"2021-08-12","버섯야채볶음(05)(06)","49.39kcal","돈가스(06)(10)","562.14kcal","한우불고기(05)(06)(16)","232.61kcal","","","2621.10kcal"
"2021-08-12","햄야채볶음(10)(12)","139.67kcal","단호박샐러드(01)","97.56kcal","모듬야채(05)(06)","72.13kcal","","","2621.10kcal"
"2021-08-12","배추김치(7~9월)","6.25kcal","열무김치","12.8kcal","무생채","25.66kcal","","","2621.10kcal"
"2021-08-12","우유(백색우유(200ML,연간))(02)","122kcal","멜론(여름)","72kcal","배추김치(7~9월)","6.25kcal","","","2621.10kcal"
"2021-08-13","밥","363kcal","밥","363kcal","고기덮밥","529.35kcal","","","2845.77kcal"
"2021-08-13","무국(05)(16)","44.42kcal","감자양파찌개(05)(06)","61.94kcal","유림기(05)(06)(15)","395.5kcal","","","2845.77kcal"
"2021-08-13","마파두부(05)(06)(12)","186.42kcal","오삼불고기(05)(06)(10)(17)","366.66kcal","감자샐러드(01)","98.84kcal","","","2845.77kcal"
"2021-07-20","","","배추김치(7~9월)","6.25kcal","자두(대석)","26kcal","","","2904.65kcal"
"2021-07-20","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2904.65kcal"
"2021-07-21","밥","364.82kcal","찹쌀밥","422.26kcal","밥","364.82kcal","","","3089.44kcal"
"2021-07-21","콩나물국(05)","15.54kcal","전복삼계탕(15)(18)","667.05kcal","오징어국(05)(17)","51.9kcal","","","3089.44kcal"
"2021-07-21","호박쇠고기볶음(05)(06)(16)","85.54kcal","풋고추된장무침(05)(06)","43.72kcal","돼지고기강정(05)(06)(10)(12)","669.75kcal","","","3089.44kcal"
"2021-07-21","생선묵맛살조림(05)(06)","81.81kcal","무생채","27.32kcal","감자조림(05)(06)","51.73kcal","","","3089.44kcal"
"2021-07-21","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","오이양파장아찌(05)(06)","29.57kcal","","","3089.44kcal"
"2021-07-21","우유(백색우유(200ML,연간))(02)","122kcal","수박","72.864kcal","배추김치(7~9월)","6.25kcal","","","3089.44kcal"
"2021-07-22","밥","364.82kcal","찰보리비빔밥(01)(05)(06)","624.34kcal","밥","364.82kcal","","","2627.56kcal"
"2021-07-22","무국(05)(16)","44.6kcal","미역오이냉국","20.86kcal","감자양파찌개(05)(06)","61.17kcal","","","2627.56kcal"
"2021-07-22","버섯야채볶음(05)(06)","49.54kcal","가지굴소스볶음(05)(06)","48.77kcal","간장 돼지불고기(05)(06)(10)","359.88kcal","","","2627.56kcal"
"2021-07-22","두부김치(05)(06)(10)","346.07kcal","무나물(05)(06)","43.33kcal","모듬야채(05)(06)","51.24kcal","","","2627.56kcal"
"2021-07-22","깍두기(임가공)","28.95kcal","배추김치(7~9월)","6.25kcal","파겉절이(05)(06)","28.09kcal","","","2627.56kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","122kcal","복숭아(천도)(11)","56.58kcal","배추김치(7~9월)","6.25kcal","","","2627.56kcal"
"2021-07-22","","","","","생수(500ML,후식)","0kcal","","","2627.56kcal"
"2021-07-23","낙지불고기덮밥(05)(06)(16)","484.28kcal","밥","364.82kcal","잡곡밥","382.84kcal","","","2954.88kcal"
"2021-07-23","쇠고기감자국(05)(16)","51.31kcal","김치찌개(05)(10)","84.91kcal","닭볶음탕(05)(06)(15)","174.9kcal","","","2954.88kcal"
"2021-07-23","애호박나물(09)","46.61kcal","오리훈제야채볶음(01)(05)(06)","293.93kcal","감자채볶음","90.34kcal","","","2954.88kcal"
"2021-07-23","배추김치(7~9월)","6.25kcal","콩자반(05)(06)","119.22kcal","고등어순살튀김(05)(06)(07)","411.18kcal","","","2954.88kcal"
"2021-07-23","우유(백색우유(200ML,연간))(02)","122kcal","깻잎조림(05)(06)","21.64kcal","오이무침(05)(06)","22.05kcal","","","2954.88kcal"
"2021-07-23","","","오이소박이","20.35kcal","배추김치(7~9월)","6.25kcal","","","2954.88kcal"
"2021-07-23","","","아이스크림, 떠먹는형","180kcal","멜론(여름)","72kcal","","","2954.88kcal"
"2021-07-24","핫도그빵(01)(06)(10)(12)","657.83kcal","밥","364.82kcal","현미밥","437.42kcal","","","2586.22kcal"
"2021-07-24","콘푸로스트","53.33kcal","콩나물김치국(05)","27.79kcal","감자국(05)","30.67kcal","","","2586.22kcal"
"2021-07-24","가공우유(바나나)(02)","167kcal","쇠고기불고기(05)(06)(16)","98.44kcal","오삼불고기(05)(06)(10)(17)","358.53kcal","","","2586.22kcal"
"2021-07-24","우유(백색우유(200ML,연간))(02)","122kcal","두부조림(05)(06)","93.57kcal","계란찜(01)(09)","86.3kcal","","","2586.22kcal"
"2021-07-24","","","깍두기(임가공)","28.95kcal","무생채","27.32kcal","","","2586.22kcal"
"2021-07-24","","","자두(대석)","26kcal","배추김치(7~9월)","6.25kcal","","","2586.22kcal"
"2021-07-25","밥","364.82kcal","제육덮밥(05)(06)(10)","626.66kcal","밥","364.82kcal","","","3432.97kcal"
"2021-07-25","꼬리곰탕","561.84kcal","두부된장찌개(05)(06)","61.61kcal","쇠고기육개장(01)(05)(16)","77.15kcal","","","3432.97kcal"
"2021-07-25","감자채볶음","90.34kcal","콩나물무침(05)(06)","27.97kcal","오징어채볶음(05)(06)(17)","89kcal","","","3432.97kcal"
"2021-07-25","오징어야채무침(05)(06)(17)","127.03kcal","배추김치(7~9월)","6.25kcal","닭고기단호박조림(05)(06)(15)","199.28kcal","","","3432.97kcal"
"2021-07-25","깍두기(임가공)","28.95kcal","아이스크림 콘,완제품(02)","270kcal","배추김치(7~9월)","6.25kcal","","","3432.97kcal"
"2021-07-25","우유(백색우유(200ML,연간))(02)","122kcal","","","라면(즉석 컵)(06)","365kcal","","","3432.97kcal"
"2021-07-25","","","","","감귤 주스(340㎖/ 페트)","44kcal","","","3432.97kcal"
"2021-07-26","밥","364.82kcal","밥","364.82kcal","고추참치덮밥","585.66kcal","","","3019.88kcal"
"2021-07-26","소시지찌개(05)(10)","189.89kcal","쇠고기미역국(05)(16)","38.11kcal","감자계란국(01)(05)","61.9kcal","","","3019.88kcal"
"2021-07-26","꽈리고추멸치볶음(05)(06)","69.92kcal","잡채(05)(06)(10)","201.82kcal","파닭(파채닭튀김)(06)(15)","290.76kcal","","","3019.88kcal"
"2021-07-26","맛김","0kcal","골뱅이무침(06)","155.37kcal","양파닭(06)(15)","278.86kcal","","","3019.88kcal"
"2021-07-26","스크램블에그(01)(12)","167.23kcal","배추김치(7~9월)","6.25kcal","백김치","15.12kcal","","","3019.88kcal"
"2021-07-26","깍두기(임가공)","28.95kcal","우유(백색우유(200ML,연간))(02)","122kcal","배 주스(238㎖/캔)","40kcal","","","3019.88kcal"
"2021-07-26","짜먹는요구르트(02)","38.4kcal","","","","","","","3019.88kcal"
"2021-07-27","밥","364.82kcal","물냉면(01)(03)(05)(06)(16)","1036.72kcal","밥","364.82kcal","","","2976.78kcal"
"2021-07-27","오징어국(05)(17)","51.9kcal","돼지불고기(05)(06)(10)","317.25kcal","콩나물무채국(05)","19.43kcal","","","2976.78kcal"
"2021-07-27","새우살계란찜(01)(09)","109.38kcal","단무지무침","17.78kcal","맛김","0kcal","","","2976.78kcal"
"2021-07-27","비엔나소시지케찹조림(05)(06)(10)(12)","283.72kcal","배추김치(7~9월)","6.25kcal","닭매운찜(콩나물)(05)(06)(15)","220.63kcal","","","2976.78kcal"
"2021-07-27","배추김치(7~9월)","6.25kcal","자두(대석)","26kcal","오이부추무침(05)(06)","23.58kcal","","","2976.78kcal"
"2021-07-27","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(7~9월)","6.25kcal","","","2976.78kcal"
"2021-07-27","","","","","생수(500ML,후식)","0kcal","","","2976.78kcal"
"2021-07-28","밥","364.82kcal","잡곡밥","382.84kcal","밥","364.82kcal","","","3276.14kcal"
"2021-07-28","생선묵국(05)(06)","61.6kcal","명태매운탕(05)(06)(18)","99.59kcal","김치찌개(05)(10)","84.91kcal","","","3276.14kcal"
"2021-07-28","마파두부(05)(06)(12)","194.56kcal","치킨너겟(01)(06)(12)(15)","608.09kcal","돈가스(06)(10)","562.14kcal","","","3276.14kcal"
"2021-07-28","버섯야채볶음(05)(06)","49.54kcal","꽈리고추찜(05)(06)","14.77kcal","감자샐러드(01)","97.07kcal","","","3276.14kcal"
"2021-07-28","김자반","43kcal","오징어젓무침(17)","38.84kcal","오이소박이","20.35kcal","","","3276.14kcal"
"2021-07-28","배추김치(7~9월)","6.25kcal","깍두기(임가공)","28.95kcal","멜론(여름)","72kcal","","","3276.14kcal"
"2021-07-28","주스,카프리썬 오렌지(200ml,파우치)","60kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3276.14kcal"
"2021-07-29","밥","364.82kcal","햄치즈버거(01)(02)(06)(10)(12)","917.02kcal","잡곡밥","382.84kcal","","","3187.90kcal"
"2021-07-29","팽이버섯계란국(01)(05)","68.72kcal","콘푸로스트","53.33kcal","닭볶음탕(05)(06)(15)","174.9kcal","","","3187.90kcal"
"2021-07-29","돼지고기김치볶음(10)","233.2kcal","임시","223.3kcal","오징어튀김(05)(06)","374.03kcal","","","3187.90kcal"
"2021-07-29","애호박나물(09)","46.61kcal","우유(백색우유(200ML,연간))(02)","122kcal","감자조림(05)(06)","51.73kcal","","","3187.90kcal"
"2021-07-29","깍두기(임가공)","28.95kcal","탄산음료","117.5kcal","깍두기(임가공)","28.95kcal","","","3187.90kcal"
"2021-07-29","매일두유 초콜릿 190ml","","","","","","","","3187.90kcal"
"2021-07-30","밥","364.82kcal","햄야채볶음밥(10)","527.7kcal","밥","364.82kcal","","","2561.91kcal"
"2021-07-30","콩나물국(05)","15.54kcal","짬뽕찌개(05)(06)(10)(17)","122.69kcal","무국(05)(16)","44.6kcal","","","2561.91kcal"
"2021-07-30","쇠고기버섯볶음(05)(06)(16)","104.02kcal","오이양파장아찌(05)(06)","29.57kcal","간장 돼지불고기(05)(06)(10)","359.88kcal","","","2561.91kcal"
"2021-07-30","깻잎조림(05)(06)","21.64kcal","단호박샐러드(01)","108.35kcal","콩나물무침(05)(06)","27.97kcal","","","2561.91kcal"
"2021-07-30","배추김치(7~9월)","6.25kcal","깍두기(임가공)","28.95kcal","배추김치(7~9월)","6.25kcal","","","2561.91kcal"
"2021-07-30","우유(백색우유(200ML,연간))(02)","122kcal","수박","72.864kcal","아이스크림 팩형(02)","234kcal","","","2561.91kcal"
"2021-07-31","불고기버거(01)(06)(10)(12)","661.21kcal","밥","364.82kcal","잡곡밥","382.84kcal","","","2773.80kcal"
"2021-07-31","가공우유(초코맛)(02)","126kcal","감자양파찌개(05)(06)","61.17kcal","호박고추장찌개(05)(06)(09)(10)","93.07kcal","","","2773.80kcal"
"2021-07-31","콘푸로스트","53.33kcal","돼지고기고추장볶음(05)(06)(10)","347.44kcal","닭갈비(05)(06)(15)","225.32kcal","","","2773.80kcal"
"2021-07-31","우유(백색우유(200ML,연간))(02)","122kcal","파겉절이(05)(06)","28.09kcal","오이무침(05)(06)","22.05kcal","","","2773.80kcal"
"2021-07-31","","","양배추쌈(05)(06)","67.76kcal","무생채","27.32kcal","","","2773.80kcal"
"2021-07-31","","","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","","","2773.80kcal"
"2021-07-31","","","복숭아(천도)(11)","56.58kcal","주스,망고코넛(340ml/캔)","122.3kcal","","","2773.80kcal"
"2021-08-01","밥","363kcal","밥","363kcal","밥","363kcal","","","2315.86kcal"
"2021-08-01","쇠고기미역국(05)(16)","38.11kcal","두부된장찌개(05)(06)","61.34kcal","닭볶음탕(05)(06)(15)","174.53kcal","","","2315.86kcal"
"2021-08-01","생선묵맛살조림(05)(06)","75.91kcal","오리불고기(05)(06)","237.42kcal","감자채볶음","90.09kcal","","","2315.86kcal"
"2021-07-08","배추김치(7~9월)","6.25kcal","멜론(여름)","72kcal","","","","","2662.05kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2662.05kcal"
"2021-07-09","밥","364.82kcal","햄야채볶음밥(10)","527.7kcal","잡곡밥","382.84kcal","","","2838.70kcal"
"2021-07-09","배추된장국(05)(06)","29.79kcal","해물짬뽕찌개(05)(06)(09)(17)","108.85kcal","김치찌개(05)(10)","84.91kcal","","","2838.70kcal"
"2021-07-09","돼지고기청경채볶음(05)(06)(10)","299.75kcal","탕수육(완제품용)(05)(06)(10)(12)","501.52kcal","버섯야채볶음(05)(06)","49.54kcal","","","2838.70kcal"
"2021-07-09","감자조림(05)(06)","51.73kcal","오이양파장아찌(05)(06)","29.57kcal","닭매운찜(콩나물)(05)(06)(15)","220.63kcal","","","2838.70kcal"
"2021-07-09","배추김치(7~9월)","6.25kcal","총각김치","16.4kcal","총각김치","16.4kcal","","","2838.70kcal"
"2021-07-09","","","우유(백색우유(200ML,연간))(02)","122kcal","레몬에이드","26kcal","","","2838.70kcal"
"2021-07-10","핫도그빵(01)(06)(10)(12)","657.83kcal","밥","364.82kcal","쇠고기버섯덮밥(05)(06)(16)","496.5kcal","","","2464.17kcal"
"2021-07-10","콘푸로스트","53.33kcal","감자계란국(01)(05)","61.9kcal","콩나물국(05)","15.54kcal","","","2464.17kcal"
"2021-07-10","우유(백색우유(200ML,연간))(02)","244kcal","닭간장소스찜(05)(06)(15)","191.17kcal","고등어순살조림(05)(06)(07)","137.38kcal","","","2464.17kcal"
"2021-07-10","","","오징어젓무침(17)","38.84kcal","배추김치(7~9월)","6.25kcal","","","2464.17kcal"
"2021-07-10","","","배추김치(7~9월)","6.25kcal","수박","72.864kcal","","","2464.17kcal"
"2021-07-10","","","탄산음료","117.5kcal","","","","","2464.17kcal"
"2021-07-11","밥","364.82kcal","밥","364.82kcal","잡곡밥","382.84kcal","","","3051.58kcal"
"2021-07-11","느타리버섯국(01)(05)(16)","46.55kcal","두부된장찌개(05)(06)","61.61kcal","무국(05)(16)","44.6kcal","","","3051.58kcal"
"2021-07-11","마파두부(05)(06)(12)","194.56kcal","돼지고기고추장볶음(05)(06)(10)","347.44kcal","애호박나물(09)","46.61kcal","","","3051.58kcal"
"2021-07-11","맛김","0kcal","파겉절이(05)(06)","28.09kcal","닭갈비(05)(06)(15)","225.32kcal","","","3051.58kcal"
"2021-07-11","스크램블에그(01)(12)","167.23kcal","양배추쌈(05)(06)","67.76kcal","오이부추무침(05)(06)","23.58kcal","","","3051.58kcal"
"2021-07-11","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","","","3051.58kcal"
"2021-07-11","우유(백색우유(200ML,연간))(02)","122kcal","팥빙수","180kcal","라면(즉석 컵)(06)","365kcal","","","3051.58kcal"
"2021-07-12","오징어덮밥(05)(06)(17)","504.35kcal","흑미밥","392.94kcal","치킨마요덮밥(01)(06)(15)","1088.06kcal","","","3251.34kcal"
"2021-07-12","쇠고기미역국(05)(16)","38.11kcal","김치찌개(05)(10)","84.91kcal","생선묵찌개(05)(06)","81.7kcal","","","3251.34kcal"
"2021-07-12","생선묵맛살조림(05)(06)","81.81kcal","돈가스(06)(10)","562.14kcal","계란찜(01)(09)","86.3kcal","","","3251.34kcal"
"2021-07-12","배추김치(7~9월)","6.25kcal","감자샐러드(01)","97.07kcal","무초절이","23.05kcal","","","3251.34kcal"
"2021-07-12","","","총각김치","16.4kcal","배추김치(7~9월)","6.25kcal","","","3251.34kcal"
"2021-07-12","","","우유(백색우유(200ML,연간))(02)","122kcal","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","3251.34kcal"
"2021-07-13","밥","364.82kcal","잡곡밥","382.84kcal","밥","364.82kcal","","","2753.89kcal"
"2021-07-13","오징어국(05)(17)","51.9kcal","쇠고기육개장(01)(05)(16)","77.15kcal","두부된장찌개(05)(06)","61.61kcal","","","2753.89kcal"
"2021-07-13","소시지야채볶음(05)(06)(10)(12)","211.89kcal","바다장어순살강정(05)(06)(12)","429.58kcal","돼지고기고추장볶음(05)(06)(10)","347.44kcal","","","2753.89kcal"
"2021-07-13","콩나물무침(05)(06)","27.97kcal","계란찜(01)(09)","86.3kcal","양배추쌈(05)(06)","67.76kcal","","","2753.89kcal"
"2021-07-13","배추김치(7~9월)","6.25kcal","깻잎조림(05)(06)","21.64kcal","무생채","27.32kcal","","","2753.89kcal"
"2021-07-13","우유(백색우유(200ML,연간))(02)","122kcal","오이소박이","20.35kcal","배추김치(7~9월)","6.25kcal","","","2753.89kcal"
"2021-07-13","","","참외,신선형(참외(78월))","76kcal","생수(500ML,후식)","0kcal","","","2753.89kcal"
"2021-07-14","밥","364.82kcal","밥","364.82kcal","밥","364.82kcal","","","2845.77kcal"
"2021-07-14","북어채콩나물국(01)(05)","47.88kcal","호박고추장찌개(05)(06)(09)(10)","93.07kcal","감자양파찌개(05)(06)","61.17kcal","","","2845.77kcal"
"2021-07-14","돼지고기김치볶음(10)","233.2kcal","오리불고기(05)(06)","268.61kcal","야채삼겹살볶음(05)(06)(10)","452.53kcal","","","2845.77kcal"
"2021-07-14","오징어젓무침(17)","38.84kcal","감자조림(05)(06)","51.73kcal","파겉절이(05)(06)","28.09kcal","","","2845.77kcal"
"2021-07-14","총각김치","16.4kcal","오이무침(05)(06)","22.05kcal","모듬야채(05)(06)","51.24kcal","","","2845.77kcal"
"2021-07-14","","","배추김치(7~9월)","6.25kcal","배추김치(7~9월)","6.25kcal","","","2845.77kcal"
"2021-07-14","","","우유(백색우유(200ML,연간))(02)","122kcal","아이스샌드","252kcal","","","2845.77kcal"
