날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-07-30","게맛살야채볶음","102.56kcal","계란찜(01)(09)","110.23kcal","오이무침(05)(06)","39.4kcal","","","2856.46kcal"
"2021-07-30","깍두기(임가공)","28.64kcal","과일2(02)","167kcal","깍두기(임가공)","28.64kcal","","","2856.46kcal"
"2021-07-30","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","수박","58.0704kcal","","","2856.46kcal"
"2021-07-31","핫도그빵(01)(06)(10)(12)","798.54kcal","","","","","","","1035.54kcal"
"2021-07-31","오곡곡물후레이크","115kcal","","","","","","","1035.54kcal"
"2021-07-31","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","1035.54kcal"
"2021-08-01","쇠고기야채덮밥(05)(06)(16)","538.36kcal","밥","363kcal","밥","363kcal","","","2468.68kcal"
"2021-08-01","생선묵찌개(05)(06)","88.09kcal","버섯매운탕(05)(06)(16)","63.39kcal","닭곰탕(15)","134.77kcal","","","2468.68kcal"
"2021-08-01","부추겉절이(05)(06)","34.86kcal","돈육야채볶음(05)(06)(10)","343.81kcal","마파두부(05)(06)(10)","178.19kcal","","","2468.68kcal"
"2021-08-01","배추김치(7~9월)","8kcal","계란찜(01)(09)","87.76kcal","조미김","0kcal","","","2468.68kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8kcal","감자매운조림(05)(06)","71.45kcal","","","2468.68kcal"
"2021-08-01","","","유산균 발효 음료(02)","56kcal","배추김치(7~9월)","8kcal","","","2468.68kcal"
"2021-08-02","밥","363kcal","잡곡밥","391.54kcal","밥","363kcal","","","3059.55kcal"
"2021-08-02","쇠고기미역국(05)(16)","24.27kcal","콩나물김치국(05)","22.77kcal","두부고추장찌개(05)(06)(16)","88.63kcal","","","3059.55kcal"
"2021-08-02","돈육미나리볶음(05)(06)(10)","365.79kcal","오리고추장주물럭(05)(06)","331.11kcal","돈가스(06)(10)","589.76kcal","","","3059.55kcal"
"2021-08-02","오이양파무침(05)(06)","40.31kcal","모듬쌈(05)(06)","40.7kcal","방울토마토샐러드(01)(12)","92.27kcal","","","3059.55kcal"
"2021-08-02","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","","","3059.55kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","바나나맛우유(02)","200.4kcal","","","","","3059.55kcal"
"2021-08-03","밥","363kcal","물냉면(03)(06)(12)","908.84kcal","현미밥","381.15kcal","","","3489.05kcal"
"2021-08-03","해물순두부찌개(01)(05)(10)(17)(18)","111.83kcal","삶은계란(01)","70.48kcal","돼지고기김치찌개(10)","76.93kcal","","","3489.05kcal"
"2021-08-03","쇠고기버섯볶음(05)(06)(16)","111.45kcal","무초절이","30.58kcal","양념치킨(01)(05)(06)(15)","940.36kcal","","","3489.05kcal"
"2021-08-03","콩나물무침(05)(06)","39.96kcal","감자샐러드(01)","135.54kcal","깻잎조림(05)(06)","34.93kcal","","","3489.05kcal"
"2021-08-03","배추김치(7~9월)","8kcal","열무김치","12.8kcal","깍두기(완제품)(09)","15.2kcal","","","3489.05kcal"
"2021-08-03","우유(백색우유(200ML,연간))(02)","122kcal","","","과일푸딩","126kcal","","","3489.05kcal"
"2021-08-04","밀쌀밥","363.55kcal","돈육김치덮밥(10)","579.33kcal","밥","363kcal","","","2951.32kcal"
"2021-08-04","쇠고기무국(05)(16)","86.18kcal","닭고기육개장(01)(05)(15)","166.58kcal","건새우애호박찌개(05)(06)(09)(10)","75.17kcal","","","2951.32kcal"
"2021-08-04","햄슬라이스야채볶음(05)(06)(10)","210.72kcal","조기튀김(06)","457.72kcal","쇠고기불고기(05)(06)(16)","270.26kcal","","","2951.32kcal"
"2021-08-04","두부양념장(05)(06)","84.18kcal","조미김","0kcal","모듬쌈(05)(06)","40.7kcal","","","2951.32kcal"
"2021-08-04","배추김치(7~9월)","8kcal","열무김치","12.8kcal","배추김치(7~9월)","8kcal","","","2951.32kcal"
"2021-08-04","우유(백색우유(200ML,연간))(02)","122kcal","거봉포도","57.132kcal","사과 주스(200㎖/팩)","46kcal","","","2951.32kcal"
"2021-08-05","밥","363kcal","찹쌀밥","384.54kcal","찰보리비빔밥(05)","460.31kcal","","","2904.67kcal"
"2021-08-05","들깨미역국(05)(16)","28.62kcal","삼계탕(15)","918.96kcal","두부김치국(05)","58.69kcal","","","2904.67kcal"
"2021-08-05","닭순살감자조림(05)(06)(15)","109.4kcal","미나리무생채(05)(06)","24.79kcal","쇠고기볶음고추장(06)(16)","98.88kcal","","","2904.67kcal"
"2021-07-07","밥","363kcal","찹쌀밥","398.9kcal","밥","363kcal","","","3622.49kcal"
"2021-07-07","생선묵국(05)(06)","60.95kcal","돼지고기고추장찌개(05)(06)(10)","141.2kcal","황태채미역국(01)","56.66kcal","","","3622.49kcal"
"2021-07-07","애호박나물","52.61kcal","깐풍기(01)(05)(06)(15)","540.78kcal","야채튀김(06)","320.89kcal","","","3622.49kcal"
"2021-07-07","돼지고기된장불고기(05)(06)(10)","337.11kcal","오징어젓무침(17)","25.6kcal","돼지고기김치찜(05)(06)(10)","399.89kcal","","","3622.49kcal"
"2021-07-07","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","","","3622.49kcal"
"2021-07-07","우유(백색우유(200ML,연간))(02)","122kcal","","","멜론(여름)","36kcal","","","3622.49kcal"
"2021-07-07","","","","","라면(즉석 컵)(06)","365kcal","","","3622.49kcal"
"2021-07-08","밥","363kcal","현미밥","395.67kcal","밥","363kcal","","","2602.23kcal"
"2021-07-08","감자쇠고기찌개(05)(06)(16)","60.8kcal","대구매운탕(05)(06)","115.94kcal","쇠고기육개장(01)(05)(16)","68.9kcal","","","2602.23kcal"
"2021-07-08","멸치볶음(05)(06)","67.16kcal","두부고추장볶음(05)(06)","169.14kcal","비엔나소시지야채볶음(05)(06)(10)","200.59kcal","","","2602.23kcal"
"2021-07-08","돼지고기호박볶음(05)(06)(09)(10)","199.49kcal","치킨샐러드(01)(15)","198.09kcal","계란찜(01)(09)","110.23kcal","","","2602.23kcal"
"2021-07-08","배추김치(7~9월)","11.25kcal","오이김치","20.35kcal","백김치","15.12kcal","","","2602.23kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","블루베리","25.5kcal","","","2602.23kcal"
"2021-07-09","밥","363kcal","삼계탕(15)","1052.13kcal","찰보리밥","391.44kcal","","","3083.67kcal"
"2021-07-09","오징어국(05)(06)(17)","52.14kcal","오이풋고추된장무침(05)(06)","72.45kcal","생선묵국(05)(06)","60.95kcal","","","3083.67kcal"
"2021-07-09","쇠고기새송이버섯볶음(05)(06)(16)","147.97kcal","오이무침(05)(06)","39.4kcal","돼지고기고추장볶음(05)(06)(10)","274.47kcal","","","3083.67kcal"
"2021-07-09","마파감자(05)(06)(10)","164.91kcal","총각김치","16.4kcal","삼치순살튀김(06)","245.84kcal","","","3083.67kcal"
"2021-07-09","배추김치(7~9월)","11.25kcal","","","배추김치(7~9월)","11.25kcal","","","3083.67kcal"
"2021-07-09","우유(백색우유(200ML,연간))(02)","122kcal","","","수박","58.0704kcal","","","3083.67kcal"
"2021-07-10","핫도그빵(01)(06)(10)(12)","798.54kcal","밥","363kcal","흑미밥","400.5kcal","","","2516.57kcal"
"2021-07-10","오곡곡물후레이크","115kcal","쇠고기탕국(05)(16)","38.6kcal","김치국(05)(06)","28.99kcal","","","2516.57kcal"
"2021-07-10","우유(백색우유(200ML,연간))(02)","122kcal","계란찜(01)(09)","110.23kcal","청양고추멸치볶음(05)(06)","65.23kcal","","","2516.57kcal"
"2021-07-10","","","맛김","0kcal","닭순살야채조림(05)(06)(15)","181.57kcal","","","2516.57kcal"
"2021-07-10","","","돼지고기감자조림(05)(06)(10)","155.5kcal","배추김치(7~9월)","11.25kcal","","","2516.57kcal"
"2021-07-10","","","배추김치(7~9월)","11.25kcal","주스,청포도(190ml/팩)","84.51kcal","","","2516.57kcal"
"2021-07-10","","","참외,신선형(참외(78월))","30.4kcal","","","","","2516.57kcal"
"2021-07-11","쇠고기덮밥(05)(06)(16)","507.15kcal","밥","363kcal","밥","363kcal","","","2567.51kcal"
"2021-07-11","비엔나소시지야채볶음(05)(06)(10)","200.59kcal","두부김치국(05)","31.9kcal","순두부찌개(01)(05)(10)(18)","136.06kcal","","","2567.51kcal"
"2021-07-11","오징어채볶음(05)(06)(17)","86.85kcal","닭순살피망볶음(05)(06)(15)","240.39kcal","돼지불고기(05)(06)(10)","248.41kcal","","","2567.51kcal"
"2021-07-11","초코씨리얼","115kcal","오이무침(05)(06)","39.4kcal","양배추쌈(05)(06)","74.86kcal","","","2567.51kcal"
"2021-07-11","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","배추김치(7~9월)","11.25kcal","","","2567.51kcal"
"2021-07-11","우유(백색우유(200ML,연간))(02)","122kcal","주스,과채","","","","","","2567.51kcal"
"2021-07-12","밥","363kcal","수수밥","363.74kcal","제육덮밥(05)(06)(10)","640.64kcal","","","3265.82kcal"
"2021-07-12","돼지고기감자찌개(05)(06)(10)","98.12kcal","애호박조갯살찌개(05)(06)(10)","73.56kcal","버섯매운탕(05)(06)(16)","45.82kcal","","","3265.82kcal"
"2021-07-12","멸치볶음(05)(06)","67.16kcal","바다장어순살강정(05)(06)(12)","464.12kcal","두부강정(05)(06)(12)","382.54kcal","","","3265.82kcal"
"2021-07-12","쇠고기불고기(05)(06)(16)","129.96kcal","닭간장소스찜(05)(06)(15)","166.19kcal","맛김","0kcal","","","3265.82kcal"
"2021-07-12","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","배추김치(7~9월)","11.25kcal","","","3265.82kcal"
"2021-07-12","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 샌드위치(02)","252kcal","수박","58.0704kcal","","","3265.82kcal"
"2021-07-13","밥","363kcal","찰보리밥","391.44kcal","밥","363kcal","","","2745.11kcal"
"2021-07-13","쇠고기육개장(01)(05)(16)","68.9kcal","오징어찌개(05)(06)(17)","46.02kcal","짬뽕찌개(05)(06)(09)(17)","69.62kcal","","","2745.11kcal"
"2021-07-13","마파두부(05)(06)(10)","191.84kcal","감자채볶음","87.83kcal","돈가스(06)(10)","506.88kcal","","","2745.11kcal"
"2021-07-13","게맛살야채볶음","102.56kcal","돼지고기고추장볶음(05)(06)(10)","274.47kcal","오이무침(05)(06)","39.4kcal","","","2745.11kcal"
"2021-07-13","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","2745.11kcal"
"2021-07-13","우유(백색우유(200ML,연간))(02)","122kcal","짜먹는요구르트(02)","38.4kcal","사과 주스(200㎖/팩)","46kcal","","","2745.11kcal"
"2021-07-14","밥","363kcal","비빔밥(05)(16)","475.22kcal","찹쌀밥","398.9kcal","","","3268.20kcal"
"2021-07-14","쇠고기미역국(05)(06)(16)","30.99kcal","감자쇠고기찌개(05)(06)(16)","60.8kcal","두부김치국(05)","31.9kcal","","","3268.20kcal"
"2021-07-14","비엔나소시지케찹볶음(06)(10)(12)","236.93kcal","약고추장볶음(06)(10)","118.29kcal","닭갈비(05)(06)(15)","260.2kcal","","","3268.20kcal"
"2021-07-14","무생채(09)","29.52kcal","김자반","43kcal","코다리강정(05)(06)(12)","361.27kcal","","","3268.20kcal"
"2021-07-14","배추김치(7~9월)","11.25kcal","계란후라이(01)","97.81kcal","배추김치(7~9월)","11.25kcal","","","3268.20kcal"
"2021-07-14","우유(백색우유(200ML,연간))(02)","122kcal","총각김치","16.4kcal","수박","58.0704kcal","","","3268.20kcal"
"2021-07-14","","","워터젤리","176.4kcal","라면(즉석 컵)(06)","365kcal","","","3268.20kcal"
"2021-07-15","콩나물국밥(05)(06)(16)","444.63kcal","현미밥","395.67kcal","밥","363kcal","","","3064.25kcal"
"2021-07-15","오징어볶음(05)(06)(17)","146.54kcal","두부고추장찌개(05)(06)(10)","99.35kcal","순두부찌개(01)(05)(10)(18)","136.06kcal","","","3064.25kcal"
"2021-07-15","멸치볶음(05)(06)","67.16kcal","생선묵꽈리고추볶음(05)(06)","111.51kcal","닭순살피망볶음(05)(06)(15)","240.39kcal","","","3064.25kcal"
"2021-07-15","배추김치(7~9월)","11.25kcal","탕수육(01)(05)(06)(10)(12)","611.18kcal","애호박나물","52.61kcal","","","3064.25kcal"
"2021-07-15","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","3064.25kcal"
"2021-07-15","","","배 주스(238㎖/캔)","40kcal","바나나맛우유(02)","200.4kcal","","","3064.25kcal"
"2021-07-16","밥","363kcal","수수밥","363.74kcal","밥","363kcal","","","2760.13kcal"
"2021-07-16","생선묵국(05)(06)","60.95kcal","김치국(05)(06)","28.99kcal","햄김치찌개(05)(06)(10)","131.24kcal","","","2760.13kcal"
"2021-07-16","햄슬라이스야채볶음(10)","221.73kcal","닭튀김마늘소스(05)(06)(15)","589.61kcal","새우튀김(06)(09)","291.46kcal","","","2760.13kcal"
"2021-07-16","무생채(09)","29.52kcal","두부양념장(05)(06)","90.59kcal","맛김","0kcal","","","2760.13kcal"
"2021-07-16","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","오이무침(05)(06)","39.4kcal","","","2760.13kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","","","총각김치","16.4kcal","","","2760.13kcal"
"2021-07-16","","","","","자두(후무사)","26kcal","","","2760.13kcal"
"2021-07-17","햄치즈버거(01)(02)(06)(10)(12)","923.49kcal","검은콩밥","383.65kcal","제육덮밥(05)(06)(10)","640.64kcal","","","2657.57kcal"
"2021-07-17","오곡곡물후레이크","115kcal","순두부해물찌개(05)(06)(17)","65.47kcal","버섯매운탕(05)(06)(16)","45.82kcal","","","2657.57kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","새송이버섯야채볶음(05)(06)(16)","73.48kcal","오징어실채무침(05)(06)(17)","84.02kcal","","","2657.57kcal"
"2021-07-17","","","돼지고기감자조림(05)(06)(10)","155.5kcal","배추김치(7~9월)","11.25kcal","","","2657.57kcal"
"2021-07-17","","","배추김치(7~9월)","11.25kcal","","","","","2657.57kcal"
"2021-07-17","","","망고 주스(180㎖/캔)","26kcal","","","","","2657.57kcal"
"2021-07-18","쇠고기덮밥(05)(06)(16)","507.15kcal","밥","363kcal","밥","363kcal","","","2779.16kcal"
"2021-07-18","감자풋고추볶음(05)(06)","69.68kcal","짬뽕찌개(05)(06)(09)(17)","69.62kcal","순두부버섯탕(05)","52.43kcal","","","2779.16kcal"
"2021-07-18","계란찜(01)(09)","110.23kcal","마파두부(05)(06)(10)","191.84kcal","맛김","0kcal","","","2779.16kcal"
"2021-07-18","초코씨리얼","115kcal","돼지고기김치찜(05)(06)(10)","399.89kcal","닭순살야채조림(05)(06)(15)","181.57kcal","","","2779.16kcal"
"2021-07-18","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","무조림(05)(06)(09)","57.85kcal","","","2779.16kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","배추김치(7~9월)","11.25kcal","","","2779.16kcal"
"2021-07-18","","","","","복숭아 주스(340㎖/캔)","81kcal","","","2779.16kcal"
"2021-07-19","밥","363kcal","수수밥","363.74kcal","밥","363kcal","","","2993.13kcal"
"2021-07-19","감자쇠고기찌개(05)(06)(16)","60.8kcal","오징어찌개(05)(06)(17)","46.02kcal","돼지고기김치찌개(10)","57.81kcal","","","2993.13kcal"
"2021-07-19","멸치볶음(05)(06)","67.16kcal","닭고기튀김(01)(06)(15)","636.57kcal","비엔나소시지야채볶음(05)(06)(10)","200.59kcal","","","2993.13kcal"
"2021-07-19","돼지고기호박볶음(05)(06)(09)(10)","199.49kcal","오이무침(05)(06)","39.4kcal","아귀순살튀김(05)(06)","332.07kcal","","","2993.13kcal"
"2021-07-19","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","","","2993.13kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","사과 주스(200㎖/팩)","46kcal","복숭아(천도)(11)","56.58kcal","","","2993.13kcal"
"2021-07-20","밥","363kcal","비빔냉면(03)(06)","969.95kcal","찰보리밥","391.44kcal","","","3588.48kcal"
"2021-07-20","생선묵국(05)(06)","60.95kcal","치킨너겟(01)(06)(15)","553.29kcal","순두부찌개(01)(05)(10)(18)","136.06kcal","","","3588.48kcal"
"2021-07-20","오삼불고기(05)(06)(10)(17)","326.62kcal","삶은계란(01)","70.28kcal","돼지불고기(05)(06)(10)","248.41kcal","","","3588.48kcal"
"2021-07-20","콩나물삼색볶음(05)(06)","59.03kcal","단무지무침","25.69kcal","양배추쌈(05)(06)","74.86kcal","","","3588.48kcal"
"2021-07-20","배추김치(7~9월)","11.25kcal","짜먹는요구르트(02)","38.4kcal","배추김치(7~9월)","11.25kcal","","","3588.48kcal"
"2021-06-23","쇠고기미역국(05)(06)(16)","32.04kcal","애호박조갯살찌개(05)(06)(10)","73.56kcal","두부김치국(05)","31.49kcal","","","3478.65kcal"
"2021-06-23","돼지불고기(05)(06)(10)","252.28kcal","삼겹살구이(05)(06)(10)","1132.08kcal","김치오징어불고기(05)(06)(17)","120.68kcal","","","3478.65kcal"
"2021-06-23","콩나물무침(05)","51.38kcal","양배추쌈(05)(06)","58.86kcal","미트볼양념조림(01)(05)(06)(10)","306.42kcal","","","3478.65kcal"
"2021-06-23","배추김치(5~6월)","23.94kcal","파김치","21.24kcal","총각김치","16.4kcal","","","3478.65kcal"
"2021-06-23","우유(백색우유(200ML,연간))(02)","122kcal","수박","86.112kcal","참외,신선형(참외(78월))","28.5kcal","","","3478.65kcal"
"2021-06-24","밥","363kcal","전복삼계탕(15)(18)","1071.96kcal","햄치즈버거(01)(06)(10)(12)","1130.82kcal","","","3221.63kcal"
"2021-06-24","콩나물무채국(05)(09)","31.52kcal","브로콜리/초고추장(06)","59.78kcal","스크램블(01)","83.91kcal","","","3221.63kcal"
"2021-06-24","버섯야채볶음(16)","61.05kcal","오징어젓무침(17)","25.6kcal","오곡곡물후레이크","115kcal","","","3221.63kcal"
"2021-06-24","순두부양념장(05)(06)","70.65kcal","총각김치","16.4kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3221.63kcal"
"2021-06-24","배추김치(5~6월)","23.94kcal","주스,과채","","","","","","3221.63kcal"
"2021-06-24","사과 주스(200㎖/팩)","46kcal","","","","","","","3221.63kcal"
"2021-06-25","밥","363kcal","비빔밥(16)","465.83kcal","흑미밥","400.5kcal","","","2836.46kcal"
"2021-06-25","쇠고기당면국(05)(06)(16)","45.88kcal","배추된장국(05)","22.38kcal","감자탕(김치)(05)(10)","406.58kcal","","","2836.46kcal"
"2021-06-25","콩나물삼색볶음(05)(06)","69.63kcal","약고추장볶음(06)(10)","118.29kcal","조기튀김(06)","266.32kcal","","","2836.46kcal"
"2021-06-25","돼지고기감자조림(05)(06)(10)","125kcal","계란후라이(01)","97.81kcal","순두부양념장(추가)(05)(06)","86.85kcal","","","2836.46kcal"
"2021-06-25","배추김치(5~6월)","23.94kcal","총각김치","16.4kcal","배추김치(5~6월)","23.94kcal","","","2836.46kcal"
"2021-06-25","우유(백색우유(200ML,연간))(02)","122kcal","수박","86.112kcal","오렌지 주스(200㎖/팩)","96kcal","","","2836.46kcal"
"2021-06-26","불고기버거(01)(06)(10)(12)","710.74kcal","밥","363kcal","밥","363kcal","","","3209.09kcal"
"2021-06-26","스크램블(01)","83.91kcal","쇠고기육개장(01)(05)(16)","76.43kcal","햄김치찌개(05)(06)(10)","205.11kcal","","","3209.09kcal"
"2021-06-26","오곡곡물후레이크","115kcal","감자풋고추볶음(05)(06)","73.2kcal","오삼불고기(05)(06)(10)(17)","292.8kcal","","","3209.09kcal"
"2021-06-26","과일2(02)","167kcal","비엔나소시지야채볶음(05)(06)(10)","234.16kcal","양배추쌈(05)(06)","58.86kcal","","","3209.09kcal"
"2021-06-26","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","23.94kcal","배추김치(5~6월)","23.94kcal","","","3209.09kcal"
"2021-06-26","","","아이스크림, 떠먹는형","270kcal","망고 주스(180㎖/캔)","26kcal","","","3209.09kcal"
"2021-06-27","밥","363kcal","검은콩밥","383.65kcal","밥","363kcal","","","2380.03kcal"
"2021-06-27","계란국(01)(05)(06)","60.4kcal","돼지고기감자찌개(05)(06)(10)","89.16kcal","콩나물김치국(05)","36.42kcal","","","2380.03kcal"
"2021-06-27","버섯야채볶음(16)","61.05kcal","오징어채볶음(05)(06)(17)","86.85kcal","돼지불고기(05)(06)(10)","252.28kcal","","","2380.03kcal"
"2021-06-27","마파감자(05)(06)(10)","159.23kcal","닭간장소스찜(05)(06)(15)","158.11kcal","오징어젓무침(17)","25.6kcal","","","2380.03kcal"
"2021-06-27","초코씨리얼","115kcal","총각김치","16.4kcal","배추김치(5~6월)","23.94kcal","","","2380.03kcal"
"2021-06-27","배추김치(5~6월)","23.94kcal","","","배 주스(238㎖/캔)","40kcal","","","2380.03kcal"
"2021-06-27","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2380.03kcal"
"2021-06-28","밥","363kcal","수수밥","363.74kcal","밥","363kcal","","","2958.25kcal"
"2021-06-28","쇠고기미역국(05)(06)(16)","32.04kcal","참치김치찌개","17.91kcal","감자된장국(05)(06)","55.37kcal","","","2958.25kcal"
"2021-06-28","돼지고기된장불고기(05)(06)(10)","371.34kcal","멸치볶음(05)(06)","74.9kcal","돼지고기고추장볶음(05)(06)(10)","275.01kcal","","","2958.25kcal"
"2021-06-28","두부양념장(05)(06)","87.57kcal","돈가스(06)(10)","517.94kcal","갑오징어야채볶음(05)(06)(17)","124.15kcal","","","2958.25kcal"
"2021-06-28","배추김치(5~6월)","23.94kcal","배추김치(5~6월)","23.94kcal","총각김치","16.4kcal","","","2958.25kcal"
"2021-06-28","우유(백색우유(200ML,연간))(02)","122kcal","과일푸딩","126kcal","","","","","2958.25kcal"
"2021-06-29","밥","363kcal","찰보리밥","391.44kcal","제육덮밥(05)(06)(10)","648.15kcal","","","2813.90kcal"
"2021-06-29","오징어콩나물국(05)(17)","65.03kcal","근대된장국(05)(06)","25.31kcal","생선묵국(05)(06)","46.33kcal","","","2813.90kcal"
"2021-06-29","비엔나소시지야채볶음(05)(06)(10)","234.16kcal","청양고추멸치볶음(05)(06)","70.76kcal","단무지무침","25.8kcal","","","2813.90kcal"
"2021-06-29","애호박나물","56.2kcal","닭갈비(05)(06)(15)","240.44kcal","배추김치(5~6월)","23.94kcal","","","2813.90kcal"
"2021-06-29","배추김치(5~6월)","23.94kcal","총각김치","16.4kcal","라면(즉석 컵)(06)","365kcal","","","2813.90kcal"
"2021-06-29","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","","","","","2813.90kcal"
"2021-06-30","밥","363kcal","현미밥","395.67kcal","밥","363kcal","","","3255.40kcal"
"2021-06-30","햄김치찌개(05)(06)(10)","205.11kcal","쇠고기무국(05)(06)(16)","30.61kcal","순두부해물찌개(05)(06)(17)","53.86kcal","","","3255.40kcal"
"2021-06-30","오징어채볶음(05)(06)(17)","86.85kcal","간장 돼지불고기(05)(06)(10)","433.07kcal","골뱅이고추장볶음(05)(06)","199.09kcal","","","3255.40kcal"
"2021-06-30","돼지고기감자조림(05)(06)(10)","125kcal","계란찜(01)(09)","75.19kcal","치킨너겟(01)(06)(15)","571.56kcal","","","3255.40kcal"
"2021-06-30","배추김치(5~6월)","23.94kcal","총각김치","16.4kcal","배추김치(5~6월)","23.94kcal","","","3255.40kcal"
"2021-06-30","우유(백색우유(200ML,연간))(02)","122kcal","수박","86.112kcal","복숭아 주스(340㎖/캔)","81kcal","","","3255.40kcal"
"2021-07-01","밥","363kcal","현미밥","395.67kcal","콩나물국밥(05)(06)(16)","444.63kcal","","","2912.28kcal"
"2021-07-01","오징어국(05)(06)(17)","52.14kcal","짬뽕찌개(05)(06)(09)(17)","69.62kcal","돼지불고기(05)(06)(10)","248.41kcal","","","2912.28kcal"
"2021-07-01","멸치볶음(05)(06)","67.16kcal","마파두부(05)(06)(10)","191.84kcal","계란찜(01)(09)","110.23kcal","","","2912.28kcal"
"2021-07-01","쇠고기불고기(05)(06)(16)","129.96kcal","닭순살야채튀김(01)(05)(06)(15)","432.32kcal","총각김치","16.4kcal","","","2912.28kcal"
"2021-07-01","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","사과 주스(200㎖/팩)","46kcal","","","2912.28kcal"
"2021-07-01","우유(백색우유(200ML,연간))(02)","122kcal","바나나맛우유(02)","200.4kcal","","","","","2912.28kcal"
"2021-07-02","밥","363kcal","비빔밥(05)(16)","475.22kcal","수수밥","363.74kcal","","","2655.48kcal"
"2021-07-02","두부김치국(05)","31.9kcal","호박된장찌개(05)(06)","62.95kcal","버섯쇠고기찌개(05)(16)","33.83kcal","","","2655.48kcal"
"2021-07-02","오징어채볶음(05)(06)(17)","86.85kcal","약고추장볶음(06)(10)","118.29kcal","오리불고기(05)(06)","330.58kcal","","","2655.48kcal"
"2021-07-02","쇠고기새송이버섯볶음(05)(06)(16)","147.97kcal","맛김","0kcal","고등어순살튀김(06)(07)","329.52kcal","","","2655.48kcal"
"2021-07-02","배추김치(7~9월)","11.25kcal","계란후라이(01)","97.81kcal","배추김치(7~9월)","11.25kcal","","","2655.48kcal"
"2021-07-02","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","수박","58.0704kcal","","","2655.48kcal"
"2021-07-03","불고기버거(01)(06)(10)(12)","712.66kcal","검은콩밥","383.65kcal","밥","363kcal","","","2839.33kcal"
"2021-07-03","오곡곡물후레이크","115kcal","두부고추장찌개(05)(06)(10)","99.35kcal","오징어콩나물국(05)(17)","64.79kcal","","","2839.33kcal"
"2021-07-03","우유(백색우유(200ML,연간))(02)","122kcal","닭순살피망볶음(05)(06)(15)","240.39kcal","감자채볶음","87.83kcal","","","2839.33kcal"
"2021-07-03","","","오이무침(05)(06)","39.4kcal","돼지고기가지볶음(10)","229.1kcal","","","2839.33kcal"
"2021-07-03","","","총각김치","16.4kcal","맛김","0kcal","","","2839.33kcal"
"2021-07-03","","","아이스크림 콘,완제품(02)","270kcal","배추김치(7~9월)","11.25kcal","","","2839.33kcal"
"2021-07-03","","","","","주스,청포도(190ml/팩)","84.51kcal","","","2839.33kcal"
"2021-07-04","쇠고기덮밥(05)(06)(16)","507.15kcal","흑미밥","400.5kcal","밥","363kcal","","","2547.98kcal"
"2021-07-04","오징어채볶음(05)(06)(17)","86.85kcal","닭고기감자찌개(06)(15)","213.87kcal","애호박조갯살찌개(05)(06)(10)","73.56kcal","","","2547.98kcal"
"2021-07-04","무생채(09)","29.52kcal","쇠고기배추볶음(05)(06)(16)","76.98kcal","오삼불고기(05)(06)(10)(17)","326.62kcal","","","2547.98kcal"
"2021-07-04","초코씨리얼","115kcal","꽈리고추멸치볶음(05)(06)","65.52kcal","양배추쌈(05)(06)","74.86kcal","","","2547.98kcal"
"2021-07-04","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","2547.98kcal"
"2021-07-04","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","","","","","2547.98kcal"
"2021-07-05","밥","363kcal","밥","363kcal","수수밥","363.74kcal","","","2645.58kcal"
