날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-08-04","배추김치(7~9월)","8.75kcal","열무김치","12.8kcal","배추김치(7~9월)","8.75kcal","","","2432.24kcal"
"2021-08-04","유산균 발효 음료(02)","56kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2432.24kcal"
"2021-08-05","밥","363kcal","밀쌀밥","363.83kcal","불고기버거(01)(06)(10)(12)","827.08kcal","","","2884.68kcal"
"2021-08-05","쇠고기무국(05)(16)","35.02kcal","매운어묵탕(유부주머니어묵탕)(05)(06)","80.52kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2884.68kcal"
"2021-08-05","두부김치(05)(06)(10)","218.48kcal","돼지고기콩나물볶음(05)(06)(10)","255.31kcal","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","2884.68kcal"
"2021-08-05","오이부추무침(05)(06)","35.31kcal","오징어튀김(01)(06)(17)","371.73kcal","","","","","2884.68kcal"
"2021-08-05","깍두기(완제품)(09)","15.2kcal","깍두기(완제품)(09)","15.2kcal","","","","","2884.68kcal"
"2021-08-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2884.68kcal"
"2021-08-06","밥","363kcal","현미밥","384.78kcal","비빔밥(05)(06)(16)","580.6kcal","","","3420.22kcal"
"2021-08-06","두부고추장찌개(05)(06)(16)","90.5kcal","감자국(05)","52.53kcal","소시지찌개(05)(06)(10)","181.98kcal","","","3420.22kcal"
"2021-08-06","쇠고기야채볶음(05)(06)(16)","191.56kcal","생선가스(01)(06)","553.65kcal","계란후라이(01)","125.54kcal","","","3420.22kcal"
"2021-08-06","애호박나물(09)","57.3kcal","치킨샐러드(01)(06)(15)","503.71kcal","열무김치","12.8kcal","","","3420.22kcal"
"2021-08-06","맛김","0kcal","배추김치(7~9월)","8.75kcal","워터젤리","176.4kcal","","","3420.22kcal"
"2021-08-06","백김치","15.12kcal","","","","","","","3420.22kcal"
"2021-08-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3420.22kcal"
"2021-08-07","새우버거(01)(06)(09)(12)","979.7kcal","라면(즉석 컵)(06)","365kcal","밀쌀밥","363.83kcal","","","2333.70kcal"
"2021-08-07","우유(백색우유(200ML,연간))(02)","122kcal","탄산음료","117.5kcal","김계란국(01)","96.25kcal","","","2333.70kcal"
"2021-08-07","","","","","닭고기감자조림(05)(06)(15)","245.95kcal","","","2333.70kcal"
"2021-08-07","","","","","무생채","34.72kcal","","","2333.70kcal"
"2021-08-07","","","","","배추김치(7~9월)","8.75kcal","","","2333.70kcal"
"2021-08-08","밥","363kcal","마파두부덮밥(05)(06)(10)","702.82kcal","찹쌀밥","384.54kcal","","","2725.33kcal"
"2021-08-08","콩나물국(05)","24.8kcal","비빔당면(05)(06)","139.34kcal","배추된장국(05)(06)","38.54kcal","","","2725.33kcal"
"2021-08-08","햄게맛살볶음(05)(06)(10)","121.75kcal","오징어숙회/초고추장(06)(17)","113.61kcal","훈제오리구이(01)","272.53kcal","","","2725.33kcal"
"2021-08-08","새송이버섯야채볶음(05)(06)(16)","145.38kcal","열무김치","12.8kcal","부추겉절이(05)(06)","32.72kcal","","","2725.33kcal"
"2021-08-08","배추김치(7~9월)","8.75kcal","아이스크림 팩형(02)","234kcal","배추김치(7~9월)","8.75kcal","","","2725.33kcal"
"2021-08-08","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2725.33kcal"
"2021-08-09","밥","363kcal","볶음밥","493.54kcal","현미밥","384.78kcal","","","2859.48kcal"
"2021-08-09","짬뽕찌개(06)(17)(18)","97.31kcal","미역오이냉국(05)","26.28kcal","두부고추장찌개(05)(06)(16)","90.5kcal","","","2859.48kcal"
"2021-08-09","돼지고기김치볶음(10)","207.34kcal","닭강정(01)(06)(15)","624.92kcal","호박쇠고기볶음(05)(06)(16)","93.86kcal","","","2859.48kcal"
"2021-08-09","맛김","0kcal","깻잎찜(05)(06)","31.95kcal","코다리조림(05)(06)","109.85kcal","","","2859.48kcal"
"2021-08-09","연두부양념장(05)(06)","85.45kcal","배추김치(7~9월)","8.75kcal","깍두기(완제품)(09)","15.2kcal","","","2859.48kcal"
"2021-08-09","배추김치(7~9월)","8.75kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2859.48kcal"
"2021-08-09","농후 발효유(02)","96kcal","","","","","","","2859.48kcal"
"2021-08-10","밥","363kcal","밥","363kcal","찰보리밥","385.12kcal","","","3118.76kcal"
"2021-08-10","쇠고기호박찌개(06)(16)","67.72kcal","삼계탕(15)","810.1kcal","감자된장국(05)(06)","68.41kcal","","","3118.76kcal"
"2021-08-10","멸치볶음","94.25kcal","오이풋고추된장무침(05)","35.7kcal","조기튀김(06)","383.34kcal","","","3118.76kcal"
"2021-08-10","쇠고기감자조림(05)(06)(16)","101.34kcal","감자샐러드(01)","87.35kcal","닭고기야채조림(05)(06)(15)","143.73kcal","","","3118.76kcal"
"2021-08-10","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","깍두기(완제품)(09)","15.2kcal","","","3118.76kcal"
"2021-08-10","우유(백색우유(200ML,연간))(02)","122kcal","감귤 주스(340㎖/ 페트)","44kcal","","","","","3118.76kcal"
"2021-08-10","","","대추방울토마토(생산기)(12)","17kcal","","","","","3118.76kcal"
"2021-08-11","밥","363kcal","찹쌀밥","384.54kcal","밥","363kcal","","","2976.73kcal"
"2021-08-11","생선묵국(05)(06)","56.62kcal","해물찌개(05)(06)(17)(18)","99.81kcal","콩나물두부국(05)","34.29kcal","","","2976.73kcal"
"2021-08-11","돼지고기콩나물볶음(05)(06)(10)","255.31kcal","묵은지등갈비찜(05)(06)(10)","368.35kcal","돈가스(06)(10)","562.14kcal","","","2976.73kcal"
"2021-08-11","오징어실채볶음(06)(12)(17)","117.7kcal","상추겉절이(05)(06)","29.24kcal","가공우유(딸기)(02)","116kcal","","","2976.73kcal"
"2021-08-11","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","단호박샐러드(01)","74.43kcal","","","2976.73kcal"
"2021-08-11","우유(백색우유(200ML,연간))(02)","122kcal","","","열무김치","12.8kcal","","","2976.73kcal"
"2021-08-11","","","","","주스,프레주망고","","","","2976.73kcal"
"2021-08-12","흑미밥","381.75kcal","밥","363kcal","밀쌀밥","363.83kcal","","","2994.59kcal"
"2021-08-12","쇠고기미역국(05)(16)","31.49kcal","배추된장국(05)(06)","38.54kcal","소시지찌개(05)(06)(10)","181.98kcal","","","2994.59kcal"
"2021-08-12","호박쇠고기볶음(05)(06)(16)","93.86kcal","동파육(05)(06)(10)","376.74kcal","쇠고기야채볶음(05)(06)(16)","191.56kcal","","","2994.59kcal"
"2021-07-14","돼지고기콩나물볶음(05)(06)(10)","246.43kcal","오이양파장아찌(05)(06)","31.18kcal","닭강정(01)(06)(15)","","","648.22kcal","3337.90kcal"
"2021-07-14","두부조림(05)(06)","126.21kcal","배추김치(7~9월)","8.75kcal","고등어김치조림(05)(06)(07)","","","183.8kcal","3337.90kcal"
"2021-07-14","배추김치(7~9월)","8.75kcal","","","깍두기(임가공)(09)","","","28.75kcal","3337.90kcal"
"2021-07-14","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림 팩형(02)","","","234kcal","3337.90kcal"
"2021-07-15","밥","363kcal","찹쌀밥","384.54kcal","새우버거(01)(06)(09)(12)","","","979.7kcal","3008.34kcal"
"2021-07-15","순두부찌개(01)(05)(06)(10)","153.55kcal","감자짜글이(05)(06)(10)","167.71kcal","주스,카프리썬 오렌지(200ml,파우치)","","","60kcal","3008.34kcal"
"2021-07-15","애호박나물(09)","57.3kcal","오징어튀김(01)(06)(17)","402.85kcal","우유(백색우유(200ML,연간))(02)","","","122kcal","3008.34kcal"
"2021-07-15","쇠고기야채볶음(05)(06)(16)","117.16kcal","콩나물매운무침(05)","41.03kcal","","","","","3008.34kcal"
"2021-07-15","맛김","0kcal","깍두기(임가공)(09)","28.75kcal","","","","","3008.34kcal"
"2021-07-15","배추김치(7~9월)","8.75kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3008.34kcal"
"2021-07-16","밥","363kcal","밥","363kcal","찰보리밥","","","385.12kcal","2932.71kcal"
"2021-07-16","쇠고기미역국(05)(16)","31.49kcal","쇠고기호박찌개(06)(16)","68.4kcal","배추두부국(05)(06)","","","57.96kcal","2932.71kcal"
"2021-07-16","낙지불고기(05)(06)(16)","150.97kcal","조기튀김(06)","414.47kcal","돼지고기고추장볶음(05)(06)(10)","","","401.87kcal","2932.71kcal"
"2021-07-16","꽈리고추멸치볶음(05)(06)","83.42kcal","닭고기감자조림(05)(06)(15)","250.67kcal","무생채","","","34.09kcal","2932.71kcal"
"2021-07-16","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","","","8.75kcal","2932.71kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","","","팥빙수","","","180kcal","2932.71kcal"
"2021-07-17","불고기버거(01)(06)(10)(12)","827.08kcal","","","현미밥","","","384.78kcal","2554.22kcal"
"2021-07-17","가공우유(바나나)(02)","167kcal","","","배추된장국(05)(06)","","","38.32kcal","2554.22kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","","","오리불고기(06)","","","299.05kcal","2554.22kcal"
"2021-07-17","과일푸딩","126kcal","","","상추겉절이(05)(06)","","","29.24kcal","2554.22kcal"
"2021-07-17","가공우유(바나나)(02)","167kcal","","","깍두기(임가공)(09)","","","28.75kcal","2554.22kcal"
"2021-07-17","","","","","라면(즉석 컵)(06)","","","365kcal","2554.22kcal"
"2021-07-18","밥","363kcal","찰보리밥","385.12kcal","밥","","","363kcal","2333.94kcal"
"2021-07-18","콩나물국(05)","24.8kcal","돼지고기김치찌개(06)(10)","114.64kcal","짬뽕찌개(06)(17)(18)","","","97.31kcal","2333.94kcal"
"2021-07-18","새송이버섯야채볶음(05)(06)(16)","101.98kcal","계란찜(01)(09)","91.66kcal","돼지고기김치볶음(10)","","","173.24kcal","2333.94kcal"
"2021-07-18","맛김","0kcal","코다리조림(05)(06)","109.38kcal","깻잎찜(05)(06)","","","32.62kcal","2333.94kcal"
"2021-07-18","감자조림(05)(06)","79.29kcal","배추김치(7~9월)","8.75kcal","깍두기(임가공)(09)","","","28.75kcal","2333.94kcal"
"2021-07-18","총각김치","16.4kcal","아이스 망고바","126kcal","","","","","2333.94kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2333.94kcal"
"2021-07-18","오렌지 주스(200㎖/팩)","96kcal","","","","","","","2333.94kcal"
"2021-07-19","밥","363kcal","밥","363kcal","찰보리밥","","","385.12kcal","2803.51kcal"
"2021-07-19","햄김치찌개(05)(06)(10)","104.33kcal","된장국(일품용)(05)(06)","59.51kcal","광어매운탕(05)(06)","","","109.77kcal","2803.51kcal"
"2021-07-19","표고버섯멸치볶음(05)(06)(16)","77.42kcal","돈가스(06)(10)","562.14kcal","돼지불고기(05)(06)(10)","","","324.73kcal","2803.51kcal"
"2021-07-19","쇠고기감자조림(05)(06)(16)","101.24kcal","오이고추장무침(05)(06)","34.41kcal","양배추쌈(05)(06)","","","46.94kcal","2803.51kcal"
"2021-07-19","배추김치(7~9월)","8.75kcal","깍두기(임가공)(09)","28.75kcal","총각김치","","","16.4kcal","2803.51kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2803.51kcal"
"2021-07-19","농후 발효유(02)","96kcal","","","","","","","2803.51kcal"
"2021-07-20","찹쌀밥","384.54kcal","비빔밥(05)(06)(16)","559.75kcal","밥","","","363kcal","2577.18kcal"
"2021-07-20","생선묵국(05)(06)","56.3kcal","쇠고기미역국(05)(16)","31.49kcal","돼지고기김치찌개(06)(10)","","","114.64kcal","2577.18kcal"
"2021-07-20","쇠고기야채볶음(05)(06)(16)","117.16kcal","계란후라이(01)","125.54kcal","오징어튀김(01)(06)(17)","","","402.85kcal","2577.18kcal"
"2021-07-20","멸치볶음","94.25kcal","깍두기(임가공)(09)","28.75kcal","오이고추장무침(05)(06)","","","34.41kcal","2577.18kcal"
"2021-07-20","김자반","43kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","","","8.75kcal","2577.18kcal"
"2021-07-20","배추김치(7~9월)","8.75kcal","","","식혜","","","82kcal","2577.18kcal"
"2021-07-21","밥","363kcal","찹쌀밥","384.54kcal","밥","","","363kcal","3004.59kcal"
"2021-07-21","콩나물무채국(05)","26.77kcal","삼계탕(15)","601.12kcal","감자된장국(05)(06)","","","70.7kcal","3004.59kcal"
"2021-07-21","매운소시지떡볶음(05)(06)(10)(12)","256.55kcal","부추겉절이(05)(06)","32.72kcal","게맛살야채튀김(05)(06)","","","389.14kcal","3004.59kcal"
"2021-07-21","맛김","0kcal","모듬야채(05)(06)","66.96kcal","전복장조림(01)(05)(06)(18)","","","132.29kcal","3004.59kcal"
"2021-07-21","오징어젓무침(17)","39.15kcal","깍두기(임가공)(09)","28.75kcal","배추김치(7~9월)","","","8.75kcal","3004.59kcal"
"2021-07-21","배추김치(7~9월)","8.75kcal","수박","110.4kcal","","","","","3004.59kcal"
"2021-07-21","파인애플에이드 190ml","","","","","","","","3004.59kcal"
"2021-07-21","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3004.59kcal"
"2021-07-22","밥","363kcal","팔보채덮밥(05)(06)(09)(17)(18)","501.12kcal","찹쌀밥","","","384.54kcal","2560.72kcal"
"2021-07-22","계란국(01)(05)","60.97kcal","삼치순살튀김(06)","352.15kcal","해물찌개(05)(06)(17)(18)","","","99.6kcal","2560.72kcal"
"2021-07-22","새송이버섯야채볶음(05)(06)(16)","101.98kcal","단호박샐러드(01)","74.43kcal","닭고기김치찜(05)(06)(15)","","","194.26kcal","2560.72kcal"
"2021-07-22","생선묵꽈리고추볶음(05)(06)","99.18kcal","배추김치(7~9월)","8.75kcal","감자조림(05)(06)","","","79.29kcal","2560.72kcal"
"2021-07-22","배추김치(7~9월)","8.75kcal","복숭아(천도)(11)","94.3kcal","총각김치","","","16.4kcal","2560.72kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2560.72kcal"
"2021-07-23","밥","363kcal","현미밥","384.78kcal","밥","","","363kcal","2589.00kcal"
"2021-07-23","쇠고기미역국(05)(16)","31.49kcal","콩나물김치국(05)","22.69kcal","순두부찌개(01)(05)(06)(10)","","","153.55kcal","2589.00kcal"
"2021-07-23","햄감자볶음(10)","106.01kcal","고추잡채(05)(06)(10)","320.19kcal","닭순살코기튀김(05)(06)(15)","","","464.98kcal","2589.00kcal"
"2021-07-23","두부양념장(05)(06)","92.67kcal","버섯호박볶음(05)(06)","70.04kcal","도라지오이무침(06)(17)","","","60.7kcal","2589.00kcal"
"2021-07-23","배추김치(7~9월)","8.75kcal","총각김치","16.4kcal","배추김치(7~9월)","","","8.75kcal","2589.00kcal"
"2021-07-23","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,파인애플","","","","2589.00kcal"
"2021-07-24","핫도그빵(01)(06)(10)(12)","908.69kcal","두유, 검은깨","140kcal","흑미밥","","","381.75kcal","2091.72kcal"
"2021-07-24","두유","86kcal","","","두부김치국(05)","","","47.11kcal","2091.72kcal"
"2021-07-24","우유(백색우유(200ML,연간))(02)","122kcal","","","표고버섯돼지고기볶음(05)(06)(10)","","","262.81kcal","2091.72kcal"
"2021-07-24","","","","","모듬야채(05)(06)","","","66.96kcal","2091.72kcal"
"2021-07-24","","","","","총각김치","","","16.4kcal","2091.72kcal"
"2021-07-24","","","","","주스,카프리썬 사과(200ml,파우치)","","","60kcal","2091.72kcal"
"2021-07-25","밥","363kcal","현미밥","384.78kcal","자장밥(05)(06)(10)","","","778.8kcal","2927.10kcal"
"2021-07-25","쇠고기무국(05)(16)","34.71kcal","소시지찌개(05)(06)(10)","181.98kcal","오징어숙회/초고추장(06)(17)","","","113.61kcal","2927.10kcal"
"2021-07-25","오징어채볶음(01)(05)(06)(17)","137.41kcal","닭갈비(05)(06)(15)","247.5kcal","연두부양념장(05)(06)","","","85.45kcal","2927.10kcal"
"2021-07-25","스크램블에그(01)","112.05kcal","상추쌈(05)(06)","45.91kcal","총각김치","","","16.4kcal","2927.10kcal"
"2021-07-25","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","","","","","2927.10kcal"
"2021-07-25","우유(백색우유(200ML,연간))(02)","122kcal","초콜릿(3사교)","286kcal","","","","","2927.10kcal"
"2021-07-26","밥","363kcal","밀쌀밥","363.83kcal","밥","","","363kcal","2968.54kcal"
"2021-07-26","김계란국(01)","96.25kcal","두부고추장찌개(05)(06)(16)","94.9kcal","버섯된장찌개(05)(06)","","","69.7kcal","2968.54kcal"
"2021-07-26","닭순살야채조림(05)(06)(15)","129.52kcal","돈가스(06)(10)","562.14kcal","돼지불고기(05)(06)(10)","","","324.73kcal","2968.54kcal"
"2021-07-26","오이고추장무침(05)(06)","34.41kcal","야채샐러드(01)(12)","94.22kcal","양배추쌈(05)(06)","","","46.94kcal","2968.54kcal"
"2021-07-26","배추김치(7~9월)","8.75kcal","총각김치","16.4kcal","배추김치(7~9월)","","","8.75kcal","2968.54kcal"
"2021-07-26","","","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 콘,완제품(02)","","","270kcal","2968.54kcal"
"2021-07-27","흑미밥","381.75kcal","물냉면(01)(03)(06)","984.51kcal","비빔밥(05)(06)(16)","","","559.75kcal","3088.18kcal"
"2021-07-27","북어채국(01)(05)","55.44kcal","야채튀김(06)(12)","386.26kcal","순두부찌개(01)(05)(06)(10)","","","153.55kcal","3088.18kcal"
"2021-07-27","생선묵볶음(05)(06)","115.3kcal","단무지무침","8.1kcal","계란후라이(01)","","","125.54kcal","3088.18kcal"
"2021-07-27","맛김","0kcal","배추김치(7~9월)","8.75kcal","백김치","","","15.12kcal","3088.18kcal"
"2021-07-27","계란장조림(01)(05)(06)","121.76kcal","자두(78월)","41.6kcal","","","","","3088.18kcal"
"2021-07-27","배추김치(7~9월)","8.75kcal","","","","","","","3088.18kcal"
"2021-07-27","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3088.18kcal"
"2021-07-28","밥","363kcal","찰보리밥","385.12kcal","밥","","","363kcal","3728.91kcal"
"2021-07-28","꼬리곰탕","559.7kcal","어묵김칫국(05)(06)","68.36kcal","배추된장국(05)(06)","","","38.32kcal","3728.91kcal"
"2021-07-28","버섯호박볶음(05)(06)","70.04kcal","닭고기튀김(01)(06)(15)","637.15kcal","삼겹살구이(10)","","","883.49kcal","3728.91kcal"
"2021-07-28","오징어젓무침(17)","39.15kcal","무생채","34.09kcal","상추겉절이(05)(06)","","","29.24kcal","3728.91kcal"
"2021-07-28","깍두기(임가공)(09)","28.75kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","","","8.75kcal","3728.91kcal"
"","배추김치(5~6월)","21.3kcal","","","배추김치(5~6월)","21.3kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","",""
"2021-06-30","찰보리밥","385.12kcal","볶음밥","456.84kcal","밥","363kcal","","","3035.99kcal"
"","콩나물두부국(05)","25.21kcal","고등어카레튀김(06)(07)","445.85kcal","시금치된장국(05)(06)","38.34kcal","","",""
"","두부김치(05)(06)","172.98kcal","오이고추장무침(05)(06)","40.9kcal","삼겹살구이(10)","709.49kcal","","",""
"","감자조림(05)(06)","83.15kcal","배추김치(5~6월)","21.3kcal","파겉절이(05)(06)","29.31kcal","","",""
"","총각김치","16.4kcal","사과 주스(200㎖/팩)","46kcal","배추김치(5~6월)","21.3kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","","","이온음료","58.8kcal","","",""
"2021-07-01","밥","363kcal","검은콩밥","391.91kcal","밥","","","363kcal","2806.73kcal"
"2021-07-01","쇠고기호박찌개(06)(16)","68.4kcal","햄김치찌개(05)(06)(10)","104.33kcal","생선묵국(05)(06)","","","56.3kcal","2806.73kcal"
"2021-07-01","소시지야채볶음(10)(12)","203.5kcal","멸치볶음","94.25kcal","고추잡채(05)(06)(10)","","","320.19kcal","2806.73kcal"
"2021-07-01","오징어채볶음(01)(05)(06)(17)","137.41kcal","돼지고기콩나물볶음(05)(06)(10)","246.43kcal","계란장조림(01)(05)(06)","","","121.76kcal","2806.73kcal"
"2021-07-01","맛김","0kcal","배추김치(7~9월)","8.75kcal","오이소박이","","","20.35kcal","2806.73kcal"
"2021-07-01","배추김치(7~9월)","8.75kcal","","","워터젤리","","","176.4kcal","2806.73kcal"
"2021-07-01","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2806.73kcal"
"2021-07-02","밥","363kcal","밥","363kcal","흑미밥","","","381.75kcal","2680.27kcal"
"2021-07-02","대파국(05)(16)","51.22kcal","감자된장국(05)(06)","70.7kcal","콩나물두부국(05)","","","29.89kcal","2680.27kcal"
"2021-07-02","두부김치(05)(06)(10)","202.68kcal","돈가스(06)(10)","562.14kcal","닭갈비(05)(06)(15)","","","247.5kcal","2680.27kcal"
"2021-07-02","햄게맛살볶음(05)(06)(10)","121.75kcal","샐러리샐러드(01)","67.83kcal","상추쌈(05)(06)","","","45.91kcal","2680.27kcal"
"2021-07-02","총각김치","16.4kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","","","8.75kcal","2680.27kcal"
"2021-07-02","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","17kcal","생수(500ML,후식)","","","0kcal","2680.27kcal"
"2021-07-03","밥","363kcal","밥","363kcal","밀쌀밥","","","363.83kcal","2278.37kcal"
"2021-07-03","북어채국(01)(05)","55.44kcal","쇠고기미역국(05)(16)","31.49kcal","팽이버섯국(05)(06)","","","47.72kcal","2278.37kcal"
"2021-07-03","호박쇠고기볶음(05)(06)(16)","93.86kcal","쇠고기감자조림(05)(06)(16)","101.24kcal","쇠고기불고기(05)(06)(16)","","","159.05kcal","2278.37kcal"
"2021-07-03","도라지오이무침(06)(17)","60.7kcal","무생채","34.09kcal","오이풋고추된장무침(05)","","","35.7kcal","2278.37kcal"
"2021-07-03","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","","","8.75kcal","2278.37kcal"
"2021-07-03","유산균 발효 음료(02)","56kcal","라면(즉석 컵)(06)","365kcal","","","","","2278.37kcal"
"2021-07-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2278.37kcal"
"2021-07-04","흑미밥","381.75kcal","콩나물밥(05)(06)","424.57kcal","김치볶음밥(05)(06)","","","497.81kcal","2500.64kcal"
"2021-07-04","비엔나소시지찌개(05)(06)(10)","149.1kcal","명태매운탕(05)(06)","86.49kcal","꽈리고추멸치볶음(05)(06)","","","83.42kcal","2500.64kcal"
"2021-07-04","새송이버섯야채볶음(05)(06)(16)","101.98kcal","닭간장소스찜(05)(06)(15)","275.28kcal","비빔당면(05)(06)","","","136.41kcal","2500.64kcal"
"2021-07-04","생선묵고추장볶음(05)(06)","143.98kcal","깍두기(임가공)(09)","28.75kcal","오이소박이","","","20.35kcal","2500.64kcal"
"2021-07-04","배추김치(7~9월)","8.75kcal","","","배 주스(238㎖/캔)","","","40kcal","2500.64kcal"
"2021-07-04","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2500.64kcal"
"2021-07-05","찹쌀밥","384.54kcal","마파두부덮밥(05)(06)(10)","662.42kcal","밥","","","363kcal","2804.79kcal"
"2021-07-05","쇠고기미역국(05)(16)","31.49kcal","짬뽕찌개(06)(17)(18)","97.31kcal","콩나물두부국(05)","","","29.89kcal","2804.79kcal"
"2021-07-05","애호박나물(09)","57.3kcal","탕수육(완제품용)(05)(06)(10)(12)","500.38kcal","오리불고기(06)","","","299.05kcal","2804.79kcal"
"2021-07-05","맛김","0kcal","백김치","15.12kcal","부추겉절이(05)(06)","","","32.72kcal","2804.79kcal"
"2021-07-05","우엉쇠고기조림(05)(06)(16)","110.07kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","","","8.75kcal","2804.79kcal"
"2021-07-05","배추김치(7~9월)","8.75kcal","","","","","","","2804.79kcal"
"2021-07-05","식혜","82kcal","","","","","","","2804.79kcal"
"2021-07-06","찹쌀밥","384.54kcal","밥","363kcal","밥","","","363kcal","2815.77kcal"
"2021-07-06","감자국(05)","31.88kcal","두부김치국(05)","47.11kcal","쇠고기무국(05)(16)","","","34.71kcal","2815.77kcal"
"2021-07-06","비엔나소시지케찹볶음(06)(10)(12)","281.42kcal","돼지고기고추장볶음(05)(06)(10)","401.87kcal","쇠고기야채볶음(05)(06)(16)","","","117.16kcal","2815.77kcal"
"2021-07-06","맛김","0kcal","양배추쌈(05)(06)","46.94kcal","고등어카레튀김(06)(07)","","","414.53kcal","2815.77kcal"
"2021-07-06","두부조림(05)(06)","126.21kcal","총각김치","16.4kcal","배추김치(7~9월)","","","8.75kcal","2815.77kcal"
"2021-07-06","배추김치(7~9월)","8.75kcal","참외,신선형(참외(78월))","47.5kcal","","","","","2815.77kcal"
"2021-07-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2815.77kcal"
"2021-07-07","밥","363kcal","잡채밥(05)(06)(10)","602.33kcal","밀쌀밥","","","363.83kcal","2543.78kcal"
"2021-07-07","건새우무우국(05)(09)","50.45kcal","맑은순두부계란탕(01)(05)(09)","68.15kcal","소시지찌개(05)(06)(10)","","","181.98kcal","2543.78kcal"
"2021-07-07","돼지고기김치볶음(10)","173.24kcal","깐풍기(01)(06)(15)","287.32kcal","한우불고기(05)(06)(16)","","","130.14kcal","2543.78kcal"
"2021-07-07","콩나물무침(05)","38.2kcal","배추김치(7~9월)","8.75kcal","상추겉절이(05)(06)","","","29.24kcal","2543.78kcal"
"2021-07-07","총각김치","16.4kcal","컵과일(메론)","54kcal","배추김치(7~9월)","","","8.75kcal","2543.78kcal"
"2021-07-07","사과 주스(200㎖/팩)","46kcal","","","","","","","2543.78kcal"
"2021-07-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2543.78kcal"
"2021-07-08","밥","363kcal","현미밥","384.78kcal","핫도그빵(01)(06)(10)(12)","","","908.69kcal","2836.85kcal"
"2021-07-08","콩나물국(05)","24.8kcal","쇠고기무국(05)(16)","34.71kcal","","","","","2836.85kcal"
"2021-07-08","청경채굴소스볶음(05)(06)","85.07kcal","생선가스(01)(06)","553.65kcal","","","","","2836.85kcal"
"2021-07-08","닭고기김치찜(05)(06)(15)","194.26kcal","감자샐러드(01)","81.94kcal","","","","","2836.85kcal"
"2021-07-08","총각김치","16.4kcal","배추김치(7~9월)","8.75kcal","","","","","2836.85kcal"
"2021-07-08","이온음료","58.8kcal","","","","","","","2836.85kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2836.85kcal"
"2021-07-09","밥","363kcal","밥","363kcal","밀쌀밥","","","363.83kcal","2960.97kcal"
"2021-07-09","계란국(01)(05)","60.97kcal","미역오이냉국(05)","26.92kcal","감자탕(김치)(05)(06)(10)","","","399.28kcal","2960.97kcal"
"2021-07-09","멸치볶음","94.25kcal","두부김치(05)(06)(10)","202.68kcal","모듬야채(05)(06)","","","66.96kcal","2960.97kcal"
"2021-07-09","닭고기야채조림(05)(06)(15)","144.66kcal","야채튀김(06)(12)","386.26kcal","오징어숙회/초고추장(06)(17)","","","113.61kcal","2960.97kcal"
"2021-07-09","배추김치(7~9월)","8.75kcal","총각김치","16.4kcal","총각김치","","","16.4kcal","2960.97kcal"
"2021-07-09","우유(백색우유(200ML,연간))(02)","122kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2960.97kcal"
"2021-07-09","","","멜론(여름)","90kcal","","","","","2960.97kcal"
