날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-08-21","햄치즈버거(02)(06)(10)","567.92kcal","밥","363kcal","잡곡밥","373.39kcal","","","2649.56kcal"
"2021-08-21","야채샐러드(햄버거용)(01)(12)","80.5kcal","두부김치국(05)","60.19kcal","닭곰탕(05)(15)","141.01kcal","","","2649.56kcal"
"2021-08-21","시리얼","152.8kcal","돼지불고기(05)(06)(10)","367.9kcal","오징어볶음(05)(06)(17)","204.3kcal","","","2649.56kcal"
"2021-08-21","우유(백색우유(200ML,연간))(02)","122kcal","모듬쌈(05)(06)","40.7kcal","계란장조림(01)(05)(06)(16)","114.3kcal","","","2649.56kcal"
"2021-08-21","","","오이소박이","20.35kcal","깍두기(완제품)(09)","15.2kcal","","","2649.56kcal"
"2021-08-21","","","주스,프레주한라봉 제주감귤(240ml,캔)","","자두(추희)","26kcal","","","2649.56kcal"
"2021-08-22","밥","363kcal","밥","363kcal","검은콩밥","383.65kcal","","","2528.48kcal"
"2021-08-22","해물순두부찌개(01)(05)(10)(17)(18)","118.13kcal","짬뽕찌개(05)(10)(17)","71.64kcal","쇠고기미역국(05)(16)","23.24kcal","","","2528.48kcal"
"2021-08-22","돈육김치볶음(10)","184.03kcal","게맛살야채볶음(05)(06)","93.53kcal","청양풍닭볶음(05)(06)(15)","257.47kcal","","","2528.48kcal"
"2021-08-22","멸치볶음","90.54kcal","마파두부(05)(06)","166.23kcal","단무지무침","11.22kcal","","","2528.48kcal"
"2021-08-22","열무김치","12.8kcal","조미김","0kcal","배추김치(7~9월)","8kcal","","","2528.48kcal"
"2021-08-22","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8kcal","","","","","2528.48kcal"
"2021-08-22","","","아이스크림 샌드위치(02)","252kcal","","","","","2528.48kcal"
"2021-08-23","밥","363kcal","밥","363kcal","조밥","380.85kcal","","","3607.47kcal"
"2021-08-23","돼지고기김치찌개(10)","105.15kcal","갈비탕(05)","488.12kcal","얼큰황태채국(01)(05)","33.12kcal","","","3607.47kcal"
"2021-08-23","오리간장주물럭(05)(06)","253.81kcal","콩나물매운잡채(05)(06)(10)","200.72kcal","오징어삼겹볶음(05)(06)(10)(17)","500.67kcal","","","3607.47kcal"
"2021-08-23","양배추쌈(05)(06)","56.36kcal","오이풋고추된장무침(05)","40.82kcal","가지탕수(05)(06)(12)","366.79kcal","","","3607.47kcal"
"2021-08-23","백김치","15.12kcal","깍두기(완제품)(09)","15.2kcal","바나나우유(02)","167kcal","","","3607.47kcal"
"2021-08-23","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","배추김치(7~9월)","8kcal","","","3607.47kcal"
"2021-08-23","","","포도,신선형(포도(811월))","31.74kcal","","","","","3607.47kcal"
"2021-08-24","밥","363kcal","비빔냉면(03)(06)(12)","908.64kcal","잡곡밥","373.39kcal","","","3112.16kcal"
"2021-08-24","들깨미역국(05)(16)","28.5kcal","삶은계란(01)","70.48kcal","닭곰탕(05)(15)","141.01kcal","","","3112.16kcal"
"2021-08-24","돈육호박볶음(05)(06)(09)(10)","192.72kcal","무초절이","30.58kcal","미트볼데리야끼조림(01)(05)(06)(10)","436.45kcal","","","3112.16kcal"
"2021-08-24","오이양파무침(05)(06)","38.19kcal","고구마샐러드(01)","161.5kcal","방울토마토샐러드(01)(12)","94.9kcal","","","3112.16kcal"
"2021-08-24","배추김치(7~9월)","8kcal","열무김치","12.8kcal","배추김치(7~9월)","8kcal","","","3112.16kcal"
"2021-08-24","우유(백색우유(200ML,연간))(02)","122kcal","주스,과채","","우유(백색우유(200ML,연간))(02)","122kcal","","","3112.16kcal"
"2021-08-25","밥","363kcal","밥","363kcal","현미밥","381.15kcal","","","3559.25kcal"
"2021-08-25","돼지고기고추장찌개(05)(06)(10)","118.98kcal","쇠고기육개장(01)(05)(16)","80.85kcal","햄김치찌개(10)","134.57kcal","","","3559.25kcal"
"2021-08-25","비엔나소시지케찹볶음(06)(10)(12)","346.8kcal","팝콘치킨강정(06)","632.88kcal","삼겹살고추장볶음(05)(06)(10)","610.82kcal","","","3559.25kcal"
"2021-08-25","계란찜(01)(09)","87.76kcal","코다리순살조림(05)(06)","87.16kcal","양배추쌈(05)(06)","56.36kcal","","","3559.25kcal"
"2021-08-25","배추김치(7~9월)","8kcal","백김치","15.12kcal","깍두기(완제품)(09)","15.2kcal","","","3559.25kcal"
"2021-08-25","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","짜먹는요구르트(02)","76.8kcal","","","3559.25kcal"
"2021-08-26","밥","363kcal","잡곡밥","373.39kcal","새우버거(02)(06)(09)","788.54kcal","","","3900.95kcal"
"2021-08-26","쇠고기호박찌개(05)(06)(16)","66.69kcal","순두부국(01)(05)(16)(18)","76.1kcal","감자튀김(12)","456.41kcal","","","3900.95kcal"
"2021-08-26","닭순살피망볶음(05)(06)(15)","225.09kcal","돼지고기수육(05)(09)(10)","1082.21kcal","야채샐러드(햄버거용)(01)(12)","80.5kcal","","","3900.95kcal"
"2021-08-26","오이풋고추된장무침(05)","40.82kcal","모듬쌈(05)(06)","40.7kcal","시리얼","152.8kcal","","","3900.95kcal"
"2021-08-26","열무김치","12.8kcal","배추김치(7~9월)","8kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3900.95kcal"
"2021-08-26","연세두유고소한아몬드&잣두유, 200mL","","대추방울토마토(생산기)(12)","11.9kcal","","","","","3900.95kcal"
"2021-08-27","밥","363kcal","밥","363kcal","찰보리비빔밥(05)","460.31kcal","","","3180.32kcal"
"2021-08-27","생선묵김치찌개(05)(06)","60.35kcal","광어매운탕(05)(06)","158.41kcal","조갯살미역국(05)","11.24kcal","","","3180.32kcal"
"2021-08-27","돈육표고장조림(05)(06)(10)","325.98kcal","양념치킨(01)(05)(06)(15)","914.19kcal","쇠고기볶음고추장(06)","81.91kcal","","","3180.32kcal"
"2021-08-27","오이양파무침(05)(06)","38.19kcal","조미김","0kcal","계란후라이(01)","98.01kcal","","","3180.32kcal"
"2021-08-27","깍두기(완제품)(09)","15.2kcal","미나리무생채(05)(06)","24.79kcal","배추김치(7~9월)","8kcal","","","3180.32kcal"
"2021-08-27","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8kcal","농후 발효유(02)","96kcal","","","3180.32kcal"
"2021-08-27","","","포도,신선형(포도(811월))","31.74kcal","","","","","3180.32kcal"
"2021-08-28","","","건빵(야채맛)","249kcal","","","","","249.00kcal"
"2021-07-30","비엔나소시지케찹볶음(06)(10)(12)","346.8kcal","오징어볶음(05)(06)(17)","213.1kcal","야채튀김(01)(06)(12)","354.35kcal","","","3343.84kcal"
"2021-07-30","꽈리고추멸치조림(05)(06)","105.83kcal","조미김","0kcal","오징어젓무침(17)","38.4kcal","","","3343.84kcal"
"2021-07-30","배추김치(7~9월)","8.25kcal","부추겉절이(05)(06)","29.24kcal","총각김치","16.4kcal","","","3343.84kcal"
"2021-07-30","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","15.2kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3343.84kcal"
"2021-07-30","","","대추방울토마토(생산기)(12)","11.9kcal","","","","","3343.84kcal"
"2021-07-31","","","라면(즉석 컵)(06)","365kcal","","","","","kcal"
"2021-08-01","쇠고기야채덮밥(05)(06)(16)","536.68kcal","밥","363kcal","밥","363kcal","","","2483.48kcal"
"2021-08-01","생선묵찌개(05)(06)","88.09kcal","버섯매운탕(05)(06)(16)","63.27kcal","닭곰탕(05)(15)","141.01kcal","","","2483.48kcal"
"2021-08-01","부추겉절이(05)(06)","28.38kcal","돈육야채볶음(05)(06)(10)","343.81kcal","마파두부(05)(06)","166.23kcal","","","2483.48kcal"
"2021-08-01","배추김치(7~9월)","8kcal","계란찜(01)(09)","87.76kcal","조미김","0kcal","","","2483.48kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8kcal","감자매운조림(05)(06)","71.45kcal","","","2483.48kcal"
"2021-08-01","","","자두(후무사)","26kcal","배추김치(7~9월)","8kcal","","","2483.48kcal"
"2021-08-01","","","","","이온음료","58.8kcal","","","2483.48kcal"
"2021-08-02","밥","363kcal","잡곡밥","373.39kcal","밥","363kcal","","","2929.52kcal"
"2021-08-02","쇠고기미역국(05)(16)","23.24kcal","콩나물김치국(05)","24.27kcal","두부고추장찌개(05)(06)(16)","85.21kcal","","","2929.52kcal"
"2021-08-02","돈육미나리볶음(05)(06)(10)","365.79kcal","오리고추장주물럭(05)(06)","285.81kcal","돈가스(06)(10)","645.02kcal","","","2929.52kcal"
"2021-08-02","오이양파무침(05)(06)","38.19kcal","모듬쌈(05)(06)","40.7kcal","방울토마토샐러드(01)(12)","94.9kcal","","","2929.52kcal"
"2021-08-02","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","","","2929.52kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","","","복숭아 주스(340㎖/캔)","81kcal","","","2929.52kcal"
"2021-08-03","밥","363kcal","물냉면(03)(06)(12)","908.64kcal","현미밥","381.15kcal","","","3655.08kcal"
"2021-08-03","해물순두부찌개(01)(05)(10)(17)(18)","118.13kcal","삶은계란(01)","70.48kcal","돼지고기김치찌개(10)","105.15kcal","","","3655.08kcal"
"2021-08-03","쇠고기버섯볶음(05)(06)","111.28kcal","무초절이","30.58kcal","양념치킨(01)(05)(06)(15)","914.19kcal","","","3655.08kcal"
"2021-08-03","콩나물무침(05)(06)","39.96kcal","감자샐러드(01)","135.37kcal","깻잎조림(05)(06)","34.24kcal","","","3655.08kcal"
"2021-08-03","배추김치(7~9월)","8kcal","열무김치","12.8kcal","깍두기(완제품)(09)","15.2kcal","","","3655.08kcal"
"2021-08-03","우유(백색우유(200ML,연간))(02)","122kcal","바나나맛우유(02)","200.4kcal","주스,청포도(190ml/팩)","84.51kcal","","","3655.08kcal"
"2021-08-04","밀쌀밥","363.55kcal","돈육김치덮밥(10)","590.41kcal","밥","363kcal","","","3038.68kcal"
"2021-08-04","쇠고기무국(05)(16)","86.53kcal","닭고기육개장(01)(05)(15)","169.55kcal","건새우애호박찌개(05)(06)(09)(10)","69.07kcal","","","3038.68kcal"
"2021-08-04","햄슬라이스야채볶음(05)(06)(10)","210.72kcal","조기튀김(06)","460.02kcal","쇠고기불고기(05)(06)(16)","280.61kcal","","","3038.68kcal"
"2021-08-04","두부양념장(05)(06)","83.72kcal","조미김","0kcal","모듬쌈(05)(06)","40.7kcal","","","3038.68kcal"
"2021-08-04","배추김치(7~9월)","8kcal","열무김치","12.8kcal","배추김치(7~9월)","8kcal","","","3038.68kcal"
"2021-08-04","우유(백색우유(200ML,연간))(02)","122kcal","과일푸딩","126kcal","감귤 주스(340㎖/ 페트)","44kcal","","","3038.68kcal"
"2021-08-05","밥","363kcal","밥","363kcal","찰보리비빔밥(05)","460.31kcal","","","2857.38kcal"
"2021-08-05","들깨미역국(05)(16)","28.5kcal","짬뽕찌개(05)(10)(17)","71.64kcal","두부김치국(05)","60.19kcal","","","2857.38kcal"
"2021-08-05","닭순살감자조림(05)(06)(15)","109.4kcal","돈육청경채볶음(05)(06)(10)","395.88kcal","쇠고기볶음고추장(06)","81.91kcal","","","2857.38kcal"
"2021-08-05","미나리무생채(05)(06)","24.79kcal","콩나물야채튀김(전)(05)(06)(09)","373.81kcal","계란후라이(01)","98.01kcal","","","2857.38kcal"
"2021-08-05","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","깍두기(완제품)(09)","15.2kcal","","","2857.38kcal"
"2021-08-05","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 팩형(02)","234kcal","수박","39.744kcal","","","2857.38kcal"
"2021-08-06","밥","363kcal","밥","363kcal","잡곡밥","373.39kcal","","","2851.32kcal"
"2021-08-06","버섯감자찌개(05)(06)","66.93kcal","순두부국(01)(05)(16)(18)","76.1kcal","쇠고기육개장(01)(05)(16)","80.85kcal","","","2851.32kcal"
"2021-08-06","돈육김치볶음(10)","184.03kcal","데리야끼갈릭치킨(01)(05)(06)(15)","674.37kcal","잡채(05)(06)(16)","156.57kcal","","","2851.32kcal"
"2021-08-06","연두부양념장(05)(06)","86.92kcal","오이풋고추된장무침(05)","40.82kcal","삼치순살조림(05)(06)","100.64kcal","","","2851.32kcal"
"2021-08-06","열무김치","12.8kcal","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","","","2851.32kcal"
"2021-08-06","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","11.9kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2851.32kcal"
"2021-08-07","불고기버거(06)(10)","533.12kcal","흑미밥","381.75kcal","밥","363kcal","","","2631.66kcal"
"2021-08-07","시리얼","152.8kcal","비엔나소시지김치찌개(10)","141.7kcal","생선묵국(05)(06)","63.55kcal","","","2631.66kcal"
"2021-08-07","야채샐러드(햄버거용)(01)(12)","80.5kcal","조미김","0kcal","멸치고추장볶음(06)","103.89kcal","","","2631.66kcal"
"2021-08-07","우유(백색우유(200ML,연간))(02)","122kcal","계란장조림(01)(05)(06)(16)","114.3kcal","닭고기야채조림(05)(06)(15)","238.4kcal","","","2631.66kcal"
"2021-08-07","탄산음료","117.5kcal","오징어젓무침(17)","38.4kcal","배추김치(7~9월)","8kcal","","","2631.66kcal"
"2021-08-07","","","오이소박이","20.35kcal","짜먹는요구르트(02)","76.8kcal","","","2631.66kcal"
"2021-08-07","","","오렌지 주스(180㎖/병)","75.6kcal","","","","","2631.66kcal"
"2021-08-08","찰보리밥","378.8kcal","밥","363kcal","밥","363kcal","","","2575.39kcal"
"2021-08-08","쇠고기호박찌개(05)(06)(16)","66.69kcal","얼큰황태채국(01)(05)","33.12kcal","해물순두부찌개(01)(05)(10)(17)(18)","118.13kcal","","","2575.39kcal"
"2021-08-08","주꾸미볶음(05)(06)","145.01kcal","돼지불고기(05)(06)(10)","367.9kcal","쇠고기야채볶음(05)(06)(16)","147.09kcal","","","2575.39kcal"
"2021-08-08","오이양파무침(05)(06)","38.19kcal","모듬쌈(05)(06)","40.7kcal","콩나물매운무침(05)(06)","40.25kcal","","","2575.39kcal"
"2021-08-08","배추김치(7~9월)","8kcal","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8kcal","","","2575.39kcal"
"2021-08-08","우유(백색우유(200ML,연간))(02)","122kcal","건빵(참깨맛)","249kcal","배주스(240ml,캔)","","","","2575.39kcal"
"2021-08-08","","","복숭아(백도)(11)","71.310078kcal","","","","","2575.39kcal"
"2021-08-09","밥","363kcal","깐풍버섯덮밥(05)(06)","469.85kcal","잡곡밥","373.39kcal","","","2270.42kcal"
"2021-08-09","돼지고기육개장(01)(05)(10)","114.15kcal","쇠고기미역국(05)(16)","23.24kcal","콩나물김치국(05)","24.27kcal","","","2270.42kcal"
"2021-08-09","고추잡채(05)(06)(10)","163.05kcal","조미김","0kcal","안동찜닭(05)(06)(15)","226.2kcal","","","2270.42kcal"
"2021-08-09","계란찜(01)(09)","87.76kcal","고등어순살조림(05)(06)(07)","142.96kcal","감자매운조림(05)(06)","71.45kcal","","","2270.42kcal"
"2021-08-09","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","깍두기(완제품)(09)","15.2kcal","","","2270.42kcal"
"2021-08-09","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","11.9kcal","사과 주스(180㎖l/병)","46kcal","","","2270.42kcal"
"2021-08-10","밥","363kcal","밥","363kcal","찹쌀밥","384.54kcal","","","3749.95kcal"
"2021-08-10","쇠고기무국(05)(16)","86.53kcal","건새우애호박찌개(05)(06)(09)(10)","69.07kcal","전복삼계탕(15)(18)","909.68kcal","","","3749.95kcal"
"2021-08-10","비엔나소시지케찹볶음(06)(10)(12)","346.8kcal","돈육새송이야채볶음(05)(06)(10)","262.42kcal","오이풋고추된장무침(05)","40.82kcal","","","3749.95kcal"
"2021-08-10","꽈리고추멸치조림(05)(06)","105.83kcal","두부강정(05)(06)","511.73kcal","미나리무생채(05)(06)","24.79kcal","","","3749.95kcal"
"2021-08-10","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","","","3749.95kcal"
"2021-08-10","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","수박","39.744kcal","","","3749.95kcal"
"2021-08-11","밥","363kcal","밥","363kcal","현미밥","381.15kcal","","","3226.37kcal"
"2021-08-11","돼지고기김치찌개(10)","105.15kcal","닭볶음탕(15)","235.36kcal","들깨미역국(05)(16)","28.5kcal","","","3226.37kcal"
"2021-08-11","쇠고기야채볶음(05)(06)(16)","147.09kcal","오징어튀김&칠리소스(01)(06)(12)","639.13kcal","돈육호박볶음(05)(06)(09)(10)","192.72kcal","","","3226.37kcal"
"2021-08-11","감자조림(05)(06)","48.13kcal","두부조림(05)(06)","92.58kcal","계란찜(01)(09)","87.76kcal","","","3226.37kcal"
"2021-08-11","열무김치","12.8kcal","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","","","3226.37kcal"
"2021-08-11","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림, 떠먹는형","270kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3226.37kcal"
"2021-08-12","밥","363kcal","잡곡밥","373.39kcal","햄치즈버거(02)(06)(10)","567.92kcal","","","3165.22kcal"
"2021-08-12","쇠고기모듬버섯찌개(05)(16)","61.51kcal","콩나물김치국(05)","24.27kcal","감자튀김(12)","456.41kcal","","","3165.22kcal"
"2021-08-12","마파두부(05)(06)","166.23kcal","중화풍삼겹살조림(05)(06)(10)","555.59kcal","야채샐러드(햄버거용)(01)(12)","80.5kcal","","","3165.22kcal"
"2021-08-12","생선묵조림(05)(06)","134.06kcal","모듬쌈(05)(06)","40.7kcal","시리얼","152.8kcal","","","3165.22kcal"
"2021-08-12","배추김치(7~9월)","8kcal","깍두기(완제품)(09)","15.2kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3165.22kcal"
"2021-08-12","대추방울토마토(생산기)(12)","11.9kcal","포도,신선형(포도(811월))","31.74kcal","","","","","3165.22kcal"
"2021-08-13","밥","363kcal","밥","363kcal","콩나물밥(05)(06)","425.28kcal","","","2913.12kcal"
"2021-08-13","순두부국(01)(05)(16)(18)","76.1kcal","쇠고기곰탕(05)(16)","89.3kcal","감자돈육짜글이(05)(06)(10)","166.8kcal","","","2913.12kcal"
"2021-08-13","돈육표고장조림(05)(06)(10)","325.98kcal","매콤깐풍기(05)(06)(15)","609.75kcal","오징어볶음(05)(06)(17)","204.3kcal","","","2913.12kcal"
"2021-08-13","미나리무생채(05)(06)","24.79kcal","단무지무침","11.22kcal","조미김","0kcal","","","2913.12kcal"
"2021-08-13","배추김치(7~9월)","8kcal","배추김치(7~9월)","8kcal","열무김치","12.8kcal","","","2913.12kcal"
"2021-07-16","짬뽕찌개(05)(10)(17)","66.67kcal","황태채국(05)","14.9kcal","대구탕(05)(06)","116.22kcal","","","2864.73kcal"
"2021-07-16","게맛살야채볶음(05)(06)","93.53kcal","멸치고추장볶음(06)","103.89kcal","소시지케찹볶음(05)(06)(10)(12)","303.45kcal","","","2864.73kcal"
"2021-07-16","마파두부(05)(06)","166.23kcal","닭고기야채조림(05)(06)(15)","220.09kcal","가지탕수(05)(06)(12)","362.19kcal","","","2864.73kcal"
"2021-07-16","총각김치","16.4kcal","깍두기(임가공)","15.2kcal","조미김","0kcal","","","2864.73kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","배추김치(7~9월)","8.25kcal","","","2864.73kcal"
"2021-07-16","","","","","수박","42.1728kcal","","","2864.73kcal"
"2021-07-17","핫도그빵(01)(06)(10)","605.64kcal","라면(즉석 컵)(06)","365kcal","","","","","1341.12kcal"
"2021-07-17","시리얼","152.8kcal","","","","","","","1341.12kcal"
"2021-07-17","야채샐러드(햄버거용)(01)(12)","95.68kcal","","","","","","","1341.12kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","1341.12kcal"
"2021-07-18","밥","363kcal","밥","363kcal","밥","363kcal","","","2460.30kcal"
"2021-07-18","버섯감자찌개(05)(06)","66.93kcal","해물순두부찌개(01)(05)(10)(17)(18)","117.92kcal","쇠고기미역국(05)(16)","23.24kcal","","","2460.30kcal"
"2021-07-18","돼지고기청경채볶음(05)(06)(10)","407.93kcal","잡채(05)(06)(16)","144.17kcal","오징어젓무침(17)","38.4kcal","","","2460.30kcal"
"2021-07-18","양배추쌈(05)(06)","42.64kcal","김자반","43kcal","닭순살샐러드(15)","101.73kcal","","","2460.30kcal"
"2021-07-18","시리얼(휴일)","114.6kcal","오이풋고추된장무침(05)","39.54kcal","배추김치(7~9월)","8.25kcal","","","2460.30kcal"
"2021-07-18","오이소박이","20.35kcal","총각김치","16.4kcal","사과 주스(180㎖l/병)","46kcal","","","2460.30kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","자두(대석)","18.2kcal","","","","","2460.30kcal"
"2021-07-19","밥","363kcal","밀쌀밥","363.55kcal","밥","363kcal","","","2667.77kcal"
"2021-07-19","생선묵찌개(05)(06)","86.89kcal","돈육김치찌개(10)","106.9kcal","닭곰탕(05)(15)","140.63kcal","","","2667.77kcal"
"2021-07-19","쇠고기불고기(05)(06)(16)","129.76kcal","오징어튀김칠리(01)(06)(12)","517.91kcal","돼지고기호박볶음(05)(06)(09)","122.56kcal","","","2667.77kcal"
"2021-07-19","모듬쌈(05)(06)","54.42kcal","콩나물무침(05)(06)","39.96kcal","고등어순살조림(05)(06)(07)","136.79kcal","","","2667.77kcal"
"2021-07-19","배추김치(7~9월)","8.25kcal","깍두기(임가공)","15.2kcal","배추김치(7~9월)","8.25kcal","","","2667.77kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","11.9kcal","짜먹는요구르트(02)","76.8kcal","","","2667.77kcal"
"2021-07-20","밥","363kcal","밥","363kcal","잡곡밥","391.54kcal","","","3305.64kcal"
"2021-07-20","햄김치찌개(10)","137.32kcal","들깨미역국(05)(16)","28.5kcal","두부고추장찌개(05)(06)(16)","84.9kcal","","","3305.64kcal"
"2021-07-20","갑오징어야채볶음(05)(06)(17)","186.33kcal","돼지갈비찜(05)(06)(10)","377.97kcal","오징어채간장볶음(01)(05)(06)(17)","103.22kcal","","","3305.64kcal"
"2021-07-20","순두부양념장(05)(06)","72.49kcal","오이양파무침(05)(06)","39.08kcal","치킨너겟(01)(06)(12)(15)","647.39kcal","","","3305.64kcal"
"2021-07-20","총각김치","16.4kcal","배추김치(7~9월)","8.25kcal","배추김치(7~9월)","8.25kcal","","","3305.64kcal"
"2021-07-20","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 팩형(02)","234kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3305.64kcal"
"2021-07-21","밥","363kcal","자장밥(05)(06)(10)","782.04kcal","찹쌀밥","384.54kcal","","","3043.85kcal"
"2021-07-21","순두부국(01)(05)(16)(18)","75.89kcal","짬뽕찌개(05)(10)(17)","66.67kcal","전복삼계탕(15)(18)","684.5kcal","","","3043.85kcal"
"2021-07-21","돼지고기김치볶음(10)","185.74kcal","삶은계란(01)","70.48kcal","부추겉절이(05)(06)","29.24kcal","","","3043.85kcal"
"2021-07-21","감자매운조림(05)(06)","71.45kcal","단무지무침","11.22kcal","오이풋고추된장무침(05)","39.54kcal","","","3043.85kcal"
"2021-07-21","백김치","15.12kcal","배추김치(7~9월)","8.25kcal","깍두기(임가공)","15.2kcal","","","3043.85kcal"
"2021-07-21","우유(백색우유(200ML,연간))(02)","122kcal","짜먹는요구르트(02)","76.8kcal","수박","42.1728kcal","","","3043.85kcal"
"2021-07-22","밥","363kcal","잡곡밥","391.54kcal","찰보리비빔밥(05)","459.06kcal","","","3089.55kcal"
"2021-07-22","돈육김치찌개(10)","106.9kcal","쇠고기육개장(01)(05)(16)","87.03kcal","황태채국(05)","14.9kcal","","","3089.55kcal"
"2021-07-22","멸치볶음","90.54kcal","돈가스(06)(10)","645.02kcal","쇠고기볶음고추장(06)","86.48kcal","","","3089.55kcal"
"2021-07-22","비엔나소시지야채볶음(05)(06)(10)","300.79kcal","방울토마토샐러드(01)(12)","93.09kcal","계란후라이(01)","97.91kcal","","","3089.55kcal"
"2021-07-22","깍두기(임가공)","15.2kcal","총각김치","16.4kcal","딸기우유(02)","116kcal","","","3089.55kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","122kcal","복숭아(천도)(11)","75.44kcal","배추김치(7~9월)","8.25kcal","","","3089.55kcal"
"2021-07-23","밥","363kcal","밥","363kcal","흑미밥","381.75kcal","","","2653.12kcal"
"2021-07-23","조갯살미역국(05)","11.24kcal","쇠고기호박찌개(05)(06)(16)","73.19kcal","감자돈육짜글이(05)(06)(10)","166.56kcal","","","2653.12kcal"
"2021-07-23","닭순살감자조림(05)(06)(15)","97.9kcal","돈육새송이야채볶음(05)(06)(10)","233.08kcal","쇠고기야채볶음(05)(06)(16)","147.64kcal","","","2653.12kcal"
"2021-07-23","연두부양념장(05)(06)","87.61kcal","아귀순살콩나물찜(05)(06)","142.03kcal","게맛살야채튀김(01)(06)(12)","414.3kcal","","","2653.12kcal"
"2021-07-23","백김치","15.12kcal","조미김","0kcal","배추김치(7~9월)","8.25kcal","","","2653.12kcal"
"2021-07-23","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.25kcal","배주스(240ml,캔)","","","","2653.12kcal"
"2021-07-23","","","자두(대석)","18.2kcal","","","","","2653.12kcal"
"2021-07-24","핫도그빵(01)(06)(10)","605.64kcal","밥","363kcal","현미밥","381.15kcal","","","2755.22kcal"
"2021-07-24","시리얼","152.8kcal","갈비탕(05)","498.2kcal","건새우애호박찌개(05)(06)(09)(10)","69.07kcal","","","2755.22kcal"
"2021-07-24","야채샐러드(햄버거용)(01)(12)","95.68kcal","감자매운조림(05)(06)","71.45kcal","닭순살피망볶음(05)(06)(15)","225.43kcal","","","2755.22kcal"
"2021-07-24","우유(백색우유(200ML,연간))(02)","122kcal","오이풋고추된장무침(05)","39.54kcal","계란찜(01)(09)","87.76kcal","","","2755.22kcal"
"2021-07-24","","","깍두기(임가공)","15.2kcal","총각김치","16.4kcal","","","2755.22kcal"
"2021-07-24","","","대추방울토마토(생산기)(12)","11.9kcal","주스,프레주복숭아","","","","2755.22kcal"
"2021-07-25","쇠고기야채덮밥(05)(06)(16)","536.68kcal","밥","363kcal","밥","363kcal","","","2576.68kcal"
"2021-07-25","두부조림(05)(06)","92.58kcal","닭볶음탕(15)","231.1kcal","돼지고기육개장(01)(05)(10)","137.93kcal","","","2576.68kcal"
"2021-07-25","미나리무생채(05)(06)","24.26kcal","감자풋고추볶음(05)(06)","75.57kcal","고추잡채(05)(06)(10)","155.84kcal","","","2576.68kcal"
"2021-07-25","시리얼(휴일)","114.6kcal","계란찜(01)(09)","87.76kcal","삼치순살조림(05)(06)","99.91kcal","","","2576.68kcal"
"2021-07-25","오이소박이","20.35kcal","조미김","0kcal","배추김치(7~9월)","8.25kcal","","","2576.68kcal"
"2021-07-25","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.25kcal","짜먹는요구르트(02)","76.8kcal","","","2576.68kcal"
"2021-07-25","","","이온음료","58.8kcal","","","","","2576.68kcal"
"2021-07-26","밥","363kcal","밥","363kcal","조밥","380.85kcal","","","3133.69kcal"
"2021-07-26","두부김치국(05)","62.04kcal","해물순두부찌개(01)(05)(10)(17)(18)","117.92kcal","쇠고기미역국(05)(16)","23.24kcal","","","3133.69kcal"
