날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"","소시지야채볶음(05)(06)(10)(12)","326.58","짬뽕찌개(05)(06)(10)(17)(18)","118.51","버섯육개장(05)(16)","62.89","","",""
"","조미김(8절형)","0","고등어마늘튀김(01)(06)(07)","512.21","돼지삼겹야채볶음(05)(06)(10)","402.63","","",""
"","계란찜(01)(09)","110.67","배추겉절이(09)","28.45","양배추쌈(05)(06)","43.58","","",""
"","오이부추무침(05)","18.33","열무김치","12.8","배추김치(7~9월)","12.5","","",""
"","배추김치(7~9월)","12.5","사과(홍로)","56.091936","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210914","밥","399.3","흑미밥","446.85","찰보리밥","448.24","3557.64","",""
"","호박된장국(05)","69.15","명태매운탕(05)(06)","120.81","콩나물국(05)","26.59","","",""
"","파프리카멸치볶음(05)(06)","229.27","쇠고기야채볶음(05)(06)(16)","383.8","닭순살간장통마늘볶음(05)(06)(15)","216.4","","",""
"","조미김(8절형)","0","쌈채소(05)(06)","38.51","생선가스(01)(06)","528.95","","",""
"","두부조림(05)(06)(10)","136.27","깍두기(완제품)(09)","15.2","열무김치","12.8","","",""
"","배추김치(7~9월)","12.5","아이스크림, 떠먹는형","270","복숭아 주스(340㎖/캔)","81","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210915","밥","399.3","오곡밥","467.95","잡곡밥","437.88","3067.85","",""
"","순두부백탕(01)(05)","57.5","쇠고기육개장(01)(05)(06)(16)","125.68","매운버섯국(05)(16)","41.44","","",""
"","햄슬라이스야채볶음(05)(06)(10)(12)","254.5","오리불고기(05)(06)","306.64","돼지고기김치찜(05)(06)(10)","369.78","","",""
"","조미김(8절형)","0","콩나물무침(05)(06)","60.49","매쉬포테이토(01)","132.41","","",""
"","쇠고기장조림(05)(06)(16)","206.87","배추김치(7~9월)","12.5","열무김치","12.8","","",""
"","배추김치(7~9월)","12.5","포도,신선형(포도(811월))","47.61","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210916","핫도그빵(01)(06)(10)","640.25","자장면(05)(06)(10)","803.2","흑미밥","446.85","3349.40","",""
"","양상추샐러드(01)(12)","96.58","탕수육(완제품용)(05)(06)(10)(12)","439.46","아욱된장국(05)(06)","69.31","","",""
"","혼합시리얼","104.43","단무지무침(05)(06)","27.31","안동찜닭(05)(06)(15)","329.42","","",""
"","우유(백색우유(200ML,연간))(02)","122","배추김치(7~9월)","12.5","부추겉절이(05)(06)","27.37","","",""
"","토마토(비생산기)(12)","17.82","바나나맛우유(02)","200.4","배추김치(7~9월)","12.5","","",""
"20210917","밥","399.3","현미밥","450.12","흑미밥","446.85","3636.06","",""
"","버섯육개장(05)(16)","62.89","꽃게탕(05)(06)","87.26","부대찌개(05)(06)(10)","329.2","","",""
"","생선묵고추장볶음(05)(06)","193.98","전복소갈비찜(05)(06)(16)(18)","504","돈가스(06)(10)","589.76","","",""
"","조미김(8절형)","0","양파피클(05)(06)","28.54","계란말이(01)","60.53","","",""
"","순두부양념장(05)(06)","66.71","빵,케이크(01)(02)(06)","66.5","백김치","15.12","","",""
"","가공우유(딸기)(02)","116","열무김치","12.8","주스,카프리썬오렌지망고","","","",""
"","배추김치(7~9월)","12.5","멜론(여름)","72","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210918","우유(백색우유(200ML,연간))(02)","122","밥","399.3","밀쌀밥","436.15","2561.54","",""
"","","","감자탕(브런치)(10)","306.41","쇠고기된장찌개(05)(06)(16)","85.52","","",""
"","","","어채볶음(브런치)","42.5","오징어볶음(05)(06)(17)","262.04","","",""
"","","","새우튀김(증)(06)(09)","391.68","김자반","43","","",""
"","","","양파/풋고추쌈(05)(06)","28.77","무생채(05)(06)","38.47","","",""
"","","","오렌지","73","배추김치(7~9월)","12.5","","",""
"","","","깍두기(완제품)(09)","15.2","유산균 발효 음료(02)","56","","",""
"","","","건빵(참깨맛)","249","","","","",""
"20210919","우유(백색우유(200ML,연간))(02)","122","셀프주먹밥(01)","527.52","햄치즈버거(02)(06)(10)","567.29","2840.39","",""
"","","","계란국(01)(05)(06)","57.82","감자튀김(12)","462.46","","",""
"","","","매운돼지갈비찜(05)(06)(10)","577.38","토마토슬라이스(12)","6.24","","",""
"","","","콩나물무침(05)(06)","60.49","양상추샐러드(01)(12)","96.58","","",""
"","","","열무김치","12.8","딸기쨈","55.88","","",""
"","","","사인머스켓","67.5","혼합시리얼","104.43","","",""
"","","","","","우유(백색우유(200ML,연간))(02)","122","","",""
"20210920","우유(백색우유(200ML,연간))(02)","122","떡국(01)","362.11","오곡밥","467.95","2589.08","",""
"","","","밥1","217.8","쇠고기육개장(01)(05)(06)(16)","125.68","","",""
"","","","돼지고기고추장볶음(05)(06)(10)","530.77","고구마맛탕","418.77","","",""
"","","","조미김(8절형)","0","코다리꽈리고추조림(05)(06)","140.96","","",""
"","","","양배추샐러드(01)(12)","82.04","배추김치(7~9월)","12.5","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"","","","농후 발효유(02)","96","","","","",""
"20210921","우유(백색우유(200ML,연간))(02)","122","흑미밥","446.85","찹쌀밥","446.37","2449.59","",""
"","","","쇠고기두부탕국(05)(16)","50.96","짬뽕찌개(05)(06)(10)(17)(18)","118.51","","",""
"","","","소양념갈비","738.79","햄야채볶음(05)(06)(10)(12)","257.87","","",""
"","","","동그랑땡구이(01)(05)(06)(10)","72.08","계란찜(01)(09)","110.67","","",""
"","","","콩나물무침(05)(06)","60.49","배추김치(7~9월)","12.5","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"20210922","우유(백색우유(200ML,연간))(02)","122","찰보리밥","448.24","흑미밥","446.85","2345.80","",""
"","","","미더덕된장찌개(05)(06)(18)","85.58","순두부해물찌개(01)(05)(10)(17)","194.67","","",""
"","","","조미김(8절형)","0","비엔나소시지야채볶음(05)(06)(10)(12)","323.24","","",""
"","","","닭고기야채조림(05)(06)(15)","227.86","고등어순살김치조림(07)","182.25","","",""
"","","","무나물(05)(06)","80.47","깍두기(완제품)(09)","15.2","","",""
"","","","게맛살과일샐러드(01)","146.64","주스,카프리썬 사과(200ml,파우치)","60","","",""
"","","","열무김치","12.8","","","","",""
"20210923","밥","399.3","돼지고기생야채비빔밥(05)(06)(10)","848.25","찹쌀밥","446.37","2935.52","",""
"","팽이버섯계란국(01)(05)","52.92","파프리카오이초무침","19.89","쇠고기당면국(05)(16)","65.12","","",""
"","조미김(8절형)","0","배추김치(7~9월)","12.5","닭고기튀김(01)(06)(15)","648.75","","",""
"","두부조림(05)(06)(10)","136.27","감귤 주스(340㎖/ 페트)","44","무초절이","21.24","","",""
"","황태채무침","93.91","","","배추김치(7~9월)","12.5","","",""
"","배추김치(7~9월)","12.5","","","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210924","밥","399.3","밀쌀밥","436.15","현미밥","450.12","3227.92","",""
"","꼬리곰탕","275.9","대구매운탕(05)(06)","120.52","배추된장국(05)","21.67","","",""
"","양파/풋고추쌈(05)(06)","28.77","떡볶이(05)(06)","391.72","쇠고기불낙볶음(05)(06)(16)","253.12","","",""
"","오징어젓무침(17)","37.98","오징어튀김(06)","379.66","잡채(05)(06)(10)","270.81","","",""
"","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","달콤한베지밀비 190ml","","주스,카프리썬오렌지망고","","","",""
"20210925","우유(백색우유(200ML,연간))(02)","122","차돌박이야채덮밥(브런치)(05)(06)","1058.91","밥","399.3","2899.77","",""
"","","","짬뽕국(브런치)(17)","103","참치김치찌개(05)(06)","55.65","","",""
"","","","진미채볶음(브런치)(17)","15","버섯호박볶음(05)(06)(09)","93.59","","",""
"","","","비엔나소시지구이(증)(06)(10)","352.25","닭갈비(05)(06)(15)","243.05","","",""
"","","","과일(브런치)","68","갓김치","11.52","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"","","","라면(즉석 컵)(06)","365","","","","",""
"20210926","우유(백색우유(200ML,연간))(02)","122","돈가스커리덮밥","951.86","새우버거(06)(09)","630.84","2451.78","",""
"","","","단무지무침(05)(06)","27.31","토마토슬라이스(12)","6.24","","",""
"","","","구운계란(01)","70.08","혼합시리얼","104.43","","",""
"","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","이온음료","58.8","","","","",""
"20210818","밥","435.6","오곡밥","467.95","잡곡밥","456.03","3283.36","",""
"","파프리카멸치볶음(05)(06)","224.54","짬뽕찌개(01)(05)(06)(10)(18)","162.38","매운버섯국(05)(16)","41.44","","",""
"","조미김(8절형)","0","찹쌀탕수육(05)(06)(10)(12)","507.81","돼지고기꽈리고추볶음(05)(06)(10)","395.27","","",""
"","오이부추무침(05)","19.18","단무지무침(05)(06)","27.31","무조림(05)(06)","38.84","","",""
"","순두부양념장(05)(06)","77.51","배추김치(7~9월)","12.5","배추김치(7~9월)","12.5","","",""
"","배추김치(7~9월)","12.5","복숭아(황도)(11)","174","농후 발효유(02)","96","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210819","불고기버거(06)(10)","532.49","현미밥","431.97","흑미밥","446.85","3005.31","",""
"","혼합시리얼","104.43","바베큐폭립(브런치)(05)(06)(10)(12)","137","쇠고기무국(05)(16)","101.7","","",""
"","양배추샐러드(01)(12)","109.16","양송이스프(증)","110.75","안동찜닭(05)(06)(15)","299.89","","",""
"","딸기쨈","55.88","매쉬포테이토(01)","176.92","부추겉절이(05)(06)","29.07","","",""
"","토마토,신선형(방울토마토(58월))(12)","20.196","배추김치(7~9월)","12.5","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","우유(백색우유(200ML,연간))(02)","122","","","","",""
"","","","팥빙수","180","","","","",""
"20210820","밥","435.6","잡곡밥","456.03","흑미밥","446.85","3556.19","",""
"","버섯육개장(05)(16)","67.09","열무된장국(05)(06)","74.3","부대찌개(05)(06)(10)","325.56","","",""
"","생선묵고추장볶음(05)(06)","193.98","고구마맛탕","434.27","고등어순살김치조림(07)","217.71","","",""
"","두부두루치기(05)(06)","198.11","닭고기야채조림(05)(06)(15)","250.58","콩나물무침(05)(06)","60.49","","",""
"","조미김(8절형)","0","배추김치(7~9월)","12.5","백김치","15.12","","",""
"","가공우유(딸기)(02)","116","탄산음료","117.5","","","","",""
"","배추김치(7~9월)","12.5","","","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210821","우유(백색우유(200ML,연간))(02)","122","순대국밥","790.14","밀쌀밥","436.15","2743.04","",""
"","","","튀김닭꼬치(15)","417.96","순두부김치찌개(05)(06)(10)","113.44","","",""
"","","","양파/풋고추쌈(05)(06)","30.77","돼지삼겹야채볶음(05)(06)(10)","438.12","","",""
"","","","치즈케이크(브런치)","275","무생채(05)(06)","46.61","","",""
"","","","배추김치(7~9월)","12.5","오이김치","20.35","","",""
"","","","","","배 주스(238㎖/캔)","40","","",""
"20210822","우유(백색우유(200ML,연간))(02)","122","밥","435.6","새우버거(06)(09)","630.84","2819.69","",""
"","","","삼계탕(15)","807.95","토마토슬라이스(12)","7.13","","",""
"","","","배추겉절이(09)","29.38","양배추샐러드(01)(12)","109.16","","",""
"","","","파프리카오이초무침","21.4","혼합시리얼","104.43","","",""
"","","","열무김치","12.8","","","","",""
"","","","라면(즉석 컵)(06)","365","","","","",""
"","","","복숭아(황도)(11)","174","","","","",""
"20210823","밥","435.6","찰보리밥","430.09","밀쌀밥","436.15","3576.73","",""
"","두부김치(05)(06)","197.72","짬뽕찌개(01)(05)(06)(10)(18)","162.38","생선묵국(05)(06)","97.33","","",""
"","비엔나소시지야채볶음(05)(06)(10)(12)","320.66","쇠고기감자조림(05)(06)(16)","324.25","오징어볶음(05)(06)(17)","246.39","","",""
"","계란찜(01)(09)","110.67","오이부추무침(05)","19.18","팝콘형치킨너겟(06)","564.51","","",""
"","조미김(8절형)","0","배추김치(7~9월)","12.5","배추김치(7~9월)","12.5","","",""
"","열무김치","12.8","멜론(여름)","72","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210824","밥","435.6","밀쌀밥","436.15","찹쌀밥","446.37","2835.69","",""
"","김치국","24.36","쇠고기육개장(01)(05)(06)(16)","135.92","느타리버섯국(01)(05)","28.19","","",""
"","조미김(8절형)","0","돼지불고기(05)(06)(10)","361.17","닭순살간장통마늘볶음(05)(06)(15)","231.94","","",""
"","쇠고기장조림(05)(06)(16)","108.49","상추치커리무침(05)(06)","22.7","무조림(05)(06)","38.84","","",""
"","오징어채무침(06)(17)","92.96","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","배추김치(7~9월)","12.5","아이스크림 팩형(02)","234","짜먹는요구르트(02)","76.8","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210825","밥","435.6","찰보리밥","430.09","물냉면(01)(03)(06)","987.7","2896.88","",""
"","감자된장국(05)(06)","85.94","콩나물국(05)","31.89","군만두튀김","110.51","","",""
"","고추참치야채볶음","227.76","닭갈비(05)(06)(15)","216.24","단무지무침(05)(06)","27.31","","",""
"","조미김(8절형)","0","김자반","43","열무김치","12.8","","",""
"","연두부양념장(05)(06)","83.73","양배추쌈(05)(06)","33.58","토마토,신선형(토마토(58월))(12)","21.0276","","",""
"","배추김치(7~9월)","12.5","깍두기(완제품)(09)","15.2","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210826","불고기버거(06)(10)","532.49","밀쌀밥","436.15","찹쌀밥","446.37","3388.56","",""
"","양배추샐러드(01)(12)","109.16","호박된장국(05)","67.05","계란국(01)(05)(06)","62.88","","",""
"","딸기쨈","55.88","돼지고기수육(05)(09)(10)","867.35","매콤갑오징어볶음(05)(06)(17)","218.71","","",""
"","혼합시리얼","104.43","쌈채소(05)(06)","34.41","잡채(05)(06)(10)","211.68","","",""
"","우유(백색우유(200ML,연간))(02)","122","빵,케이크(01)(02)(06)","95","배추김치(7~9월)","12.5","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"20210827","햄야채볶음밥","0","밥","435.6","현미밥","431.97","3151.60","",""
"","조미김(8절형)","0","아귀탕(05)(06)","116.78","쇠고기당면국(05)(16)","87.13","","",""
"","오렌지","73","돼지고기콩나물볶음(05)(06)(10)","443.94","닭고기튀김(01)(06)(15)","723.31","","",""
"","가공우유(바나나)(02)","167","배추겉절이(09)","29.38","무초절이","21.29","","",""
"","시리얼","400","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","배추김치(7~9월)","12.5","주스,카프리썬 사과(200ml,파우치)","60","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210828","우유(백색우유(200ML,연간))(02)","122","장조림버터비빔밥(브런치)(02)","677.47","밥","435.6","2537.81","",""
"","","","짬뽕국(브런치)(17)","103","배추된장국(05)","21.67","","",""
"","","","어채볶음(브런치)","42.5","닭순살매운볶음(05)(06)(15)","255.93","","",""
"","","","깐쇼새우(브런치)(09)","464.14","버섯호박볶음(05)(06)(09)","95.65","","",""
"","","","망고스틱(냉동완제품)","38","오이김치","20.35","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"","","","건빵(야채맛)","249","","","","",""
"20210829","우유(백색우유(200ML,연간))(02)","122","오삼불고기덮밥(05)(06)(10)(17)","871.89","햄치즈버거(02)(06)(10)","567.29","2663.33","",""
"","","","콩나물국(05)","31.89","감자튀김(12)","462.46","","",""
"","","","함박스테이크(10)","34.2","토마토슬라이스(12)","7.13","","",""
"","","","숙성김치","9","양배추샐러드(01)(12)","109.16","","",""
"","","","건빵(참깨맛)","249","혼합시리얼","104.43","","",""
"","","","자두(후무사)","39","딸기쨈","55.88","","",""
"20210830","밥","435.6","현미밥","431.97","흑미밥","446.85","3240.82","",""
"","꼬리곰탕","275.9","돈가스(06)(10)","589.76","열무된장국(05)(06)","74.3","","",""
"","양파/풋고추쌈(05)(06)","30.77","계란장조림(01)(05)(06)(10)","139.22","쇠고기꽈리고추조림(05)(06)(16)","191.13","","",""
"","오징어젓무침(17)","50.78","과일샐러드(01)(11)(12)","107.56","미트볼케찹조림(01)(05)(06)(10)(12)","245.68","","",""
"","깍두기(완제품)(09)","15.2","열무김치","12.8","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","이온음료","58.8","","","","",""
"20210831","밥","435.6","오곡밥","467.95","흑미밥","446.85","3459.68","",""
"","두부두루치기(05)(06)","198.11","쇠고기된장찌개(05)(06)(16)","93.29","매운버섯국(05)(16)","41.44","","",""
"","조미김(8절형)","0","오리불고기(05)(06)","323.59","비엔나소시지야채볶음(05)(06)(10)(12)","320.66","","",""
"","모듬콩조림","216.8","쌈채소(05)(06)","34.41","고등어마늘튀김(01)(06)(07)","592.38","","",""
"","감자매운조림(05)(06)","78.49","배추김치(7~9월)","12.5","깍두기(완제품)(09)","15.2","","",""
"","열무김치","12.8","포도,신선형(포도(811월))","47.61","주스,카프리썬오렌지망고","","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210901","밥","399.3","흑미밥","446.85","현미밥","450.12","2820.15","",""
"","황태채국(05)(06)","27.69","김치국(05)","39.61","쇠고기육개장(01)(05)(06)(16)","125.68","","",""
"","돼지고기장조림(05)(06)(10)","229.18","오삼불고기(05)(06)(10)(17)","434.81","가지볶음(05)(06)","93.26","","",""
"","배추된장무침(05)","60.21","상추치커리무침(05)(06)","18.68","닭고기야채조림(05)(06)(15)","227.86","","",""
"","열무김치","12.8","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","복숭아(황도)(11)","104.4","","","","",""
"20210902","불고기버거(06)(10)","587.75","찰보리밥","448.24","밀쌀밥","436.15","3678.57","",""
"","양상추샐러드(01)(12)","96.58","느타리버섯국(01)(05)","27.77","순두부찌개(01)(05)(10)","197.3","","",""
"","딸기쨈","55.88","돼지고기콩나물볶음(05)(06)(10)","420.83","쇠고기야채볶음(05)(06)(16)","383.8","","",""
"","혼합시리얼","104.43","쌈채소(05)(06)","38.51","조기튀김(06)","461.33","","",""
"","우유(백색우유(200ML,연간))(02)","122","깍두기(완제품)(09)","15.2","열무김치","12.8","","",""
"","주스,과채","","아이스크림 콘,완제품(02)","270","","","","",""
"20210903","스크램블에그(01)","200","불낙비빔밥(05)(06)(16)","751.94","현미밥","450.12","3475.80","",""
"","시리얼","200","두부두루치기(05)(06)(10)","245.06","쇠고기무국(05)(16)","99.57","","",""
"","바나나","76.8","양배추샐러드(01)(12)","82.04","닭고기마늘강정(06)(15)","733.75","","",""
"","버터롤(브런치)(06)","152.88","배추김치(7~9월)","12.5","무초절이","21.24","","",""
"","컨츄리소시지(브런치)(10)","256.6","이온음료","58.8","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210904","우유(백색우유(200ML,연간))(02)","122","밥","399.3","찹쌀밥","446.37","2324.98","",""
"","","","삼계탕(완제품)","588.8","감자계란국(01)(05)","52.24","","",""
"","","","멸치고추장볶음(브런치)","13.5","돼지고기꽈리고추볶음(05)(06)(10)","367.73","","",""
"","","","양파/풋고추쌈(05)(06)","28.77","콩나물무침(05)(06)","60.49","","",""
"","","","고구마츄(브런치)","165","배추김치(7~9월)","12.5","","",""
"","","","배추김치(7~9월)","12.5","","","","",""
"","","","컵과일(사과, 거봉)","55.78","","","","",""
"20210905","우유(백색우유(200ML,연간))(02)","122","참치마요덮밥(01)","1189.58","밥","399.3","2769.08","",""
"","","","오징어볶음(05)(06)(17)","262.04","꼬리곰탕","275.9","","",""
"","","","배추김치(7~9월)","12.5","두부조림(05)(06)(10)","136.27","","",""
"","","","초콜릿(3사교)","286","오징어젓무침(17)","37.98","","",""
"","","","자두(추희)","34.71","열무김치","12.8","","",""
"20210906","밥","399.3","밀쌀밥","436.15","찰보리밥","448.24","3171.42","",""
"","비엔나소시지구이(10)","337.4","돈가스(06)(10)","589.76","감자짜글이(05)(06)(10)","216.92","","",""
"","치커리사과무침(06)","55.55","계란장조림(01)(05)(06)(10)","139.22","방어순살조림(05)(06)","72.97","","",""
"","순두부양념장(05)(06)","66.71","과일샐러드(01)(12)","73.83","무생채(05)(06)","38.47","","",""
"2021-07-29","핫도그빵(01)(06)(10)","640.25kcal","찹쌀밥","446.37kcal","밥","417.45kcal","3929.57kcal","",""
"","혼합시리얼","77.66kcal","비빔막국수(03)","355.01kcal","호박된장국(05)","67.47kcal","","",""
"","양배추샐러드(01)(12)","129.64kcal","콩나물국(05)","26.59kcal","닭볶음탕(06)(15)","347.36kcal","","",""
"","토마토,신선형(토마토(58월))(12)","26.147286kcal","돼지고기수육(05)(09)(10)","921.53kcal","생선묵고추장볶음(05)(06)","193.98kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","쌈채소(05)(06)","34.01kcal","총각김치","16.4kcal","","",""
"","","","배추김치(7~9월)","12.5kcal","수박","55.2kcal","","",""
"","","","배 주스(238㎖/캔)","40kcal","","","","",""
"2021-07-30","전복죽","351kcal","흑미밥","428.7kcal","찰보리밥","430.09kcal","2729.31kcal","",""
"","시리얼","400kcal","홍합미역국(05)","18.73kcal","매운버섯국(05)(16)","49.34kcal","","",""
"","배추김치(7~9월)","12.5kcal","매운돼지갈비찜(05)(06)(10)","366.5kcal","닭고기야채조림(05)(06)(15)","250.86kcal","","",""
"","자두(대석)","52kcal","오이부추무침(05)","19.72kcal","양파피클(05)(06)","36.75kcal","","",""
"","우유(백색우유(200ML,연간))(02)","122kcal","가공우유(바나나)(02)","167kcal","숙성김치","9kcal","","",""
"","","","백김치","15.12kcal","","","","",""
"2021-07-31","우유(백색우유(200ML,연간))(02)","122kcal","스팸마요덮밥(01)(10)","885.2kcal","흑미밥","428.7kcal","2542.82kcal","",""
"","","","짬뽕국(브런치)(17)","103kcal","쇠고기육개장(01)(05)(06)(16)","184.07kcal","","",""
"","","","세절형김","4.3kcal","돼지고기김치찜(05)(06)(10)","414.34kcal","","",""
"","","","하루견과(14)","150kcal","열무된장무침(05)","43.51kcal","","",""
"","","","두유(05)","120kcal","총각김치","16.4kcal","","",""
"","","","배추김치(7~9월)","12.5kcal","이온음료","58.8kcal","","",""
"20210801","우유(백색우유(200ML,연간))(02)","122","짬뽕밥(05)(06)(10)(18)","647.66","밥","435.6","2594.30","",""
"","","","마파두부(05)(06)(10)","255.72","돼지고기당면찌개(05)(09)(10)","145.3","","",""
"","","","꿔바로우(브런치)(10)(12)","422.29","쇠고기야채볶음(05)(06)(16)","377.98","","",""
"","","","배추김치(7~9월)","12.5","양파피클(05)(06)","36.75","","",""
"","","","아이스 망고바","126","배추김치(7~9월)","12.5","","",""
"20210802","밥","435.6","밀쌀밥","436.15","찰보리밥","430.09","3148.22","",""
"","파프리카멸치볶음(05)(06)","224.54","미역계란국(01)(05)","35.06","감자짜글이(05)(06)(10)","193.52","","",""
"","비엔나소시지구이(10)","337.4","돼지고기꽈리고추볶음(05)(06)(10)","395.27","닭순살간장통마늘볶음(05)(06)(15)","231.94","","",""
"","양배추샐러드(01)(12)","109.16","배추겉절이(09)","29.38","무생채(05)(06)","46.61","","",""
"","열무김치","12.8","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","복숭아 주스(340㎖/캔)","81","","","","",""
"20210803","밥","435.6","현미밥","431.97","잡곡밥","456.03","3191.83","",""
"","쇠고기무국(05)(16)","101.7","돈가스(06)(10)","589.76","미더덕된장찌개(05)(06)(18)","103.81","","",""
"","조미김(8절형)","0","계란장조림(01)(05)(06)(10)","139.22","코다리꽈리고추조림(05)(06)","161.69","","",""
"","두부조림(05)(06)(10)","136.27","과일샐러드(01)(11)(12)","107.56","오이부추무침(05)","19.18","","",""
"","배추된장무침(05)","44.54","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","열무김치","12.8","팥빙수","180","","","","",""
"","우유(백색우유(200ML,연간))(02)","122","우유(백색우유(200ML,연간))(02)","122","","","","",""
"20210804","밥","435.6","흑미밥","446.85","현미밥","431.97","2988.43","",""
"","순두부찌개(01)(05)(10)","201.7","조갯살미역국(18)","22.33","돼지고기김치찌개(05)(06)(10)","110.39","","",""
"","애호박나물(05)(06)","85.42","돼지고기콩나물볶음(05)(06)(10)","443.94","가지볶음(05)(06)","92.02","","",""
"","돈육표고장조림(05)(06)(10)","202.62","쌈채소(05)(06)","34.41","닭고기야채조림(05)(06)(15)","250.58","","",""
"","배추김치(7~9월)","12.5","깍두기(완제품)(09)","15.2","배추김치(7~9월)","12.5","","",""
"","우유(백색우유(200ML,연간))(02)","122","복숭아(백도)(11)","68.4","","","","",""
"20210805","에그마요샌드위치(01)(02)(05)(06)","699.56","오징어야채비빔밥(06)(17)","576.12","밀쌀밥","436.15","3513.52","",""
"","시리얼","400","롤피자스틱(불고기)","230","호박된장국(05)","67.05","","",""
"","유산균 발효유(3사교)","84.5","부추겉절이(05)(06)","29.07","닭고기마늘강정(06)(15)","794.58","","",""
"","우유(백색우유(200ML,연간))(02)","122","깍두기(완제품)(09)","15.2","무초절이","21.29","","",""
"","","","블루베리","25.5","배추김치(7~9월)","12.5","","",""
"20210806","밥","435.6","찹쌀밥","446.37","현미밥","431.97","3328.67","",""
"","버섯육개장(05)(16)","67.09","도토리묵사발","18.13","배추쇠고기국(05)(06)(16)","94.95","","",""
"","생선묵고추장볶음(05)(06)","193.98","쇠고기불낙볶음(05)(06)(16)","229.44","햄슬라이스야채볶음(05)(06)(10)(12)","271.1","","",""
"","두부김치(05)(06)","197.72","깻잎조림(05)(06)","39.61","치킨텐더(01)(06)(15)","562.71","","",""
"","조미김(8절형)","0","배추김치(7~9월)","12.5","깍두기(완제품)(09)","15.2","","",""
"","열무김치","12.8","탄산음료","117.5","주스,카프리썬 오렌지(200ml,파우치)","60","","",""
"","우유(백색우유(200ML,연간))(02)","122","","","","","","",""
"20210807","우유(백색우유(200ML,연간))(02)","122","치즈스틱(브런치)(02)","338.76","찹쌀밥","446.37","2662.76","",""
"","","","양송이스프(브런치)","110.75","감자계란국(01)(05)","53.87","","",""
"","","","콘샐러드(브런치)","104","돼지삼겹야채볶음(05)(06)(10)","438.12","","",""
"","","","육포(브런치)","0","무생채(05)(06)","46.61","","",""
"","","","핫도그(06)(10)(12)","941.93","오이김치","20.35","","",""
"","","","","","배 주스(238㎖/캔)","40","","",""
"20210808","우유(백색우유(200ML,연간))(02)","122","매콤닭순살덮밥(05)(06)(15)","300.76","밥","435.6","2659.84","",""
"","","","배추된장국(05)","21.67","순두부백탕(01)(05)(10)","110.35","","",""
"","","","토마토계란볶음(01)(12)","135.85","한우불고기(05)(06)(16)","329.11","","",""
"","","","츄러스(01)(02)(06)","280.12","열무된장무침(05)","42.44","","",""
"","","","열무김치","12.8","배추김치(7~9월)","12.5","","",""
"","","","워터젤리","176.4","","","","",""
"","","","라면(즉석 컵)(06)","365","","","","",""
"","","","옥수수,신선형(찰옥수수(79월))","315.24","","","","",""
"20210809","밥","435.6","오곡밥","467.95","잡곡밥","456.03","3434.23","",""
"","소시지야채볶음(05)(06)(10)(12)","326.58","느타리버섯국(01)(05)","28.19","쇠고기육개장(01)(05)(06)(16)","135.92","","",""
"","조미김(8절형)","0","돼지고기고추장볶음(05)(06)(10)","572.23","삼치순살조림(05)(06)","134.61","","",""
"","땅콩조림","464","양배추쌈(05)(06)","33.58","배추겉절이(09)","29.38","","",""
