날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-07-27","생선묵볶음(05)(06)","126.81kcal","돼지고기청경채볶음(05)(06)(10)","293.36kcal","게맛살야채튀김(06)","345.4kcal","","","2962.06kcal"
"2021-07-27","단무지무침","24.82kcal","배추된장무침(05)","33.5kcal","배추김치(7~9월)","10kcal","","","2962.06kcal"
"2021-07-27","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","","","","","2962.06kcal"
"2021-07-27","우유(백색우유(200ML,연간))(02)","122kcal","비타민음료","90kcal","","","","","2962.06kcal"
"2021-07-28","햄야채덮밥(05)(06)(10)(12)","579.23kcal","찹쌀밥","380.95kcal","밥","363kcal","","","2737.12kcal"
"2021-07-28","미역된장국(05)","25.41kcal","참치김치찌개(05)(06)","58.86kcal","쇠고기감자국(05)(16)","49.13kcal","","","2737.12kcal"
"2021-07-28","스크램블에그(01)(12)","180.13kcal","오리훈제야채볶음(01)(05)(06)","288.49kcal","닭간장소스찜(05)(06)(15)","167.32kcal","","","2737.12kcal"
"2021-07-28","배추김치(7~9월)","10kcal","돼지고기감자조림(05)(06)(10)","267.66kcal","오이무침(06)","30.54kcal","","","2737.12kcal"
"2021-07-28","우유(백색우유(200ML,연간))(02)","122kcal","총각김치","16.4kcal","배추김치(7~9월)","10kcal","","","2737.12kcal"
"2021-07-28","","","복숭아 주스(180㎖/병)","188kcal","","","","","2737.12kcal"
"2021-07-29","밥","363kcal","잡채밥(05)(06)(16)","558.73kcal","흑미밥","374.25kcal","","","3437.58kcal"
"2021-07-29","돼지고기김치찌개(05)(06)(10)","176.9kcal","오징어배추해장국(05)(06)(17)","64.96kcal","버섯된장찌개(05)(06)(09)","65.36kcal","","","3437.58kcal"
"2021-07-29","비엔나소시지야채볶음(05)(06)(10)","186.36kcal","맛김","0kcal","삼겹살구이(10)","989.52kcal","","","3437.58kcal"
"2021-07-29","감자조림(05)(06)","84.28kcal","미나리골뱅이무침(05)(06)","112.42kcal","모듬쌈(06)","44.17kcal","","","3437.58kcal"
"2021-07-29","배추김치(7~9월)","10kcal","배추김치(7~9월)","10kcal","배추김치(7~9월)","10kcal","","","3437.58kcal"
"2021-07-29","우유(백색우유(200ML,연간))(02)","122kcal","옥수수,신선형(찰옥수수(79월))","168.128kcal","사이다","97.5kcal","","","3437.58kcal"
"2021-07-30","밥","363kcal","닭순살카레밥(15)","630.64kcal","현미밥","381.15kcal","","","3131.61kcal"
"2021-07-30","쇠고기무국(05)(16)","32.85kcal","돈가스(06)(10)","589.76kcal","들깨미역국(05)(16)","30.58kcal","","","3131.61kcal"
"2021-07-30","오징어채간장볶음(05)(06)(17)","89.91kcal","야채샐러드(01)(05)(06)(12)","135.82kcal","표고버섯돼지고기볶음(05)(06)(10)","367.75kcal","","","3131.61kcal"
"2021-07-30","두부김치(05)(10)","311.77kcal","총각김치","16.4kcal","청경채된장나물(05)","29.63kcal","","","3131.61kcal"
"2021-07-30","오이소박이","20.35kcal","배주스(240ml,캔)","","배추김치(7~9월)","10kcal","","","3131.61kcal"
"2021-07-30","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3131.61kcal"
"2021-07-31","핫도그빵(01)(06)(10)(12)","776.53kcal","밥","363kcal","잡곡밥","394.2kcal","","","2792.43kcal"
"2021-07-31","스크램블에그(01)(12)","180.13kcal","감자계란국(01)(05)","62.4kcal","꼬리곰탕","277.05kcal","","","2792.43kcal"
"2021-07-31","우유(백색우유(200ML,연간))(02)","122kcal","닭갈비(05)(06)(15)","243.9kcal","콩나물매운무침(05)","39.6kcal","","","2792.43kcal"
"2021-07-31","","","양배추/풋고추쌈(05)(06)","80.98kcal","오징어젓무침(17)","47.44kcal","","","2792.43kcal"
"2021-07-31","","","배추김치(7~9월)","10kcal","총각김치","16.4kcal","","","2792.43kcal"
"2021-07-31","","","유산균 발효유(3사교)","84.5kcal","","","","","2792.43kcal"
"2021-07-31","","","복숭아(천도)(11)","94.3kcal","","","","","2792.43kcal"
"2021-08-01","간장계란밥(01)(05)(06)","605.35kcal","밥","363kcal","잡곡밥","394.2kcal","","","3168.99kcal"
"2021-08-01","비엔나소시지케찹볶음(10)(12)","290.22kcal","쇠고기육개장(01)(05)(06)(16)","139.9kcal","콩나물김치국(05)","31.34kcal","","","3168.99kcal"
"2021-08-01","감자매운조림(05)(06)","55.52kcal","애호박나물(05)(09)","115.37kcal","오삼불고기(05)(06)(10)(17)","519.42kcal","","","3168.99kcal"
"2021-08-01","배추김치(7~9월)","8.5kcal","닭간장소스찜(05)(06)(15)","217.89kcal","양배추/풋고추쌈(05)(06)","80.98kcal","","","3168.99kcal"
"2021-08-01","감귤 주스(340㎖/ 페트)","44kcal","배추김치(7~9월)","8.5kcal","열무김치","12.8kcal","","","3168.99kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","젤리","160kcal","","","","","3168.99kcal"
"2021-08-02","밥","363kcal","잡채밥(05)(06)(16)","560.79kcal","잡곡밥","394.2kcal","","","3039.02kcal"
"2021-08-02","쇠고기무국(05)(16)","33.62kcal","돼지고기김치찌개(05)(06)(10)","178.15kcal","두부고추장찌개(05)(06)(10)","161.98kcal","","","3039.02kcal"
"2021-08-02","멸치볶음(05)(06)","92.89kcal","방어순살조림(05)(06)","107.19kcal","파채돈까스(06)(10)","560.26kcal","","","3039.02kcal"
"2021-08-02","돼지고기감자조림(05)(06)(10)","316.02kcal","배추김치(7~9월)","8.5kcal","야채샐러드(01)(05)(06)(12)","111.57kcal","","","3039.02kcal"
"2021-08-02","배추김치(7~9월)","8.5kcal","","","오이소박이","20.35kcal","","","3039.02kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","","","썬업 파인애플200ml","","","","3039.02kcal"
"2021-08-03","밥","363kcal","물냉면(01)(03)(06)","947.62kcal","쇠고기야채덮밥(05)(06)(16)","566.54kcal","","","3439.30kcal"
"2021-08-03","북어채국(01)(05)","42.17kcal","간장 돼지불고기(05)(06)(10)","333.95kcal","감자계란국(01)(05)","62.94kcal","","","3439.30kcal"
"2021-08-03","햄감자채볶음(10)","111.54kcal","무생채","34.35kcal","오징어튀김(01)(06)","265.87kcal","","","3439.30kcal"
"2021-08-03","두부조림(05)(06)","162.66kcal","열무김치","12.8kcal","배추김치(7~9월)","8.5kcal","","","3439.30kcal"
"2021-08-03","깍두기(완제품)(09)","15.2kcal","옥수수,신선형(찰옥수수(79월))","210.16kcal","튜브형 아이스크림","180kcal","","","3439.30kcal"
"2021-08-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3439.30kcal"
"2021-08-04","밥","363kcal","흑미밥","374.25kcal","카레밥(10)","535.81kcal","","","2811.08kcal"
"2021-08-04","쇠고기미역국(05)(16)","30.54kcal","버섯된장찌개(05)(06)(09)","65.68kcal","야채튀김(05)(06)(12)","294.09kcal","","","2811.08kcal"
"2021-08-04","오징어채간장볶음(05)(06)(17)","92.86kcal","닭갈비(05)(06)(15)","243.9kcal","맛김","0kcal","","","2811.08kcal"
"2021-08-04","돼지고기김치볶음(06)(10)","145.55kcal","모듬쌈(05)(06)","68.66kcal","감자샐러드(01)","181.52kcal","","","2811.08kcal"
"2021-08-04","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.5kcal","백김치","15.12kcal","","","2811.08kcal"
"2021-08-04","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","20.4kcal","아이스크림 팩형(02)","234kcal","","","2811.08kcal"
"2021-08-05","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","745.57kcal","찰보리밥","378.8kcal","","","3787.35kcal"
"2021-08-05","쇠고기무국(05)(16)","33.62kcal","감자튀김(파마산)(12)","401.16kcal","소시지찌개(05)(06)(10)","145.65kcal","","","3787.35kcal"
"2021-08-05","돼지고기버섯볶음(05)(06)(10)","336.42kcal","멜론(여름)","72kcal","양념통닭(01)(05)(06)(15)","929.43kcal","","","3787.35kcal"
"2021-08-05","계란찜(01)(09)","87.2kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추된장무침(05)","33.5kcal","","","3787.35kcal"
"2021-08-05","배추김치(7~9월)","8.5kcal","","","배추김치(7~9월)","8.5kcal","","","3787.35kcal"
"2021-08-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3787.35kcal"
"2021-08-06","밥","363kcal","찹쌀밥","380.95kcal","치킨마요덮밥(01)(05)(06)(15)","945.5kcal","","","3183.39kcal"
"2021-08-06","돼지고기김치찌개(05)(06)(10)","178.15kcal","감자짜글이(05)(06)(10)","272.09kcal","콩나물김치국(05)","31.34kcal","","","3183.39kcal"
"2021-08-06","비엔나소시지야채볶음(05)(06)(10)","187.33kcal","멸치고추장볶음(05)(06)","57.88kcal","부추겉절이(05)(06)","26.02kcal","","","3183.39kcal"
"2021-08-06","오징어젓무침(17)","53.94kcal","삼겹살김치찜(10)","438.69kcal","배추김치(7~9월)","8.5kcal","","","3183.39kcal"
"2021-08-06","배추김치(7~9월)","8.5kcal","깍두기(완제품)(09)","15.2kcal","","","","","3183.39kcal"
"2021-07-09","비엔나소시지야채볶음(05)(06)(10)","186.36kcal","부추겉절이(05)(06)","26.02kcal","배추김치(7~9월)","10kcal","","","2862.15kcal"
"2021-07-09","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","","","","","2862.15kcal"
"2021-07-09","우유(백색우유(200ML,연간))(02)","122kcal","음료수, 탄산, 과일","86.4kcal","","","","","2862.15kcal"
"2021-07-10","햄치즈버거(01)(02)(06)(10)(12)","754.05kcal","카레밥(10)","571.41kcal","흑미밥","374.25kcal","","","3733.26kcal"
"2021-07-10","계란후라이(01)","125.64kcal","돈가스(06)(10)","589.76kcal","콩나물국(05)","17.38kcal","","","3733.26kcal"
"2021-07-10","가공우유(초코)(02)","126kcal","감자샐러드(01)","196.7kcal","돼지고기고추장볶음(05)(06)(10)","581.46kcal","","","3733.26kcal"
"2021-07-10","우유(백색우유(200ML,연간))(02)","122kcal","오이소박이","20.35kcal","양파간장절임(05)(06)","46.26kcal","","","3733.26kcal"
"2021-07-10","","","가공우유(초코)(02)","126kcal","배추김치(7~9월)","10kcal","","","3733.26kcal"
"2021-07-10","","","멜론(여름)","72kcal","","","","","3733.26kcal"
"2021-07-11","현미밥","381.15kcal","불닭덮밥(01)(05)(06)(15)","682.24kcal","밥","363kcal","","","2818.53kcal"
"2021-07-11","쇠고기감자국(05)(16)","49.13kcal","미역된장국(05)","25.41kcal","오징어배추해장국(05)(06)(17)","64.96kcal","","","2818.53kcal"
"2021-07-11","오징어채볶음(06)(17)","101.57kcal","햄감자채볶음(10)","132.69kcal","꽈리고추멸치볶음(05)(06)","98.56kcal","","","2818.53kcal"
"2021-07-11","두부김치(05)(10)","311.77kcal","배추김치(7~9월)","10kcal","궁중닭찜(05)(06)(15)","356.69kcal","","","2818.53kcal"
"2021-07-11","배추김치(7~9월)","10kcal","수박","99.36kcal","배추김치(7~9월)","10kcal","","","2818.53kcal"
"2021-07-11","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2818.53kcal"
"2021-07-12","밥","363kcal","잡곡밥","394.2kcal","밥","363kcal","","","2777.62kcal"
"2021-07-12","쇠고기미역국(05)(16)","30.54kcal","순두부국(05)(09)","32.85kcal","닭고기육개장(01)(05)(06)(15)","197.96kcal","","","2777.62kcal"
"2021-07-12","생선묵볶음(05)(06)","126.81kcal","오징어볶음(05)(06)(17)","221.1kcal","호박쇠고기볶음(05)(06)(16)","138.07kcal","","","2777.62kcal"
"2021-07-12","계란찜(01)(09)","87.2kcal","콩나물냉채(01)(05)","55.68kcal","맛김","0kcal","","","2777.62kcal"
"2021-07-12","배추김치(7~9월)","10kcal","총각김치","16.4kcal","오이부추무침","11.81kcal","","","2777.62kcal"
"2021-07-12","우유(백색우유(200ML,연간))(02)","122kcal","복숭아 주스(180㎖/병)","188kcal","배추김치(7~9월)","10kcal","","","2777.62kcal"
"2021-07-12","","","","","볶음진짬뽕,110g(오뚜기,용기라면 다수공급자,영내자증식)","409kcal","","","2777.62kcal"
"2021-07-13","밥","363kcal","물냉면(01)(03)(06)","947.2kcal","돼지고기부추덮밥(05)(06)(10)","739.63kcal","","","3048.69kcal"
"2021-07-13","북어채국(01)(05)","41.51kcal","오징어튀김(01)(06)","265.7kcal","콩나물김치국(05)","28.52kcal","","","3048.69kcal"
"2021-07-13","비엔나소시지야채볶음(05)(06)(10)","186.36kcal","무생채","35.08kcal","계란후라이(01)","125.64kcal","","","3048.69kcal"
"2021-07-13","맛김","0kcal","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","","","3048.69kcal"
"2021-07-13","풋고추된장무침(05)","47.8kcal","","","사이다","97.5kcal","","","3048.69kcal"
"2021-07-13","배추김치(7~9월)","10kcal","","","","","","","3048.69kcal"
"2021-07-13","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3048.69kcal"
"2021-07-14","밥","363kcal","찹쌀밥","380.95kcal","햄김치덮밥(05)(06)(10)(12)","526.62kcal","","","2684.21kcal"
"2021-07-14","어묵김칫국(05)(06)","62.18kcal","들깨미역국(05)(16)","30.58kcal","생선가스(01)(06)","538.73kcal","","","2684.21kcal"
"2021-07-14","쇠고기버섯볶음(05)(06)(16)","155.01kcal","닭갈비(05)(06)(15)","243.9kcal","야채샐러드(01)(05)(06)(12)","135.82kcal","","","2684.21kcal"
"2021-07-14","감자매운조림(05)(06)","55.52kcal","배추된장무침(05)","33.5kcal","배추김치(7~9월)","10kcal","","","2684.21kcal"
"2021-07-14","배추김치(7~9월)","10kcal","총각김치","16.4kcal","","","","","2684.21kcal"
"2021-07-14","우유(백색우유(200ML,연간))(02)","122kcal","썬업 파인애플200ml","","","","","","2684.21kcal"
"2021-07-15","밥","363kcal","새우버거(01)(06)(09)(12)","1016.91kcal","찰보리밥","378.8kcal","","","3431.81kcal"
"2021-07-15","돼지고기김치찌개(05)(06)(10)","176.9kcal","콜라","117.5kcal","호박고추장찌개(05)(06)(10)","103.93kcal","","","3431.81kcal"
"2021-07-15","가지굴소스쇠고기볶음(05)(06)(16)","135.15kcal","우유(백색우유(200ML,연간))(02)","122kcal","오삼불고기(05)(06)(10)(17)","528.2kcal","","","3431.81kcal"
"2021-07-15","순두부양념장(05)(06)","62.85kcal","","","모듬쌈(06)","44.17kcal","","","3431.81kcal"
"2021-07-15","배추김치(7~9월)","10kcal","","","총각김치","16.4kcal","","","3431.81kcal"
"2021-07-15","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림 팩형(02)","234kcal","","","3431.81kcal"
"2021-07-16","밥","363kcal","잡곡밥","394.2kcal","짬뽕밥(05)(06)(17)","469.85kcal","","","2714.62kcal"
"2021-07-16","쇠고기미역국(05)(16)","30.54kcal","김치수제비국(05)(06)","98.2kcal","데리야끼갈릭치킨(05)(06)(15)","527.16kcal","","","2714.62kcal"
"2021-07-16","햄감자채볶음(10)","132.69kcal","표고버섯돼지고기볶음(05)(06)(10)","367.75kcal","콩나물무침(05)","29.72kcal","","","2714.62kcal"
"2021-07-16","깻잎찜(05)(06)","28.37kcal","모듬야채(쌈장)(05)(06)","58.39kcal","배추김치(7~9월)","10kcal","","","2714.62kcal"
"2021-07-16","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","","","","","2714.62kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","감귤 주스(340㎖/ 페트)","44kcal","","","","","2714.62kcal"
"2021-07-17","핫도그빵(01)(06)(10)(12)","776.53kcal","흑미밥","374.25kcal","자장밥(05)(06)(10)","778.8kcal","","","3144.12kcal"
"2021-07-17","스크램블에그(01)(12)","180.13kcal","배추들깨국(05)","27.01kcal","두부고추장찌개(05)(06)(10)","168.68kcal","","","3144.12kcal"
"2021-07-17","가공우유(바나나)(02)","167kcal","쇠고기불고기(05)(06)(16)","199.52kcal","맛김","0kcal","","","3144.12kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","양배추/풋고추쌈(05)(06)","80.98kcal","단무지무침","24.82kcal","","","3144.12kcal"
"2021-07-17","","","총각김치","16.4kcal","배추김치(7~9월)","10kcal","","","3144.12kcal"
"2021-07-17","","","블루베리","51kcal","","","","","3144.12kcal"
"2021-07-17","","","가공우유(바나나)(02)","167kcal","","","","","3144.12kcal"
"2021-07-18","밥","363kcal","고추참치덮밥(06)","657.88kcal","밥","363kcal","","","2552.93kcal"
"2021-07-18","부대찌개(05)(06)(10)","152.55kcal","맛김","0kcal","돼지고기육개장(05)(10)","175.78kcal","","","2552.93kcal"
"2021-07-18","멸치볶음(05)(06)","92.89kcal","계란장조림(01)(05)(06)","92.83kcal","호박쇠고기볶음(05)(06)(16)","138.07kcal","","","2552.93kcal"
"2021-07-18","쇠고기감자조림(05)(06)(16)","92.41kcal","콩나물매운무침(05)","39.6kcal","풋고추된장무침(05)","47.8kcal","","","2552.93kcal"
"2021-07-18","배추김치(7~9월)","10kcal","백김치","15.12kcal","배추김치(7~9월)","10kcal","","","2552.93kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","튜브형 아이스크림","180kcal","","","","","2552.93kcal"
"2021-07-19","밥","363kcal","잡곡밥","394.2kcal","쇠고기야채죽","339.58kcal","","","2432.83kcal"
"2021-07-19","쇠고기무국(05)(16)","32.85kcal","아귀탕(05)","57.11kcal","매콤치킨너겟볶음(06)(12)(15)","400.75kcal","","","2432.83kcal"
"2021-07-19","비엔나소시지야채볶음(05)(06)(10)","186.36kcal","돼지갈비찜(05)(06)(10)","373.46kcal","오징어젓무침(17)","47.44kcal","","","2432.83kcal"
"2021-07-19","맛김","0kcal","오이부추무침","11.81kcal","깍두기(임가공)","28.75kcal","","","2432.83kcal"
"2021-07-19","감자매운조림(05)(06)","55.52kcal","배추김치(7~9월)","10kcal","","","","","2432.83kcal"
"2021-07-19","배추김치(7~9월)","10kcal","배주스(240ml,캔)","","","","","","2432.83kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2432.83kcal"
"2021-07-20","밥","363kcal","잡곡밥","394.2kcal","비빔냉면(01)(03)(06)","950.15kcal","","","3164.65kcal"
"2021-07-20","쇠고기미역국(05)(16)","30.54kcal","강된장찌개(05)","100.8kcal","버섯강정(01)(06)(12)","320.59kcal","","","3164.65kcal"
"2021-07-20","오징어채볶음(06)(17)","101.57kcal","돼지불고기(05)(06)(10)","413.8kcal","무생채","35.08kcal","","","3164.65kcal"
"2021-07-20","닭고기감자조림(05)(06)(15)","177.14kcal","상추쌈(05)(06)","50.68kcal","오이소박이","20.35kcal","","","3164.65kcal"
"2021-07-20","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","사과 주스(200㎖/팩)","46kcal","","","3164.65kcal"
"2021-07-20","우유(백색우유(200ML,연간))(02)","122kcal","연세두유고소한아몬드&잣두유, 200mL","","","","","","3164.65kcal"
"2021-07-21","밥","363kcal","찹쌀밥","380.95kcal","밥","363kcal","","","3019.03kcal"
"2021-07-21","배추쇠고기국(05)(16)","41.11kcal","들깨삼계탕(15)","604.83kcal","팽이버섯계란국(01)(05)","53.03kcal","","","3019.03kcal"
"2021-07-21","생선묵고추장볶음(05)(06)","152.99kcal","양파간장절임(05)(06)","46.26kcal","고추잡채(05)(06)(10)","246.92kcal","","","3019.03kcal"
"2021-07-21","계란찜(01)(09)","87.2kcal","부추겉절이(05)(06)","26.02kcal","고등어순살튀김(06)(07)","402.36kcal","","","3019.03kcal"
"2021-07-21","배추김치(7~9월)","10kcal","배추김치(7~9월)","10kcal","배추김치(7~9월)","10kcal","","","3019.03kcal"
"2021-07-21","우유(백색우유(200ML,연간))(02)","122kcal","수박","99.36kcal","","","","","3019.03kcal"
"2021-07-22","참치마요덮밥(01)(05)(06)","202.78kcal","흑미밥","374.25kcal","햄치즈버거(01)(02)(06)(10)(12)","754.05kcal","","","3226.34kcal"
"2021-07-22","콩나물국(05)","17.38kcal","순두부해물찌개(01)(05)(09)(17)","120.25kcal","감자튀김(파마산)(12)","456.41kcal","","","3226.34kcal"
"2021-07-22","감자매운조림(05)(06)","55.52kcal","꽈리고추멸치볶음(05)(06)","98.56kcal","콜라","117.5kcal","","","3226.34kcal"
"2021-07-22","총각김치","16.4kcal","양념통닭(01)(05)(06)(15)","881.24kcal","","","","","3226.34kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","10kcal","","","","","3226.34kcal"
"2021-07-23","밥","363kcal","현미밥","381.15kcal","중화식덮밥(05)(06)(10)","696.25kcal","","","2601.02kcal"
"2021-07-23","꼬리곰탕","277.05kcal","쇠고기탕국(05)(16)","37.21kcal","계란국(01)(05)","84.99kcal","","","2601.02kcal"
"2021-07-23","멸치볶음(05)(06)","92.89kcal","매콤갑오징어볶음(05)(06)(17)","131.15kcal","야채튀김(05)(06)(12)","297.59kcal","","","2601.02kcal"
"2021-07-23","깻잎찜(05)(06)","28.37kcal","오이된장무침(05)","40.62kcal","맛김","0kcal","","","2601.02kcal"
"2021-07-23","배추김치(7~9월)","10kcal","깍두기(임가공)","28.75kcal","배추김치(7~9월)","10kcal","","","2601.02kcal"
"2021-06-26","핫도그빵(01)(06)(10)(12)","830.66kcal","밥","363kcal","불닭덮밥(01)(05)(06)(15)","719.98kcal","","","3040.49kcal"
"2021-06-26","가공우유(바나나)(02)","167kcal","참치김치찌개(05)(06)","57.92kcal","배추된장국(05)","25.24kcal","","","3040.49kcal"
"2021-06-26","가공우유(바나나)(02)","167kcal","호박쇠고기볶음(05)(06)(16)","113.89kcal","스크램블에그(01)(12)","167.15kcal","","","3040.49kcal"
"2021-06-26","우유(백색우유(200ML,연간))(02)","122kcal","계란찜(01)(09)","87.06kcal","총각김치","16.4kcal","","","3040.49kcal"
"2021-06-26","","","배추김치(5~6월)","23.19kcal","","","","","3040.49kcal"
"2021-06-26","","","튜브형 아이스크림","180kcal","","","","","3040.49kcal"
"2021-06-27","밥","363kcal","현미밥","381.15kcal","흑미밥","374.25kcal","","","2571.11kcal"
"2021-06-27","쇠고기미역국(05)(16)","37.04kcal","오징어찌개(05)(06)(09)(17)(18)","81.62kcal","맑은된장국(05)","19.1kcal","","","2571.11kcal"
"2021-06-27","애호박나물(05)(09)","123.58kcal","닭고기감자조림(05)(06)(15)","164.39kcal","돼지불고기(05)(06)(10)","428.7kcal","","","2571.11kcal"
"2021-06-27","콩나물매운무침(05)","42.25kcal","배추된장무침(05)","35.24kcal","양배추/풋고추쌈(05)(06)","77.41kcal","","","2571.11kcal"
"2021-06-27","배추김치(5~6월)","23.19kcal","총각김치","16.4kcal","배추김치(5~6월)","23.19kcal","","","2571.11kcal"
"2021-06-27","우유(백색우유(200ML,연간))(02)","122kcal","","","쌀국수,얼큰한맛(현농)","","","","2571.11kcal"
"2021-06-27","","","","","주스,망고코넛(340ml/캔)","122.3kcal","","","2571.11kcal"
"2021-06-27","","","","","견과, 혼합식","136.3kcal","","","2571.11kcal"
"2021-06-28","밥","363kcal","짬뽕밥(05)(06)(17)","451.49kcal","찹쌀밥","380.95kcal","","","2913.35kcal"
"2021-06-28","팽이버섯계란국(01)(05)","52.78kcal","미트볼양념조림(01)(05)(06)(10)","518.57kcal","시금치된장국(05)(06)","34.95kcal","","","2913.35kcal"
"2021-06-28","돼지고기청경채볶음(05)(06)(10)","327.85kcal","단무지무침","25.89kcal","닭간장소스찜(05)(06)(15)","167.27kcal","","","2913.35kcal"
"2021-06-28","순두부양념장(05)(06)","59.51kcal","배추김치(5~6월)","23.19kcal","미나리골뱅이무침(05)(06)","112.31kcal","","","2913.35kcal"
"2021-06-28","총각김치","16.4kcal","","","배추김치(5~6월)","23.19kcal","","","2913.35kcal"
"2021-06-28","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림 팩형(02)","234kcal","","","2913.35kcal"
"2021-06-29","밥","363kcal","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","834.21kcal","","","3355.00kcal"
"2021-06-29","생선묵국(05)(06)","77.79kcal","들깨삼계탕(15)(18)","659.79kcal","감자튀김(파마산)(12)","456.41kcal","","","3355.00kcal"
"2021-06-29","쇠고기버섯볶음(05)(06)(16)","125.35kcal","부추겉절이(05)(06)","26.67kcal","사이다","97.5kcal","","","3355.00kcal"
"2021-06-29","맛김","5.25kcal","배추김치(5~6월)","23.19kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3355.00kcal"
"2021-06-29","감자매운조림(05)(06)","55.65kcal","","","","","","","3355.00kcal"
"2021-06-29","배추김치(5~6월)","23.19kcal","","","","","","","3355.00kcal"
"2021-06-29","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3355.00kcal"
"2021-06-30","밥","363kcal","찰보리밥","378.8kcal","밥","363kcal","","","2829.80kcal"
"2021-06-30","북어채국(01)(05)","58.91kcal","돼지고기김치찌개(05)(06)(10)","180.33kcal","순두부국(05)(09)","30.85kcal","","","2829.80kcal"
"2021-06-30","오징어채볶음(06)(17)","104.52kcal","오징어볶음(05)(06)(17)","220.87kcal","매콤치킨너겟볶음(06)(12)(15)","403.49kcal","","","2829.80kcal"
"2021-06-30","돼지고기감자조림(05)(06)(10)","303.85kcal","오이부추무침","10.61kcal","방어순살조림(05)(06)","73.6kcal","","","2829.80kcal"
"2021-06-30","배추김치(5~6월)","23.19kcal","배추김치(5~6월)","23.19kcal","배추김치(5~6월)","23.19kcal","","","2829.80kcal"
"2021-06-30","우유(백색우유(200ML,연간))(02)","122kcal","주스,카프리썬 사과(200ml,파우치)","60kcal","음료수, 탄산, 과일","86.4kcal","","","2829.80kcal"
"2021-07-01","밥","363kcal","잡곡밥","394.2kcal","비빔밥(05)(06)","522.89kcal","","","2846.53kcal"
"2021-07-01","쇠고기미역국(05)(16)","30.54kcal","꽃게된장찌개(증)(05)","51.85kcal","배추쇠고기국(05)(16)","41.11kcal","","","2846.53kcal"
"2021-07-01","햄감자채볶음(10)","132.69kcal","깐풍기(비율1.5)(05)(06)(15)","480.61kcal","계란후라이(01)","125.64kcal","","","2846.53kcal"
"2021-07-01","순두부양념장(05)(06)","62.85kcal","오이무침(06)","30.54kcal","배추김치(7~9월)","10kcal","","","2846.53kcal"
"2021-07-01","배추김치(7~9월)","10kcal","총각김치","16.4kcal","김치왕뚜껑,110g,용기라면(다수공급자계약,영내자증식,팔도)","431.81kcal","","","2846.53kcal"
"2021-07-01","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","20.4kcal","","","","","2846.53kcal"
"2021-07-01","","","매일두유 뼈로가는고칼슘 검은콩190ml","","","","","","2846.53kcal"
"2021-07-02","밥","363kcal","잡곡밥","394.2kcal","밥","363kcal","","","3012.62kcal"
"2021-07-02","생선묵국(05)(06)","78.35kcal","홍합미역국(05)","36.55kcal","부대찌개(05)(06)(10)","152.55kcal","","","3012.62kcal"
"2021-07-02","두부김치(05)(10)","311.77kcal","제육볶음(05)(06)(10)","376.27kcal","갈치튀김데리야끼소스(05)(06)","354.23kcal","","","3012.62kcal"
"2021-07-02","맛김","0kcal","모듬야채(쌈장)(05)(06)","58.39kcal","청경채된장나물(05)","29.63kcal","","","3012.62kcal"
"2021-07-02","감자조림(05)(06)","84.28kcal","총각김치","16.4kcal","배추김치(7~9월)","10kcal","","","3012.62kcal"
"2021-07-02","배추김치(7~9월)","10kcal","멜론(여름)","72kcal","아이스크림, 떠먹는형","180kcal","","","3012.62kcal"
"2021-07-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3012.62kcal"
"2021-07-03","밥","363kcal","현미밥","381.15kcal","밥","363kcal","","","2724.65kcal"
