날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-08-01","돼지고기김치볶음(06)(10)","228.72kcal","꽈리고추멸치볶음","101.99kcal","베이컨청경채볶음(10)","106.4kcal","","","2873.46kcal"
"2021-08-01","두부양념장(05)(06)","108.32kcal","소시지야채볶음(10)","222.61kcal","오징어볶음(05)(06)(17)","216.81kcal","","","2873.46kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","10.5kcal","배추김치(7~9월)","10.5kcal","","","2873.46kcal"
"2021-08-01","","","아이스크림 샌드위치(02)","252kcal","","","","","2873.46kcal"
"2021-08-02","밥1","355.74kcal","흑미밥","379.88kcal","밥","381.15kcal","","","3398.56kcal"
"2021-08-02","쇠고기당면국(05)(16)","44.54kcal","짬뽕찌개(09)(17)","84.35kcal","닭고기육개장(01)(05)(15)","169.86kcal","","","3398.56kcal"
"2021-08-02","햄슬라이스야채볶음(05)(06)(10)","183.66kcal","북경식탕수육 (05)(06)(10)","566.95kcal","쇠고기버섯볶음(05)(06)(16)","106.51kcal","","","3398.56kcal"
"2021-08-02","모듬어묵조림(05)(06)","97.1kcal","단무지무침","14.34kcal","마파두부(05)(06)","268.98kcal","","","3398.56kcal"
"2021-08-02","배추김치(7~9월)","10.5kcal","배추김치(7~9월)","10.5kcal","배추김치(7~9월)","10.5kcal","","","3398.56kcal"
"2021-08-02","코코아 음료 분말(간호사관학교)","412kcal","","","감귤 주스(180㎖/병)","180kcal","","","3398.56kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3398.56kcal"
"2021-08-03","베이컨김치볶음밥(05)(06)","469.07kcal","잡곡밥","363.18kcal","돼지고기부추덮밥(05)(06)(10)","906.23kcal","","","2875.78kcal"
"2021-08-03","맛김","0kcal","호박된장찌개(05)(06)(16)","78.8kcal","쇠고기감자국(05)(16)","56.24kcal","","","2875.78kcal"
"2021-08-03","스크램블에그(01)(05)(06)(12)","124.65kcal","오리불고기(05)(06)","293.06kcal","두부조림(05)(06)","188.54kcal","","","2875.78kcal"
"2021-08-03","임시3(02)","167kcal","양배추쌈(05)(06)","70.98kcal","배추김치(7~9월)","10.5kcal","","","2875.78kcal"
"2021-08-03","야채샐러드(01)(05)(06)(12)","48.01kcal","열무김치","11.2kcal","","","","","2875.78kcal"
"2021-08-03","","","수박","88.32kcal","","","","","2875.78kcal"
"2021-08-04","밥1","355.74kcal","흑미밥","379.88kcal","쇠고기덮밥(01)(05)(06)(16)","603.05kcal","","","3012.74kcal"
"2021-08-04","생선묵국(05)(06)","59.63kcal","김치찌개(기타)(05)(06)(10)","135.04kcal","파채돈가스(05)(06)(10)","475.8kcal","","","3012.74kcal"
"2021-08-04","쇠고기버섯볶음(05)(06)(16)","106.51kcal","새송이버섯야채볶음(05)(06)(10)","190.14kcal","매쉬포테이토","53.89kcal","","","3012.74kcal"
"2021-07-07","쇠고기버섯볶음(05)(06)(16)","106.51kcal","베이컨청경채볶음(10)","106.4kcal","야채샐러드(01)(05)(06)(12)","47.34kcal","","","3156.62kcal"
"2021-07-07","맛김","0kcal","뿌리채소닭순살조림(05)(06)(15)","240.88kcal","배추김치(7~9월)","11.25kcal","","","3156.62kcal"
"2021-07-07","오징어채무침(06)(17)","77.01kcal","","","감귤 주스(180㎖/병)","180kcal","","","3156.62kcal"
"2021-07-07","배추김치(7~9월)","11.25kcal","","","","","","","3156.62kcal"
"2021-07-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3156.62kcal"
"2021-07-07","라면(즉석 컵)(06)","365kcal","","","","","","","3156.62kcal"
"2021-07-08","밥1","355.74kcal","비빔밥(05)(06)","621.99kcal","잡곡밥","363.18kcal","","","3439.39kcal"
"2021-07-08","닭곰탕(15)","128.22kcal","도토리냉국","31.06kcal","돈파육(05)(06)(10)","606.33kcal","","","3439.39kcal"
"2021-07-08","감자채볶음(16)","110.16kcal","깐풍기(05)(06)(15)","384.46kcal","미나리콩나물무침(05)","30.72kcal","","","3439.39kcal"
"2021-07-08","두부조림(05)(06)","190.02kcal","계란후라이(01)","97.91kcal","상추쌈(05)(06)","47.33kcal","","","3439.39kcal"
"2021-07-08","오징어젓무침(17)","29.18kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","3439.39kcal"
"2021-07-08","깍두기(임가공)","28.59kcal","멜론(여름)","90kcal","감귤 주스(180㎖/병)","180kcal","","","3439.39kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3439.39kcal"
"2021-07-09","밥1","355.74kcal","잡곡밥","363.18kcal","닭고기부추밥(06)(15)","668.48kcal","","","3567.45kcal"
"2021-07-09","쇠고기감자국(05)(16)","56.24kcal","전복삼계탕(15)(18)","631.17kcal","콩나물국(05)(09)","12.86kcal","","","3567.45kcal"
"2021-07-09","돼지고기김치볶음(06)(10)","231.22kcal","야채스틱앤저염쌈장(05)(06)","68.52kcal","야채튀김(06)","234.21kcal","","","3567.45kcal"
"2021-07-09","꽈리고추멸치볶음","101.99kcal","깍두기(임가공)","28.59kcal","배추김치(7~9월)","11.25kcal","","","3567.45kcal"
"2021-07-09","맛김","0kcal","","","아이스크림 콘,완제품(02)","270kcal","","","3567.45kcal"
"2021-07-09","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3567.45kcal"
"2021-07-09","코코아 음료 분말(간호사관학교)","412kcal","","","","","","","3567.45kcal"
"2021-07-10","핫도그빵(01)(06)(10)(12)","891.93kcal","검은콩밥","354.35kcal","밥","381.15kcal","","","2926.63kcal"
"2021-07-10","스크램블에그(01)(05)(06)(12)","118.6kcal","김치찌개(기타)(05)(06)(10)","137.16kcal","팽이버섯국(01)(05)","40.3kcal","","","2926.63kcal"
"2021-07-10","우유(백색우유(200ML,연간))(02)","122kcal","쇠고기불고기(05)(06)(16)","163.65kcal","오징어볶음(05)(06)(17)","228.99kcal","","","2926.63kcal"
"2021-07-10","","","콩나물매운무침(05)","37.51kcal","궁중닭찜(05)(06)(15)","265.02kcal","","","2926.63kcal"
"2021-07-10","","","음료수, 탄산, 과일","86.4kcal","배추김치(7~9월)","11.25kcal","","","2926.63kcal"
"2021-07-10","","","","","수박","88.32kcal","","","2926.63kcal"
"2021-07-11","쇠고기야채죽","400.69kcal","밥","381.15kcal","밥","381.15kcal","","","2794.22kcal"
"2021-07-11","오징어젓무침(17)","29.18kcal","쇠고기미역국(05)(16)","34.98kcal","콩나물국(05)(09)","12.86kcal","","","2794.22kcal"
"2021-07-11","야채샐러드(01)(05)(06)(12)","47.34kcal","비엔나소시지케찹볶음(10)(12)","323.62kcal","돼지불고기(05)(06)(10)","491.13kcal","","","2794.22kcal"
"2021-07-11","배추김치(7~9월)","11.25kcal","계란찜(01)","101.49kcal","양배추쌈(05)(06)","60.88kcal","","","2794.22kcal"
"2021-07-11","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","2794.22kcal"
"2021-07-11","","","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 샌드위치(02)","252kcal","","","2794.22kcal"
"2021-07-12","밥1","355.74kcal","흑미밥","379.88kcal","햄야채볶음밥(10)(12)","520.31kcal","","","2889.35kcal"
"2021-07-12","배추된장국(05)(16)","53.83kcal","닭볶음탕(06)(15)","288.38kcal","김자반","14.33kcal","","","2889.35kcal"
"2021-07-12","돼지고기부추볶음(05)(06)(10)","269.93kcal","고등어순살강정(05)(06)(07)(12)","243kcal","계란후라이(01)","97.91kcal","","","2889.35kcal"
"2021-07-12","콩나물매운무침(05)","37.51kcal","게맛살마요무침","64.29kcal","야채샐러드(01)(05)(06)(12)","47.34kcal","","","2889.35kcal"
"2021-07-12","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","","","2889.35kcal"
"2021-07-12","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 팩형(02)","234kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2889.35kcal"
"2021-07-13","잡곡밥","363.18kcal","물냉면(01)(03)(06)","993.38kcal","돼지고기부추덮밥(05)(06)(10)","801.83kcal","","","3751.26kcal"
"2021-07-13","가스오부시어묵탕(05)(06)","68.63kcal","탕수육(완제품용)(05)(06)(10)(12)","320.17kcal","오징어볶음(05)(06)(17)","228.99kcal","","","3751.26kcal"
"2021-07-13","돼지고기김치볶음(06)(10)","231.22kcal","백김치","15.12kcal","두부케첩조림(05)(06)(12)","120.84kcal","","","3751.26kcal"
"2021-07-13","맛김","0kcal","수박","88.32kcal","오이김치","16.65kcal","","","3751.26kcal"
"2021-07-13","연두부양념장(05)(06)","82.34kcal","","","아이스크림, 떠먹는형","270kcal","","","3751.26kcal"
"2021-07-13","깍두기(임가공)","28.59kcal","","","","","","","3751.26kcal"
"2021-07-13","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3751.26kcal"
"2021-07-14","참치야채비빔밥(05)(06)","550.43kcal","밥","381.15kcal","잡곡밥","363.18kcal","","","2918.25kcal"
"2021-07-14","콩나물국(05)(09)","12.86kcal","쇠고기미역국(05)(16)","34.98kcal","닭고기육개장(01)(05)(15)","172.09kcal","","","2918.25kcal"
"2021-07-14","계란후라이(01)","97.91kcal","베이컨청경채볶음(10)","106.4kcal","마파두부(05)(06)","271.1kcal","","","2918.25kcal"
"2021-07-14","배추김치(7~9월)","11.25kcal","장어강정(05)(06)","303.1kcal","쇠고기감자조림(05)(06)(16)","78kcal","","","2918.25kcal"
"2021-07-14","감귤 주스(180㎖/병)","180kcal","치커리유자청무침","29.75kcal","총각김치","16.4kcal","","","2918.25kcal"
"2021-07-14","","","배추김치(7~9월)","11.25kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2918.25kcal"
"2021-07-14","","","워터젤리","176.4kcal","","","","","2918.25kcal"
"2021-07-15","밥1","355.74kcal","잡곡밥","363.18kcal","밥","381.15kcal","","","2794.28kcal"
"2021-07-15","쇠고기당면국(05)(16)","43.84kcal","김치찌개(기타)(05)(06)(10)","137.16kcal","아귀탕(05)(06)","74.47kcal","","","2794.28kcal"
"2021-07-15","돼지고기김치볶음(06)(10)","231.22kcal","파닭(파채닭튀김)(05)(06)(15)","466.7kcal","잡채(05)(06)(16)","161.49kcal","","","2794.28kcal"
"2021-07-15","명란계란찜(01)","72.42kcal","순두부양념장(05)(06)","69.96kcal","돼지고기가지볶음(05)(06)(10)","161.21kcal","","","2794.28kcal"
"2021-07-15","맛김","0kcal","야채샐러드(01)(05)(06)(12)","47.34kcal","총각김치","16.4kcal","","","2794.28kcal"
"2021-07-15","우유(백색우유(200ML,연간))(02)","122kcal","멜론(여름)","90kcal","","","","","2794.28kcal"
"2021-07-16","밥1","355.74kcal","잡곡밥","363.18kcal","볶음밥(05)(06)(10)","594.46kcal","","","3036.47kcal"
"2021-07-16","조갯살미역국(05)(18)","31.04kcal","생선가스(01)(06)","366.62kcal","감자짜글이(05)(06)(10)","124.44kcal","","","3036.47kcal"
"2021-07-16","쇠고기팽이버섯떡볶음(05)(06)(16)","98.57kcal","쫄면야채무침(05)(06)","65.65kcal","데리야끼갈릭치킨(05)(06)(15)","486.48kcal","","","3036.47kcal"
"2021-07-16","김자반","14.33kcal","단무지무침","14.34kcal","깍두기(임가공)","28.59kcal","","","3036.47kcal"
"2021-07-16","두부케첩조림(05)(06)(12)","120.84kcal","매쉬포테이토","53.79kcal","감귤 주스(180㎖/병)","180kcal","","","3036.47kcal"
"2021-07-16","총각김치","16.4kcal","","","","","","","3036.47kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3036.47kcal"
"2021-07-17","햄치즈버거(01)(02)(06)(10)(12)","1159.16kcal","밥","381.15kcal","밥","381.15kcal","","","3320.39kcal"
"2021-07-17","스크램블에그(01)(05)(06)(12)","118.6kcal","김치찌개(05)(06)(10)","124.47kcal","호박된장찌개(05)(06)(16)","81.36kcal","","","3320.39kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","쇠고기파프리카볶음(05)(06)(16)","156.42kcal","오리불고기(05)(06)","295.18kcal","","","3320.39kcal"
"2021-07-17","사이다","97.5kcal","맛김","0kcal","양배추쌈(05)(06)","60.88kcal","","","3320.39kcal"
"2021-07-17","","","마요오징어실채무침(01)(05)(06)(17)","87.27kcal","배추김치(7~9월)","11.25kcal","","","3320.39kcal"
"2021-07-17","","","멜론(여름)","90kcal","우유,살균형(바나나)","154kcal","","","3320.39kcal"
"2021-07-18","밥1","355.74kcal","밥","381.15kcal","달걀케첩볶음밥(01)(12)","521.35kcal","","","2565.35kcal"
"2021-07-18","쇠고기미역국(05)(16)","34.98kcal","콩나물국(05)(09)","12.86kcal","쇠고기버섯볶음(05)(06)(16)","106.51kcal","","","2565.35kcal"
"2021-07-18","새송이버섯야채볶음(05)(06)(10)","190.14kcal","닭갈비(05)(06)(15)","273.94kcal","쫄면야채무침(05)(06)","65.65kcal","","","2565.35kcal"
"2021-07-18","연두부양념장(05)(06)","82.34kcal","오징어채무침(06)(17)","77.01kcal","총각김치","16.4kcal","","","2565.35kcal"
"2021-07-18","야채샐러드(01)(05)(06)(12)","47.34kcal","배추김치(7~9월)","11.25kcal","감귤 주스(180㎖/병)","180kcal","","","2565.35kcal"
"2021-07-18","배추김치(7~9월)","11.25kcal","복숭아(천도)(11)","75.44kcal","","","","","2565.35kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2565.35kcal"
"2021-07-19","밥1","355.74kcal","잡곡밥","363.18kcal","검은콩밥","354.35kcal","","","2874.10kcal"
"2021-07-19","콩나물김치국(05)","14.74kcal","생선묵국(05)(06)","59.63kcal","짬뽕찌개(09)(17)","74.58kcal","","","2874.10kcal"
"2021-07-19","쇠고기버섯볶음(05)(06)(16)","106.51kcal","쇠고기버섯볶음(05)(06)(16)","106.51kcal","야채튀김(06)","234.21kcal","","","2874.10kcal"
"2021-07-19","맛김","0kcal","두부김치(05)(10)","291.97kcal","닭고기매운조림(05)(06)(15)","330.86kcal","","","2874.10kcal"
"2021-07-19","감자케찹조림(05)(06)(12)","60.23kcal","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2874.10kcal"
"2021-07-19","깍두기(임가공)","28.59kcal","","","","","","","2874.10kcal"
"2021-07-19","건빵(야채맛)","249kcal","","","","","","","2874.10kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2874.10kcal"
"2021-07-20","밥1","355.74kcal","흑미밥","379.88kcal","밥","381.15kcal","","","3144.27kcal"
"2021-07-20","닭곰탕(15)","128.22kcal","돼지고기수육(05)(09)(10)","666.48kcal","팽이버섯국(01)(05)","40.3kcal","","","3144.27kcal"
"2021-07-20","잡채(05)(06)(16)","161.49kcal","미나리콩나물무침(05)","30.72kcal","돼지불고기(05)(06)(10)","491.13kcal","","","3144.27kcal"
"2021-07-20","오징어채무침(06)(17)","77.01kcal","모듬쌈(05)(06)","41.78kcal","단호박튀김","208.13kcal","","","3144.27kcal"
"2021-07-20","과일2(02)","126kcal","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","","","3144.27kcal"
"2021-07-20","깍두기(임가공)","28.59kcal","","","","","","","3144.27kcal"
"2021-07-21","밥1","355.74kcal","밥","381.15kcal","쇠고기덮밥(05)(06)(16)","561.95kcal","","","3391.16kcal"
"2021-06-23","된장국(일품용)(05)","21.45kcal","쇠고기미역국(05)(16)","27.63kcal","콩나물국(05)(09)","22.15kcal","","","2898.21kcal"
"2021-06-23","돼지고기김치볶음(06)(10)","262.31kcal","브로콜리새우살볶음(09)","103.35kcal","새우튀김(01)(09)","117.3kcal","","","2898.21kcal"
"2021-06-23","스크램블에그(01)(05)(06)(12)","123.95kcal","미트볼케찹조림(01)(05)(06)(10)(12)","337.55kcal","배추김치(5~6월)","21.93kcal","","","2898.21kcal"
"2021-06-23","콩나물무침(05)(06)","39.9kcal","파김치","21.24kcal","","","","","2898.21kcal"
"2021-06-23","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림, 떠먹는형","270kcal","","","","","2898.21kcal"
"2021-06-24","불고기버거(01)(06)(10)(12)","800.11kcal","잡곡밥","355.92kcal","흑미밥","381.75kcal","","","2972.06kcal"
"2021-06-24","우유(백색우유(200ML,연간))(02)","122kcal","김치찌개(기타)(05)(06)(10)","149.61kcal","홍합탕(05)","38.56kcal","","","2972.06kcal"
"2021-06-24","","","모듬버섯볶음(05)(06)","58.54kcal","생선묵볶음(05)(06)","155.67kcal","","","2972.06kcal"
"2021-06-24","","","애호박나물(05)","117.33kcal","깐풍기(05)(06)(15)","410.89kcal","","","2972.06kcal"
"2021-06-24","","","골뱅이오징어채무침(06)(17)","147.75kcal","배추김치(5~6월)","21.93kcal","","","2972.06kcal"
"2021-06-24","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2972.06kcal"
"2021-06-24","","","멜론(여름)","90kcal","","","","","2972.06kcal"
"2021-06-25","잡곡밥","355.92kcal","검은콩밥","337.03kcal","참치마요덮밥(01)","74.52kcal","","","2104.68kcal"
"2021-06-25","쇠고기미역국(05)(16)","27.63kcal","북어채국(01)(05)(09)","72.59kcal","콩나물김치국(05)","14.89kcal","","","2104.68kcal"
"2021-06-25","햄슬라이스야채볶음(05)(06)(10)","183.66kcal","마라제육볶음(05)(06)(10)","431.83kcal","김자반","17.2kcal","","","2104.68kcal"
"2021-06-25","콩나물매운무침(05)","43.85kcal","치커리유자청무침","29.75kcal","감자샐러드(01)","63.55kcal","","","2104.68kcal"
"2021-06-25","배추김치(5~6월)","21.93kcal","배추김치(5~6월)","21.93kcal","총각김치","16.4kcal","","","2104.68kcal"
"2021-06-25","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 콘,완제품(02)","270kcal","","","","","2104.68kcal"
"2021-06-26","핫도그빵(01)(06)(10)(12)","889.17kcal","밥","381.15kcal","밥","381.15kcal","","","2975.82kcal"
"2021-06-26","우유(백색우유(200ML,연간))(02)","122kcal","닭곰탕(15)","140.27kcal","된장국(일품용)(05)","21.45kcal","","","2975.82kcal"
"2021-06-26","","","마파두부(05)(06)(10)","314.3kcal","돼지고기부추볶음(05)(06)(10)","306.08kcal","","","2975.82kcal"
"2021-06-26","","","오징어젓무침(17)","31.25kcal","야채샐러드(01)(05)(06)(12)","48.67kcal","","","2975.82kcal"
"2021-06-26","","","총각김치","16.4kcal","배추김치(5~6월)","21.93kcal","","","2975.82kcal"
"2021-06-26","","","우유(백색우유(200ML,연간))(02)","122kcal","감귤 주스(180㎖/병)","180kcal","","","2975.82kcal"
"2021-06-27","닭죽(15)","489.91kcal","밥","381.15kcal","밥","381.15kcal","","","2728.78kcal"
"2021-06-27","오징어채볶음(05)(06)(17)","159.95kcal","햄소시지찌개(05)(06)(10)","188.4kcal","콩나물국(05)(09)","22.15kcal","","","2728.78kcal"
"2021-06-27","감자조림(05)(06)","104.81kcal","가지굴소스쇠고기볶음(05)(06)(16)","88.79kcal","제육볶음(05)(06)(10)","426.02kcal","","","2728.78kcal"
"2021-06-27","배추김치(5~6월)","21.93kcal","브로콜리/초고추장(06)","48.32kcal","양배추쌈(05)(06)","75.87kcal","","","2728.78kcal"
"2021-06-27","우유(백색우유(200ML,연간))(02)","122kcal","총각김치","16.4kcal","배추김치(5~6월)","21.93kcal","","","2728.78kcal"
"2021-06-27","","","","","감귤 주스(180㎖/병)","180kcal","","","2728.78kcal"
"2021-06-28","밥1","359.37kcal","흑미밥","381.75kcal","밥","381.15kcal","","","2764.26kcal"
"2021-06-28","호박된장찌개(05)(06)","71.45kcal","짬뽕찌개(01)(09)(17)","82.31kcal","쇠고기무국(05)(16)","44.15kcal","","","2764.26kcal"
"2021-06-28","쇠고기불고기(05)(06)(16)","167.8kcal","데리야끼갈릭치킨(05)(06)(15)","479.75kcal","소시지야채볶음(10)","222.61kcal","","","2764.26kcal"
"2021-06-28","오이무침(05)(06)","43.79kcal","단무지무침","12.18kcal","맛김","0kcal","","","2764.26kcal"
"2021-06-28","배추김치(5~6월)","21.93kcal","야채샐러드(01)(05)(06)(12)","48.67kcal","계란찜(01)","101.49kcal","","","2764.26kcal"
"2021-06-28","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","21.93kcal","배추김치(5~6월)","21.93kcal","","","2764.26kcal"
"2021-06-28","","","","","감귤 주스(180㎖/병)","180kcal","","","2764.26kcal"
"2021-06-29","불고기버거(01)(06)(10)(12)","800.11kcal","밥","381.15kcal","밥","381.15kcal","","","2946.48kcal"
"2021-06-29","우유(백색우유(200ML,연간))(02)","122kcal","생선묵국(05)(06)","60.31kcal","시금치된장국(05)(06)","52.65kcal","","","2946.48kcal"
"2021-06-29","","","새송이버섯야채볶음(05)(06)(10)","190.18kcal","삼겹살구이(05)(06)(10)","291.85kcal","","","2946.48kcal"
"2021-06-29","","","스크램블에그(01)(05)(06)(12)","123.95kcal","상추쌈(05)(06)","39.95kcal","","","2946.48kcal"
"2021-06-29","","","배추김치(5~6월)","21.93kcal","배추김치(5~6월)","21.93kcal","","","2946.48kcal"
"2021-06-29","","","우유(백색우유(200ML,연간))(02)","122kcal","수박","88.32kcal","","","2946.48kcal"
"2021-06-29","","","","","건빵(야채맛)","249kcal","","","2946.48kcal"
"2021-06-30","잡곡밥","355.92kcal","흑미밥","381.75kcal","밥","381.15kcal","","","3196.96kcal"
"2021-06-30","조갯살미역국(05)(18)","21.88kcal","닭곰탕(15)","140.27kcal","북어채국(01)(05)(09)","72.59kcal","","","3196.96kcal"
"2021-06-30","돼지고기김치볶음(06)(10)","262.31kcal","매운소시지떡볶음(10)(12)","246.65kcal","잡채(05)(06)(16)","161.77kcal","","","3196.96kcal"
"2021-06-30","베이컨청경채볶음","9.1kcal","가지튀김(06)","112.1kcal","매운소갈비찜(05)(06)","507.01kcal","","","3196.96kcal"
"2021-06-30","감자조림(05)(06)","104.81kcal","오징어젓무침(17)","31.25kcal","총각김치","16.4kcal","","","3196.96kcal"
"2021-06-30","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림, 떠먹는형","270kcal","","","3196.96kcal"
"2021-07-01","밥1","355.74kcal","잡곡밥","363.18kcal","잡곡밥","363.18kcal","","","3479.51kcal"
"2021-07-01","쇠고기당면국(05)(16)","43.84kcal","햄소시지찌개(05)(06)(10)","227.73kcal","콩나물국(05)(09)","12.86kcal","","","3479.51kcal"
"2021-07-01","돼지고기콩나물볶음(05)(06)(10)","358.81kcal","돼지고기부추볶음(05)(06)(10)","269.93kcal","마라제육볶음(05)(06)(10)","505.45kcal","","","3479.51kcal"
"2021-07-01","모듬어묵조림(05)(06)","133.32kcal","두부케첩조림(05)(06)(12)","120.84kcal","야채튀김(06)","234.21kcal","","","3479.51kcal"
"2021-07-01","배추김치(7~9월)","11.25kcal","깍두기(임가공)","28.59kcal","상추쌈(05)(06)","47.33kcal","","","3479.51kcal"
"2021-07-01","우유(백색우유(200ML,연간))(02)","122kcal","멜론(여름)","90kcal","배추김치(7~9월)","11.25kcal","","","3479.51kcal"
"2021-07-01","","","","","감귤 주스(180㎖/병)","180kcal","","","3479.51kcal"
"2021-07-02","밥1","355.74kcal","밥","381.15kcal","쇠고기볶음밥(05)(06)(16)","501.31kcal","","","3127.71kcal"
"2021-07-02","가스오부시어묵탕(05)(06)","68.63kcal","감자탕(김치)(05)(06)(10)","382.52kcal","돈가스(06)(10)","424.01kcal","","","3127.71kcal"
"2021-07-02","쇠고기버섯볶음(05)(06)(16)","106.51kcal","계란찜(01)","101.49kcal","멕시칸샐러드(01)(10)","138.1kcal","","","3127.71kcal"
"2021-07-02","김자반","14.33kcal","게맛살냉채","81.25kcal","깍두기(임가공)","28.59kcal","","","3127.71kcal"
"2021-07-02","오징어젓무침(17)","29.18kcal","오이김치","16.65kcal","","","","","3127.71kcal"
"2021-07-02","배추김치(7~9월)","11.25kcal","","","","","","","3127.71kcal"
"2021-07-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3127.71kcal"
"2021-07-02","라면(즉석 컵)(06)","365kcal","","","","","","","3127.71kcal"
"2021-07-03","햄치즈버거(01)(02)(06)(10)(12)","1159.16kcal","흑미밥","379.88kcal","밥","381.15kcal","","","3211.16kcal"
"2021-07-03","음료수,탄산,콜라","117.5kcal","감자수제비국(01)(05)(06)","52.56kcal","쇠고기육개장(01)(05)(06)(16)","79.14kcal","","","3211.16kcal"
"2021-07-03","우유(백색우유(200ML,연간))(02)","122kcal","쇠고기가지볶음(05)(06)(16)","54.24kcal","비엔나소시지야채볶음(05)(06)(10)","332.05kcal","","","3211.16kcal"
"2021-07-03","","","닭강정(05)(06)(12)(15)","394.98kcal","쇠고기감자조림(05)(06)(16)","78kcal","","","3211.16kcal"
"2021-07-03","","","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","3211.16kcal"
"2021-07-03","","","참외,신선형(참외(78월))","38kcal","","","","","3211.16kcal"
"2021-07-04","베이컨김치볶음밥(05)(06)","450.92kcal","흑미밥","379.88kcal","밥","381.15kcal","","","2927.76kcal"
"2021-07-04","맛김","0kcal","닭볶음탕(06)(15)","288.38kcal","팽이버섯국(01)(05)","40.3kcal","","","2927.76kcal"
"2021-07-04","스크램블에그(01)(05)(06)(12)","118.6kcal","꽈리고추멸치볶음","101.99kcal","오징어볶음(05)(06)(17)","228.99kcal","","","2927.76kcal"
"2021-07-04","야채샐러드(01)(05)(06)(12)","47.34kcal","소시지야채볶음(10)","222.61kcal","마파두부(05)(06)","271.1kcal","","","2927.76kcal"
"2021-07-04","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","2927.76kcal"
"2021-07-04","","","","","아이스크림 샌드위치(02)","252kcal","","","2927.76kcal"
"2021-07-05","밥1","355.74kcal","흑미밥","379.88kcal","새우볶음밥(09)","457.23kcal","","","3608.91kcal"
"2021-07-05","쇠고기미역국(05)(16)","34.98kcal","우렁된장찌개(05)","80.13kcal","짬뽕찌개(09)(17)","74.58kcal","","","3608.91kcal"
"2021-07-05","두부김치(05)(10)","291.97kcal","잡채(05)(06)(16)","161.49kcal","북경식탕수육 (05)(06)(10)","559.95kcal","","","3608.91kcal"
"2021-07-05","맛김","0kcal","조기튀김(06)","247.76kcal","단무지무침","14.34kcal","","","3608.91kcal"
"2021-07-05","임시(02)","116kcal","매운소갈비찜(05)(06)","521.61kcal","","","","","3608.91kcal"
"2021-07-05","","","배추김치(7~9월)","11.25kcal","","","","","3608.91kcal"
"2021-07-05","","","팥빙수","180kcal","","","","","3608.91kcal"
"2021-07-05","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3608.91kcal"
"2021-07-06","잡곡밥","363.18kcal","햄치즈버거(01)(02)(06)(10)(12)","1159.16kcal","흑미밥","379.88kcal","","","3562.57kcal"
"2021-07-06","쇠고기당면국(05)(16)","43.84kcal","음료수,탄산,콜라","117.5kcal","제육볶음(05)(06)(10)","519.08kcal","","","3562.57kcal"
"2021-07-06","햄슬라이스야채볶음(05)(06)(10)","183.66kcal","우유(백색우유(200ML,연간))(02)","122kcal","삼치순살튀김(05)(06)","235.09kcal","","","3562.57kcal"
"2021-07-06","감자어묵조림(05)(06)","97.19kcal","","","계란찜(01)","101.49kcal","","","3562.57kcal"
"2021-07-06","배추김치(7~9월)","11.25kcal","","","배추김치(7~9월)","11.25kcal","","","3562.57kcal"
"2021-07-06","감귤 주스(180㎖/병)","180kcal","","","참외,신선형(참외(78월))","38kcal","","","3562.57kcal"
"2021-07-07","밥1","355.74kcal","잡곡밥","363.18kcal","쇠고기덮밥(05)(06)(16)","561.95kcal","","","3156.62kcal"
