날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-07-16","밥","363kcal","부추비빔밥(05)(06)","543.49kcal","현미밥","383.51kcal","","","2985.35kcal"
"2021-07-16","미소된장국(05)","15.83kcal","콩나물냉국(05)","23.03kcal","닭고기육개장(05)(15)","99.35kcal","","","2985.35kcal"
"2021-07-16","돼지고기가지볶음(05)(06)(10)","342.87kcal","치킨너겟(01)(06)(15)","597.36kcal","쇠고기느타리버섯잡채(05)(06)(16)","163.43kcal","","","2985.35kcal"
"2021-07-16","맛김","0kcal","계란후라이(01)","125.44kcal","감자매운조림(05)(06)","95.57kcal","","","2985.35kcal"
"2021-07-16","오이양파장아찌(05)(06)","23.92kcal","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","2985.35kcal"
"2021-07-16","배추김치(7~9월)","9.25kcal","이온음료","58.8kcal","생수(500ML,후식)","0kcal","","","2985.35kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2985.35kcal"
"2021-07-17","불고기버거(01)(02)(06)(10)(12)","854.1kcal","밥","363kcal","흑미밥","374.25kcal","","","2654.87kcal"
"2021-07-17","삶은계란(01)","70.18kcal","배추쇠고기국(05)(16)","38.9kcal","미역된장국(05)","14.56kcal","","","2654.87kcal"
"2021-07-17","우유(백색우유(200ML,연간))(02)","122kcal","피망잡채(05)(06)(10)","183.15kcal","돼지고기김치찜(05)(06)(10)","345.86kcal","","","2654.87kcal"
"2021-07-17","매일두유 99.9    190ml","","오징어채무침(01)(05)(06)(17)","97.45kcal","상추오이무침(05)(06)","24.22kcal","","","2654.87kcal"
"2021-07-17","","","총각김치","16.4kcal","총각김치","16.4kcal","","","2654.87kcal"
"2021-07-17","","","짜먹는요구르트(02)","38.4kcal","오렌지 주스(200㎖/팩)","96kcal","","","2654.87kcal"
"2021-07-18","밥","363kcal","햄야채볶음밥(01)(05)(06)(10)(12)","580.68kcal","현미밥","383.51kcal","","","2793.10kcal"
"2021-07-18","순두부국(05)(18)","47.44kcal","미소된장국(05)","15.83kcal","생선묵국(05)(06)","57.25kcal","","","2793.10kcal"
"2021-07-18","멸치볶음(01)(05)(06)","85.99kcal","오징어젓무침(17)","45.07kcal","호박쇠고기볶음(05)(06)(16)","86.01kcal","","","2793.10kcal"
"2021-07-18","닭고기야채조림(05)(06)(15)","194.75kcal","오이무침(06)","37.14kcal","감자조림(05)(06)","87.93kcal","","","2793.10kcal"
"2021-07-18","깍두기(임가공)","28.65kcal","배추김치(7~9월)","9.25kcal","부추겉절이(05)(06)","22.35kcal","","","2793.10kcal"
"2021-07-18","우유(백색우유(200ML,연간))(02)","122kcal","아이스샌드","252kcal","배추김치(7~9월)","9.25kcal","","","2793.10kcal"
"2021-07-18","","","","","라면(즉석 컵)(06)","365kcal","","","2793.10kcal"
"2021-07-19","밥","363kcal","잡곡밥","378.73kcal","낙지덮밥(05)(06)","558.76kcal","","","2902.07kcal"
"2021-07-19","쇠고기미역국(05)(16)","36.21kcal","호박된장찌개(05)(06)","75.51kcal","중화식계란탕(01)(05)","67.56kcal","","","2902.07kcal"
"2021-07-19","돼지고기감자조림(05)(06)(10)","222.39kcal","쇠고기불고기(05)(06)(16)","200.93kcal","감자튀김(12)","456.41kcal","","","2902.07kcal"
"2021-07-19","무생채(05)(06)","28.5kcal","양배추쌈(05)(06)","97.97kcal","배추김치(7~9월)","9.25kcal","","","2902.07kcal"
"2021-07-19","배추김치(7~9월)","9.25kcal","총각김치","16.4kcal","워터젤리","176.4kcal","","","2902.07kcal"
"2021-07-19","우유(백색우유(200ML,연간))(02)","122kcal","주스,사과(180ml/캔)","82.8kcal","","","","","2902.07kcal"
"2021-07-20","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","3236.67kcal"
"2021-07-20","배추두부국(05)","47.91kcal","햄소시지찌개(05)(10)","108.29kcal","민어매운탕(05)(06)","105.59kcal","","","3236.67kcal"
"2021-07-20","가지굴소스쇠고기볶음(05)(06)(16)","86.56kcal","고등어순살튀김(01)(06)(07)","430.61kcal","돼지고기수육(05)(09)(10)","750.44kcal","","","3236.67kcal"
"2021-07-20","맛김","0kcal","두부조림(05)(06)","128.22kcal","미나리콩나물무침(05)(06)","50.76kcal","","","3236.67kcal"
"2021-07-20","오이무침(06)","37.14kcal","총각김치","16.4kcal","배추김치(7~9월)","9.25kcal","","","3236.67kcal"
"2021-07-20","배추김치(7~9월)","9.25kcal","아이스크림 팩형(02)","234kcal","","","","","3236.67kcal"
"2021-07-20","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3236.67kcal"
"2021-07-21","밥","363kcal","밥","363kcal","찹쌀밥","380.95kcal","","","2949.08kcal"
"2021-07-21","쇠고기육개장(01)(05)(16)","105.12kcal","미역오이냉국","20.7kcal","전복삼계탕(15)(18)","633.89kcal","","","2949.08kcal"
"2021-07-21","비엔나소시지케찹볶음(05)(06)(10)(12)","207.3kcal","감자채볶음(05)(06)","60.2kcal","배추겉절이(05)(06)(09)","30.13kcal","","","2949.08kcal"
"2021-07-21","연두부양념장(05)(06)","85.31kcal","탕수육(완제품용)(05)(06)(10)(12)","467.88kcal","오이부추무침(05)(06)","26.7kcal","","","2949.08kcal"
"2021-07-21","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","총각김치","16.4kcal","","","2949.08kcal"
"2021-07-21","우유(백색우유(200ML,연간))(02)","122kcal","","","컵과일(수박)","48kcal","","","2949.08kcal"
"2021-07-22","핫도그빵(01)(06)(10)(12)","915.09kcal","잡곡밥","378.73kcal","현미밥","383.51kcal","","","3249.24kcal"
"2021-07-22","삶은계란(01)","70.18kcal","콩나물무채국(05)","31.02kcal","생선묵김치찌개(05)(06)","74.73kcal","","","3249.24kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","244kcal","쇠고기두부찜(05)(06)(16)","169.46kcal","돈가스(06)(10)","562.14kcal","","","3249.24kcal"
"2021-07-22","","","비빔당면(05)(06)","97.91kcal","감자샐러드(01)(12)","95.43kcal","","","3249.24kcal"
"2021-07-22","","","배추김치(7~9월)","9.25kcal","깍두기(임가공)","28.65kcal","","","3249.24kcal"
"2021-07-22","","","옥수수,신선형(찰옥수수(79월))","189.144kcal","","","","","3249.24kcal"
"2021-06-25","오이무침(06)","30.78kcal","계란후라이(01)","125.44kcal","고등어순살튀김(01)(06)(07)","378.15kcal","","","2799.32kcal"
"2021-06-25","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","맛김","0kcal","","","2799.32kcal"
"2021-06-25","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(5~6월)","22.69kcal","","","2799.32kcal"
"2021-06-25","","","","","생수(500ML,후식)","0kcal","","","2799.32kcal"
"2021-06-25","","","","","탄산음료","117.5kcal","","","2799.32kcal"
"2021-06-26","불고기버거(01)(06)(10)(12)","806.62kcal","현미밥","383.51kcal","밥","363kcal","","","2724.24kcal"
"2021-06-26","삶은계란(01)","70.18kcal","김치찌개(05)(10)","135.33kcal","순두부국(05)(18)","45.22kcal","","","2724.24kcal"
"2021-06-26","우유(백색우유(200ML,연간))(02)","244kcal","콩나물쇠고기볶음(05)(06)(16)","106.67kcal","피망잡채(05)(06)(10)","186.75kcal","","","2724.24kcal"
"2021-06-26","","","오이부추무침(05)(06)","26.7kcal","맛김","0kcal","","","2724.24kcal"
"2021-06-26","","","총각김치","16.4kcal","감자매운조림(05)(06)","95.67kcal","","","2724.24kcal"
"2021-06-26","","","수박","55.2kcal","배추김치(5~6월)","22.69kcal","","","2724.24kcal"
"2021-06-26","","","감귤 주스(340㎖/ 페트)","44kcal","주스,망고코넛(340ml/캔)","122.3kcal","","","2724.24kcal"
"2021-06-27","밥","363kcal","흑미밥","374.25kcal","밥","363kcal","","","2576.35kcal"
"2021-06-27","배추쇠고기국(05)(16)","39.65kcal","콩나물무채국(05)","30.12kcal","팽이버섯국(05)(06)","48.26kcal","","","2576.35kcal"
"2021-06-27","비엔나소시지케찹볶음(05)(06)(10)(12)","222.15kcal","쇠고기불고기(05)(06)(16)","199.13kcal","닭갈비(05)(06)(15)","292.44kcal","","","2576.35kcal"
"2021-06-27","감자조림(05)(06)","87.93kcal","양배추쌈(05)(06)","95.97kcal","가지굴소스볶음(05)(06)","85.16kcal","","","2576.35kcal"
"2021-06-27","총각김치","16.4kcal","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","","","2576.35kcal"
"2021-06-27","우유(백색우유(200ML,연간))(02)","122kcal","복숭아 주스(340㎖/캔)","81kcal","포도 주스(180㎖/캔)","84.51kcal","","","2576.35kcal"
"2021-06-27","","","레몬에이드","26kcal","","","","","2576.35kcal"
"2021-06-28","밥","363kcal","잡곡밥","378.73kcal","현미밥","383.51kcal","","","2895.35kcal"
"2021-06-28","쇠고기육개장(01)(05)(16)","113.74kcal","열무된장국(05)(06)","30.28kcal","호박고추장찌개(05)(06)(09)(10)","140.7kcal","","","2895.35kcal"
"2021-06-28","참치김치볶음","58.17kcal","돼지고기콩나물볶음(05)(06)(10)","448.78kcal","치킨너겟(01)(06)(15)","520.78kcal","","","2895.35kcal"
"2021-06-28","맛김","0kcal","오이양파장아찌(05)(06)","25.36kcal","삼치순살조림(05)(06)","108.32kcal","","","2895.35kcal"
"2021-06-28","순살햄계란찜(01)(10)","86.2kcal","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","","","2895.35kcal"
"2021-06-28","총각김치","16.4kcal","","","컵과일(메론)","54kcal","","","2895.35kcal"
"2021-06-28","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2895.35kcal"
"2021-06-29","찹쌀밥","380.95kcal","밥","363kcal","밥","363kcal","","","2827.15kcal"
"2021-06-29","조갯살미역국(05)(18)","15.69kcal","배추들깨국(05)","46.22kcal","햄소시지찌개(05)(10)","148.97kcal","","","2827.15kcal"
"2021-06-29","감자어묵조림(05)(06)","98.13kcal","낙지불고기(05)(06)(16)","143.85kcal","생선가스(01)(06)","522.6kcal","","","2827.15kcal"
"2021-06-29","스크램블에그(01)","125.47kcal","콩나물매운무침(05)(06)","51.24kcal","감자샐러드(01)(12)","105.3kcal","","","2827.15kcal"
"2021-06-29","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","오이소박이","20.35kcal","","","2827.15kcal"
"2021-06-29","우유(백색우유(200ML,연간))(02)","122kcal","레몬에이드","26kcal","건빵(야채맛)","249kcal","","","2827.15kcal"
"2021-06-30","밥","363kcal","현미밥","383.51kcal","잡곡밥","378.73kcal","","","3460.56kcal"
"2021-06-30","생선묵김치찌개(05)(06)","75.44kcal","닭고기육개장(05)(15)","101.12kcal","콩나물냉국(05)","23.03kcal","","","3460.56kcal"
"2021-06-30","비엔나소시지야채볶음(05)(06)(10)(12)","211.7kcal","숭어살튀김(06)(12)","252.94kcal","삼겹살구이(05)(06)(10)","1082.25kcal","","","3460.56kcal"
"2021-06-30","두부조림(05)(06)","155.99kcal","김자반","21.5kcal","모듬야채(쌈장)(05)(06)","98.84kcal","","","3460.56kcal"
"2021-06-30","총각김치","16.4kcal","감자조림(05)(06)","87.93kcal","배추김치(5~6월)","22.69kcal","","","3460.56kcal"
"2021-06-30","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","22.69kcal","생수(500ML,후식)","0kcal","","","3460.56kcal"
"2021-06-30","","","","","블루베리","40.8kcal","","","3460.56kcal"
"2021-07-01","밥","363kcal","현미밥","383.51kcal","밥","363kcal","","","2676.38kcal"
"2021-07-01","쇠고기미역국(05)(16)","36.21kcal","호박된장찌개(05)(06)","75.51kcal","순두부국(05)(18)","47.44kcal","","","2676.38kcal"
"2021-07-01","햄감자볶음(05)(06)(10)","122.03kcal","오삼불고기(05)(06)(10)(17)","501.77kcal","닭갈비(05)(06)(15)","299.14kcal","","","2676.38kcal"
"2021-07-01","스크램블에그(01)","136.52kcal","상추오이무침(05)(06)","24.22kcal","배추겉절이(05)(06)(09)","30.13kcal","","","2676.38kcal"
"2021-07-01","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","총각김치","16.4kcal","","","2676.38kcal"
"2021-07-01","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효 음료(02)","56kcal","복숭아 주스(340㎖/캔)","81kcal","","","2676.38kcal"
"2021-07-02","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","2930.30kcal"
"2021-07-02","감자양파찌개(05)(06)","65.78kcal","짬뽕찌개(05)(09)(10)(17)","143.66kcal","쇠고기무국(05)(16)","37.27kcal","","","2930.30kcal"
"2021-07-02","돼지고기콩나물볶음(05)(06)(10)","404.82kcal","닭고기카레볶음(05)(06)(15)","198.28kcal","코다리강정(05)(06)","442.76kcal","","","2930.30kcal"
"2021-07-02","계란찜(01)(09)","73.49kcal","감자조림(05)(06)","87.93kcal","두부튀김버섯조림(05)(06)","180.41kcal","","","2930.30kcal"
"2021-07-02","맛김","0kcal","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","2930.30kcal"
"2021-07-02","배추김치(7~9월)","9.25kcal","","","블루베리","45.9kcal","","","2930.30kcal"
"2021-07-02","우유(백색우유(200ML,연간))(02)","122kcal","","","생수(500ML,후식)","0kcal","","","2930.30kcal"
"2021-07-03","햄치즈버거(01)(02)(06)(10)(12)","833.4kcal","새우볶음밥(01)(05)(06)(09)(12)","551.1kcal","잡곡밥","378.73kcal","","","2850.87kcal"
"2021-07-03","우유(백색우유(200ML,연간))(02)","244kcal","계란국(01)(05)","34.48kcal","미소된장국(05)","15.83kcal","","","2850.87kcal"
"2021-07-03","","","야채샐러드(01)(05)(06)(12)","45.02kcal","피망멸치볶음(05)(06)","91.87kcal","","","2850.87kcal"
"2021-07-03","","","배추김치(7~9월)","9.25kcal","돼지고기김치볶음(05)(06)(10)","360.79kcal","","","2850.87kcal"
"2021-07-03","","","아이스크림 콘,완제품(02)","270kcal","총각김치","16.4kcal","","","2850.87kcal"
"2021-07-04","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","2622.68kcal"
"2021-07-04","버섯쇠고기찌개(05)(16)","60.44kcal","김치찌개(05)(10)","129.68kcal","호박된장찌개(05)(06)","75.51kcal","","","2622.68kcal"
"2021-07-04","감자채볶음(05)(06)","60.2kcal","새송이버섯야채볶음(05)(06)","82.34kcal","닭간장소스찜(05)(06)(15)","234.67kcal","","","2622.68kcal"
"2021-07-04","게맛살계란찜(01)","83.53kcal","오징어야채무침(05)(06)(17)","142.66kcal","무생채(05)(06)","28.5kcal","","","2622.68kcal"
"2021-07-04","맛김","0kcal","총각김치","16.4kcal","후루츠양배추샐러드(01)","21kcal","","","2622.68kcal"
"2021-07-04","배추김치(7~9월)","9.25kcal","식혜","82kcal","배추김치(7~9월)","9.25kcal","","","2622.68kcal"
"2021-07-04","우유(백색우유(200ML,연간))(02)","122kcal","","","라면(즉석 컵)(06)","365kcal","","","2622.68kcal"
"2021-07-05","밥","363kcal","현미밥","383.51kcal","돈까스덮밥(01)(05)(06)(10)","1017.16kcal","","","2795.30kcal"
"2021-07-05","두부맑은국(01)(05)","46.1kcal","쇠고기감자국(05)(16)","47.99kcal","콩나물김치국(05)(09)","31.15kcal","","","2795.30kcal"
"2021-07-05","청경채쇠고기두반장볶음(05)(06)(16)","105.52kcal","가지매콤양념볶음(05)(06)","111.75kcal","감자조림(05)(06)","87.93kcal","","","2795.30kcal"
"2021-07-05","스크램블에그(01)","136.52kcal","삼치순살조림(05)(06)","112.85kcal","오이양파장아찌(05)(06)","23.92kcal","","","2795.30kcal"
"2021-07-05","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","총각김치","16.4kcal","","","2795.30kcal"
"2021-07-05","우유(백색우유(200ML,연간))(02)","122kcal","비타민음료","90kcal","주스,복숭아(190ml/팩)","81kcal","","","2795.30kcal"
"2021-07-06","밥","363kcal","잡곡밥","378.73kcal","밥","363kcal","","","3225.98kcal"
"2021-07-06","쇠고기무국(05)(16)","37.27kcal","순두부찌개(01)(05)(10)(18)","118.43kcal","오징어찌개(05)(06)(17)","90.62kcal","","","3225.98kcal"
"2021-07-06","소시지케찹볶음(10)(12)","175.49kcal","멸치볶음(01)(05)(06)","85.99kcal","가지굴소스쇠고기볶음(05)(06)(16)","86.56kcal","","","3225.98kcal"
"2021-07-06","오징어젓무침(17)","45.07kcal","닭고기튀김양념(05)(06)(12)(15)","1175.42kcal","버섯감자채볶음(05)(06)","58.22kcal","","","3225.98kcal"
"2021-07-06","배추김치(7~9월)","9.25kcal","코올슬로샐러드(01)","30.33kcal","배추김치(7~9월)","9.25kcal","","","3225.98kcal"
"2021-07-06","우유(백색우유(200ML,연간))(02)","122kcal","오이소박이","20.35kcal","","","","","3225.98kcal"
"2021-07-06","","","참외,신선형(참외(78월))","57kcal","","","","","3225.98kcal"
"2021-07-07","밥","363kcal","흑미밥","374.25kcal","현미밥","383.51kcal","","","2709.20kcal"
"2021-07-07","콩나물국(05)","28.95kcal","호박고추장찌개(05)(06)(09)(10)","148.09kcal","생선묵국(05)(06)","57.25kcal","","","2709.20kcal"
"2021-07-07","부추표고버섯볶음(05)(06)(16)","60.39kcal","생선가스(01)(06)","581.28kcal","마파두부(05)(06)(10)","296.16kcal","","","2709.20kcal"
"2021-07-07","김자반","21.5kcal","후루츠양배추샐러드(01)","21kcal","감자매운조림(05)(06)","95.57kcal","","","2709.20kcal"
"2021-07-07","무생채(05)(06)","28.5kcal","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","2709.20kcal"
"2021-07-07","배추김치(7~9월)","9.25kcal","사과 주스(200㎖/팩)","46kcal","컵과일(메론)","54kcal","","","2709.20kcal"
"2021-07-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2709.20kcal"
"2021-07-08","밥","363kcal","잡곡밥","378.73kcal","밥","363kcal","","","3298.18kcal"
"2021-07-08","쇠고기미역국(05)(16)","36.21kcal","버섯된장찌개(05)(06)","80.28kcal","김치찌개(05)(10)","129.68kcal","","","3298.18kcal"
"2021-07-08","비엔나소시지야채볶음(05)(06)(10)(12)","211.7kcal","돼지불고기(05)(06)(10)","644.93kcal","오징어볶음(05)(06)(17)","146.7kcal","","","3298.18kcal"
"2021-07-08","스크램블에그(01)","136.52kcal","모듬야채(쌈장)(05)(06)","98.9kcal","치킨샐러드(01)(06)(12)(15)","425.03kcal","","","3298.18kcal"
"2021-07-08","배추김치(7~9월)","9.25kcal","순두부양념장(05)(06)","72.68kcal","백김치","15.12kcal","","","3298.18kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","9.25kcal","","","","","3298.18kcal"
"2021-06-11","연두부양념장(05)(06)","86kcal","즉석쌀국수(멸치맛)(06)","325kcal","총각김치","16.4kcal","","","2719.11kcal"
"2021-06-11","배추김치(5~6월)","22.69kcal","","","컵과일(수박)","48kcal","","","2719.11kcal"
"2021-06-11","우유(백색우유(200ML,연간))(02)","122kcal","","","생수(500ML,후식)","0kcal","","","2719.11kcal"
"2021-06-12","닭죽(15)","530.49kcal","현미밥","383.51kcal","밥","363kcal","","","2620.00kcal"
"2021-06-12","오징어젓무침(17)","50.83kcal","시금치된장국(05)(06)","37.95kcal","순두부해물찌개(05)(17)","96.94kcal","","","2620.00kcal"
"2021-06-12","무생채(05)(06)","28.5kcal","돼지고기청경채볶음(05)(06)(10)","409.75kcal","햄감자볶음(05)(06)(10)","105.43kcal","","","2620.00kcal"
"2021-06-12","배추김치(5~6월)","22.69kcal","상추오이무침(05)(06)","24.59kcal","비빔당면(05)(06)","99.94kcal","","","2620.00kcal"
"2021-06-12","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","","","2620.00kcal"
"2021-06-12","망고 주스(180㎖/캔)","26kcal","에너지바","188kcal","주스,사과(190ml/팩)","46kcal","","","2620.00kcal"
"2021-06-12","","","주스,오렌지(180ml/캔)","39kcal","","","","","2620.00kcal"
"2021-06-13","밥","363kcal","잡곡밥","378.73kcal","김치덮밥(05)(06)(10)","576.93kcal","","","2675.46kcal"
"2021-06-13","햄소시지찌개(05)(10)","148.97kcal","호박된장찌개(05)(06)","70.39kcal","느타리버섯국(01)(05)(16)","51.12kcal","","","2675.46kcal"
"2021-06-13","부추표고버섯볶음(05)(06)(16)","56.24kcal","피망멸치볶음(05)(06)","88.55kcal","계란후라이(01)","125.44kcal","","","2675.46kcal"
"2021-06-13","감자어묵조림(05)(06)","98.13kcal","가지굴소스쇠고기볶음(05)(06)(16)","90.43kcal","야채샐러드(01)(05)(06)(12)","45.95kcal","","","2675.46kcal"
"2021-06-13","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","총각김치","16.4kcal","","","2675.46kcal"
"2021-06-13","우유(백색우유(200ML,연간))(02)","122kcal","주스,사과(180ml/캔)","82.8kcal","주스,복숭아(190ml/팩)","81kcal","","","2675.46kcal"
"2021-06-13","","","아이스크림 팩형(02)","234kcal","","","","","2675.46kcal"
"2021-06-14","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","2938.36kcal"
"2021-06-14","쇠고기무국(05)(16)","37.27kcal","오징어찌개(05)(06)(17)","86.51kcal","감자탕(김치)(05)(10)","411.89kcal","","","2938.36kcal"
"2021-06-14","비엔나소시지케찹볶음(05)(06)(10)(12)","222.15kcal","닭강정(05)(06)(15)","596.95kcal","두부튀김버섯조림(05)(06)","177.09kcal","","","2938.36kcal"
"2021-06-14","계란찜(01)(09)","73.49kcal","오이양파장아찌(05)(06)","25.36kcal","무생채(05)(06)","28.5kcal","","","2938.36kcal"
"2021-06-14","맛김","0kcal","배추김치(5~6월)","22.69kcal","갓김치","11.52kcal","","","2938.36kcal"
"2021-06-14","배추김치(5~6월)","22.69kcal","커피음료","","","","","","2938.36kcal"
"2021-06-14","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2938.36kcal"
"2021-06-15","밥","363kcal","잡곡밥","378.73kcal","찹쌀밥","380.95kcal","","","2717.02kcal"
"2021-06-15","쇠고기미역국(05)(16)","37.47kcal","김치찌개(05)(10)","135.33kcal","전복삼계탕(15)(18)","638.77kcal","","","2717.02kcal"
"2021-06-15","두부김치(05)(06)(10)","206.21kcal","새우살튀김(01)(05)(06)(09)","151.33kcal","풋고추된장무침(05)","23.13kcal","","","2717.02kcal"
"2021-06-15","맛김","0kcal","시금치고추장무침(06)","40.96kcal","부추겉절이(05)(06)","19.78kcal","","","2717.02kcal"
"2021-06-15","스크램블에그(01)","125.47kcal","총각김치","16.4kcal","배추김치(5~6월)","22.69kcal","","","2717.02kcal"
"2021-06-15","총각김치","16.4kcal","","","짜먹는요구르트(02)","38.4kcal","","","2717.02kcal"
"2021-06-15","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2717.02kcal"
"2021-06-16","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","2813.89kcal"
"2021-06-16","팽이버섯국(05)(06)","48.26kcal","광어매운탕(05)(06)","126.46kcal","감자양파찌개(05)(06)","55.27kcal","","","2813.89kcal"
"2021-06-16","호박쇠고기볶음(05)(06)(16)","86.7kcal","부추표고버섯볶음(05)(06)(16)","56.24kcal","오리훈제야채볶음(01)(05)(06)","310.08kcal","","","2813.89kcal"
"2021-06-16","감자매운조림(05)(06)","95.67kcal","미트볼양념조림(01)(05)(06)(10)(12)","460.08kcal","브로콜리/초고추장(06)","50.81kcal","","","2813.89kcal"
"2021-06-16","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","배추김치(5~6월)","22.69kcal","","","2813.89kcal"
"2021-06-16","우유(백색우유(200ML,연간))(02)","122kcal","아이스크림 팩형(02)","234kcal","","","","","2813.89kcal"
"2021-06-17","핫도그빵(01)(02)(06)(10)(12)","1040.81kcal","잡곡밥","378.73kcal","치킨마요덮밥(01)(05)(06)(15)","893.48kcal","","","3325.56kcal"
"2021-06-17","삶은계란(01)","70.18kcal","버섯된장찌개(05)(06)","75.16kcal","콩나물김치국(05)(09)","31.5kcal","","","3325.56kcal"
"2021-06-17","가공우유(초코)(02)","126kcal","대왕오징어제육볶음(05)(06)(10)","379.31kcal","단무지무침(05)(06)","17.14kcal","","","3325.56kcal"
"2021-06-17","우유(백색우유(200ML,연간))(02)","122kcal","무생채(05)(06)","28.5kcal","총각김치","16.4kcal","","","3325.56kcal"
"2021-06-17","","","오이소박이","20.35kcal","","","","","3325.56kcal"
"2021-06-17","","","과일푸딩","126kcal","","","","","3325.56kcal"
"2021-06-18","밥","363kcal","밥","363kcal","흑미밥","374.25kcal","","","2739.89kcal"
"2021-06-18","북어채국(01)(05)","58.2kcal","콩나물두부국(05)","30.55kcal","꽃게탕(05)(06)","70.96kcal","","","2739.89kcal"
"2021-06-18","멸치볶음(01)(05)(06)","89.25kcal","돈까스(증)(06)(10)","723.02kcal","잡채(05)(06)(10)","233.13kcal","","","2739.89kcal"
"2021-06-18","쇠고기가지볶음(05)(06)(16)","116.87kcal","야채샐러드(01)(05)(06)(12)","45.95kcal","감자조림(05)(06)","87.93kcal","","","2739.89kcal"
"2021-06-18","배추김치(5~6월)","22.69kcal","총각김치","16.4kcal","배추김치(5~6월)","22.69kcal","","","2739.89kcal"
"2021-06-18","우유(백색우유(200ML,연간))(02)","122kcal","","","생수(500ML,후식)","0kcal","","","2739.89kcal"
"2021-06-18","","","","","떠먹는 토핑형 발효유","","","","2739.89kcal"
"2021-06-19","불고기버거(01)(06)(10)(12)","806.62kcal","현미밥","383.51kcal","햄야채볶음밥(01)(05)(06)(10)(12)","588.98kcal","","","2848.68kcal"
"2021-06-19","삶은계란(01)","70.18kcal","쇠고기감자국(05)(16)","47.99kcal","계란국(01)(05)","35.62kcal","","","2848.68kcal"
"2021-06-19","우유(백색우유(200ML,연간))(02)","244kcal","가지굴소스볶음(05)(06)","85.16kcal","오징어브로콜리숙회(06)(17)","104.28kcal","","","2848.68kcal"
"2021-06-19","","","닭고기매운조림(05)(06)(15)","256.96kcal","배추김치(5~6월)","22.69kcal","","","2848.68kcal"
"2021-06-19","","","배추김치(5~6월)","22.69kcal","","","","","2848.68kcal"
"2021-06-19","","","팥빙수","180kcal","","","","","2848.68kcal"
"2021-06-20","밥","363kcal","잡곡밥","378.73kcal","밥","363kcal","","","2917.26kcal"
"2021-06-20","오징어콩나물국(05)(17)","49.43kcal","시금치된장국(05)(06)","37.95kcal","쇠고기육개장(01)(05)(16)","113.74kcal","","","2917.26kcal"
"2021-06-20","비엔나소시지야채볶음(05)(06)(10)(12)","211.7kcal","야채삼겹살볶음(05)(06)(10)","629.07kcal","버섯감자채볶음(05)(06)","58.22kcal","","","2917.26kcal"
"2021-06-20","계란찜(01)(09)","73.49kcal","미나리콩나물무침(05)(06)","50.76kcal","골뱅이오징어채무침(06)(17)","134.39kcal","","","2917.26kcal"
"2021-06-20","맛김","0kcal","배추김치(5~6월)","22.69kcal","총각김치","16.4kcal","","","2917.26kcal"
"2021-06-20","배추김치(5~6월)","22.69kcal","아이스크림 콘,완제품(02)","270kcal","","","","","2917.26kcal"
"2021-06-20","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2917.26kcal"
"2021-06-21","밥","363kcal","흑미밥","374.25kcal","밥","363kcal","","","2875.12kcal"
"2021-06-21","쇠고기미역국(05)(16)","37.47kcal","햄소시지찌개(05)(10)","148.97kcal","짬뽕찌개(05)(10)(17)","157.24kcal","","","2875.12kcal"
"2021-06-21","생선묵콩나물볶음(05)(06)","123.03kcal","버섯호박볶음(05)(06)(09)(10)","104.5kcal","깐풍기(05)(06)(15)","498.07kcal","","","2875.12kcal"
