날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-06-03","배추김치(5~6월)","16.06kcal","배추김치(5~6월)","16.06kcal","쇠고기장조림(05)(06)(16)","139.98kcal","","","2441.63kcal"
"2021-06-03","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(5~6월)","16.06kcal","","","2441.63kcal"
"2021-06-03","팥빙수","180kcal","","","","","","","2441.63kcal"
"2021-06-04","밥","363kcal","밥","363kcal","흑미밥","400.5kcal","","","2776.91kcal"
"2021-06-04","쇠고기무국(05)(16)","43.01kcal","감자국(05)","34.54kcal","닭볶음탕(06)(15)","261.9kcal","","","2776.91kcal"
"2021-06-04","마늘쫑새우볶음(05)(06)","66.89kcal","오리갈릭구이칠리소스(05)(06)(12)","340.42kcal","오징어튀김(05)(06)(17)","501.05kcal","","","2776.91kcal"
"2021-06-04","두부구이(05)(06)","157.99kcal","양파피클(05)(06)","28.51kcal","콩나물무침(05)(06)","29.09kcal","","","2776.91kcal"
"2021-06-04","배추김치(5~6월)","16.06kcal","배추김치(5~6월)","16.06kcal","배추김치(5~6월)","16.06kcal","","","2776.91kcal"
"2021-06-04","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2776.91kcal"
"2021-06-04","방울토마토, 3-11(육사)","16.83kcal","","","","","","","2776.91kcal"
"2021-06-05","밥","363kcal","밥","363kcal","비빔밥(05)(06)(16)","509.34kcal","","","2412.29kcal"
"2021-06-05","감자호박국(05)","34.26kcal","건새우아욱된장국(05)","35.85kcal","계란국(01)","52.06kcal","","","2412.29kcal"
"2021-06-05","쇠고기야채볶음(05)(06)(09)(16)","125.18kcal","돼지고기고추장볶음(05)(06)(10)","328.1kcal","시금치무침","18.74kcal","","","2412.29kcal"
"2021-06-05","새송이버섯야채볶음(05)(06)","67.37kcal","모듬쌈(05)(06)","59.21kcal","배추김치(5~6월)","16.06kcal","","","2412.29kcal"
"2021-06-05","배추김치(5~6월)","16.06kcal","배추김치(5~6월)","16.06kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2412.29kcal"
"2021-06-05","","","","","초콜릿(3사교)","286kcal","","","2412.29kcal"
"2021-06-06","밥","363kcal","찹쌀밥","407.88kcal","쇠고기덮밥(05)(06)(16)","495.43kcal","","","2179.61kcal"
"2021-06-06","순두부백탕(05)(09)","59kcal","닭곰탕(15)","203.78kcal","김치찌개(05)(06)(10)","72.58kcal","","","2179.61kcal"
"2021-06-06","마파감자(05)(06)(10)","166.03kcal","계란찜(01)(09)","95.77kcal","오이무침(06)","16.65kcal","","","2179.61kcal"
"2021-06-06","부추겉절이","23.22kcal","오징어젓무침(17)","47.29kcal","배추김치(5~6월)","16.06kcal","","","2179.61kcal"
"2021-06-06","배추김치(5~6월)","16.06kcal","배추김치(5~6월)","16.06kcal","","","","","2179.61kcal"
"2021-06-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2179.61kcal"
"2021-06-06","이온음료","58.8kcal","","","","","","","2179.61kcal"
"2021-06-07","밥","363kcal","밥","363kcal","잡곡밥","415.29kcal","","","2794.97kcal"
"2021-06-07","콩나물국(05)","12.17kcal","두부된장찌개(05)(06)","58.9kcal","쇠고기육개장(01)(05)(06)(16)","97.24kcal","","","2794.97kcal"
"2021-05-10","생선묵볶음(05)(06)","127.58kcal","쇠고기야채볶음(05)(06)(09)(16)","125.38kcal","감자채볶음(05)(06)","69.69kcal","","","2592.16kcal"
"2021-05-10","무생채","28.23kcal","오이무침(06)","23.31kcal","조기튀김(06)","575.39kcal","","","2592.16kcal"
"2021-05-10","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","","","2592.16kcal"
"2021-05-10","","","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","2592.16kcal"
"2021-05-10","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2592.16kcal"
"2021-05-10","","","","","방울토마토, 3-11(육사)","16.83kcal","","","2592.16kcal"
"2021-05-11","밥","363kcal","밥","363kcal","흑미밥","400.5kcal","","","3349.18kcal"
"2021-05-11","쇠고기무국(05)(16)","51.63kcal","콩나물국(05)","14.75kcal","계란국(01)","52.71kcal","","","3349.18kcal"
"2021-05-11","마늘쫑새우볶음(05)(06)","75.57kcal","야채삼겹살볶음(05)(06)(10)","547.68kcal","떡볶이(05)(06)","320.34kcal","","","3349.18kcal"
"2021-05-11","두부구이(05)(06)","160.61kcal","모듬쌈(05)(06)","62.16kcal","게맛살튀김(05)(06)","557.9kcal","","","3349.18kcal"
"2021-05-11","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","3349.18kcal"
"2021-05-11","워터젤리","176.4kcal","","","","","","","3349.18kcal"
"2021-05-11","용기면,앵그리짜파구리큰사발면(108g,다수공급자)","","","","","","","","3349.18kcal"
"2021-05-11","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3349.18kcal"
"2021-05-12","쇠고기덮밥(05)(06)(16)","507.89kcal","밥","363kcal","수수밥","364.15kcal","","","3040.92kcal"
"2021-05-12","홍합미역국(05)","16.33kcal","미더덕된장찌개(05)(06)(09)","78.6kcal","순두부찌개(01)(05)(06)(09)(10)(17)","164.76kcal","","","3040.92kcal"
"2021-05-12","느타리버섯볶음(05)(06)","52.08kcal","애호박나물(09)","45.51kcal","데리야끼갈릭치킨(01)(05)(06)(15)","717.89kcal","","","3040.92kcal"
"2021-05-12","배추김치(5~6월)","23.43kcal","오징어볶음(05)(06)(09)(17)","254.2kcal","시금치무침","18.9kcal","","","3040.92kcal"
"2021-05-12","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","","","3040.92kcal"
"2021-05-12","아이스크림 팩형(02)","234kcal","","","","","","","3040.92kcal"
"2021-05-12","망고 주스(180㎖/캔)","26kcal","","","","","","","3040.92kcal"
"2021-05-13","밥","363kcal","밥","363kcal","현미밥","399.3kcal","","","3286.91kcal"
"2021-05-13","북어채국(05)","25.64kcal","감자양파찌개(05)(06)","69.59kcal","계란국(01)","52.71kcal","","","3286.91kcal"
"2021-05-13","돼지고기부추볶음(10)","427.26kcal","닭갈비(05)(06)(15)","246.97kcal","매운소시지떡볶음(05)(06)(10)(12)","501.33kcal","","","3286.91kcal"
"2021-05-13","무생채","28.23kcal","오이무침(06)","23.31kcal","오징어튀김(05)(06)(17)","582.88kcal","","","3286.91kcal"
"2021-05-13","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","3286.91kcal"
"2021-05-13","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3286.91kcal"
"2021-05-13","망고스틱(브런치)","0.76kcal","","","","","","","3286.91kcal"
"2021-05-14","밥","363kcal","밥","363kcal","새우버거(01)(06)(09)(12)","942.63kcal","","","2515.61kcal"
"2021-05-14","감자호박국(05)","33.84kcal","배추된장국(05)(06)","49.42kcal","삶은계란(01)","70.08kcal","","","2515.61kcal"
"2021-05-14","맛김","5.25kcal","쇠고기불고기(05)(06)(16)","148.34kcal","아몬드후레이크","0kcal","","","2515.61kcal"
"2021-05-14","닭순살야채조림(05)(06)(15)","137.78kcal","무콩나물무침(05)","29.26kcal","","","","","2515.61kcal"
"2021-05-14","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","","","","","2515.61kcal"
"2021-05-14","주스,카프리썬 사과(200ml,파우치)","60kcal","","","","","","","2515.61kcal"
"2021-05-14","우유(백색우유(200ML,연간))(02)","244kcal","","","","","","","2515.61kcal"
"2021-05-14","방울토마토, 3-11(육사)","16.83kcal","","","","","","","2515.61kcal"
"2021-05-15","밥","363kcal","밥","363kcal","고추참치덮밥","568.24kcal","","","2445.53kcal"
"2021-05-15","된장국(일품용)(05)","45.16kcal","조갯살미역국(05)(18)","36.47kcal","계란국(01)","52.71kcal","","","2445.53kcal"
"2021-05-15","소시지야채볶음(05)(06)(10)","233.19kcal","새송이버섯야채볶음(05)(06)","73.73kcal","멸치고추장볶음(06)","96.83kcal","","","2445.53kcal"
"2021-05-15","상추겉절이(05)(06)","25.29kcal","훈제삼겹살간장조림(05)(06)(10)","313.5kcal","깍두기(임가공)","28.75kcal","","","2445.53kcal"
"2021-05-15","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","짜먹는요구르트(02)","76.8kcal","","","2445.53kcal"
"2021-05-15","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2445.53kcal"
"2021-05-16","밥","363kcal","떡만둣국(01)(05)(06)(10)(16)","603.22kcal","오징어덮밥(05)(06)(17)","564.42kcal","","","2574.05kcal"
"2021-05-16","콩나물국(05)","14.75kcal","무생채","28.23kcal","호박된장찌개(05)(06)","66.85kcal","","","2574.05kcal"
"2021-05-16","마파두부(05)(06)(10)","257.82kcal","배추김치(5~6월)","23.43kcal","양파계란볶음(01)(10)","102.39kcal","","","2574.05kcal"
"2021-05-16","맛김","5.25kcal","","","깍두기(임가공)","28.75kcal","","","2574.05kcal"
"2021-05-16","배추김치(5~6월)","23.43kcal","","","","","","","2574.05kcal"
"2021-05-16","초콜릿(3사교)","286kcal","","","","","","","2574.05kcal"
"2021-05-16","포도 주스(180㎖/캔)","84.51kcal","","","","","","","2574.05kcal"
"2021-05-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2574.05kcal"
"2021-05-17","밥","363kcal","밥","363kcal","검은콩밥","404.3kcal","","","2748.31kcal"
"2021-05-17","감자국(05)","25.03kcal","배추된장국(05)(06)","49.42kcal","두부김치국(05)","28.18kcal","","","2748.31kcal"
"2021-05-17","콩나물닭볶음(05)(06)(15)","220.8kcal","돼지고기김치볶음(05)(06)(10)","261.8kcal","돈가스(06)(10)","700.55kcal","","","2748.31kcal"
"2021-05-17","상추치커리무침(05)(06)","27.05kcal","시금치고추장무침(06)","29.27kcal","양배추샐러드(01)(12)","66.79kcal","","","2748.31kcal"
"2021-05-17","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","","","2748.31kcal"
"2021-05-17","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2748.31kcal"
"2021-05-17","","","","","방울토마토, 3-11(육사)","16.83kcal","","","2748.31kcal"
"2021-05-18","밥","363kcal","밥","363kcal","현미밥","399.3kcal","","","3069.92kcal"
"2021-05-18","쇠고기무국(05)(16)","51.63kcal","계란국(01)","52.71kcal","홍합탕(05)(06)","112.83kcal","","","3069.92kcal"
"2021-05-18","비엔나소시지야채볶음(10)(12)","346.08kcal","갑오징어야채볶음(05)(06)(17)","186.15kcal","만두탕수(01)(05)(06)(10)(12)","738.42kcal","","","3069.92kcal"
"2021-05-18","맛김","5.25kcal","오이무침(06)","23.31kcal","단무지무침","18.31kcal","","","3069.92kcal"
"2021-05-18","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","3069.92kcal"
"2021-05-18","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3069.92kcal"
"2021-05-18","복숭아 주스(340㎖/캔)","81kcal","","","","","","","3069.92kcal"
"2021-05-18","과일푸딩","126kcal","","","","","","","3069.92kcal"
"2021-05-19","밥","363kcal","밥","363kcal","밥","363kcal","","","2941.02kcal"
"2021-05-19","콩나물국(05)","14.75kcal","된장국(일품용)(05)","45.16kcal","닭볶음탕(06)(15)","353kcal","","","2941.02kcal"
"2021-05-19","애호박나물(09)","45.51kcal","느타리버섯볶음(05)(06)","52.08kcal","무생채","28.23kcal","","","2941.02kcal"
"2021-05-19","두부구이(05)(06)","160.61kcal","돼지불고기(05)(06)(10)","429.51kcal","브로콜리/초고추장(06)","50.87kcal","","","2941.02kcal"
"2021-05-19","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","백김치","15.12kcal","","","2941.02kcal"
"2021-05-19","건빵(참깨맛)","249kcal","","","","","","","2941.02kcal"
"2021-05-19","아이스크림 팩형(02)","234kcal","","","","","","","2941.02kcal"
"2021-05-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2941.02kcal"
"2021-05-20","밥","363kcal","밥","363kcal","조밥","398.7kcal","","","2922.95kcal"
"2021-05-20","생선묵국(05)(06)","75.12kcal","계란국(01)","52.71kcal","김치찌개(05)(06)(10)","87.2kcal","","","2922.95kcal"
"2021-05-20","쇠고기야채볶음(05)(06)(09)(16)","125.38kcal","오리불고기(05)(06)","319.12kcal","치킨너겟(01)(06)(15)","745.95kcal","","","2922.95kcal"
"2021-05-20","부추겉절이","27.36kcal","콩나물무침(05)(06)","35.09kcal","시금치무침","18.9kcal","","","2922.95kcal"
"2021-05-20","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","파김치","21.24kcal","","","2922.95kcal"
"2021-05-20","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","2922.95kcal"
"2021-05-20","유산균 발효 음료(02)","56kcal","","","","","","","2922.95kcal"
"2021-05-20","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2922.95kcal"
"2021-05-21","밥","363kcal","밥","363kcal","햄치즈버거(01)(02)(06)(10)(12)","713.32kcal","","","3296.92kcal"
"2021-05-21","쇠고기미역국(05)(16)","47.87kcal","순두부된장국(05)(06)","89.82kcal","감자튀김(12)","612.69kcal","","","3296.92kcal"
"2021-05-21","두부김치(05)(06)(10)","250.68kcal","브로콜리돼지고기볶음(05)(06)(10)","322.45kcal","계란후라이","88.2kcal","","","3296.92kcal"
"2021-05-21","새송이버섯야채볶음(05)(06)","73.73kcal","모듬야채(05)(06)","64.47kcal","쵸코후레이크","0kcal","","","3296.92kcal"
"2021-05-21","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","","","","","3296.92kcal"
"2021-05-21","방울토마토, 3-11(육사)","16.83kcal","","","","","","","3296.92kcal"
"2021-05-21","우유(백색우유(200ML,연간))(02)","244kcal","","","","","","","3296.92kcal"
"2021-05-22","밥","363kcal","핫도그빵(01)(06)(10)(12)","789.53kcal","밥","363kcal","","","2855.79kcal"
"2021-05-22","오징어국(05)(17)","51.83kcal","매실피클","63.6kcal","감자양파찌개(05)(06)","69.59kcal","","","2855.79kcal"
"2021-05-22","돼지고기부추볶음(10)","427.26kcal","콘푸로스트","153.2kcal","닭간장소스찜(05)(06)(15)","230.32kcal","","","2855.79kcal"
"2021-05-22","맛김","5.25kcal","","","무생채","28.23kcal","","","2855.79kcal"
"2021-05-22","배추김치(5~6월)","23.43kcal","","","깍두기(임가공)","28.75kcal","","","2855.79kcal"
"2021-05-22","","","","","짜먹는요구르트(02)","76.8kcal","","","2855.79kcal"
"2021-05-22","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2855.79kcal"
"2021-05-22","","","","","주스,카프리썬 사과(200ml,파우치)","60kcal","","","2855.79kcal"
"2021-05-23","밥","363kcal","제육덮밥(05)(06)(10)","759.1kcal","밥","363kcal","","","2759.22kcal"
"2021-05-23","콩나물무채국(05)","28.32kcal","닭고기육개장(01)(05)(06)(15)","161.97kcal","버섯쇠고기찌개(05)(06)(16)","85.92kcal","","","2759.22kcal"
"2021-05-23","비엔나소시지케찹볶음(10)(12)","381.32kcal","양파계란볶음(01)(10)","102.39kcal","가지볶음(05)(06)","46.31kcal","","","2759.22kcal"
"2021-05-23","김자반","43kcal","배추김치(5~6월)","23.43kcal","고등어감자조림(05)(06)(07)","168.48kcal","","","2759.22kcal"
"2021-05-23","배추김치(5~6월)","23.43kcal","","","깍두기(임가공)","28.75kcal","","","2759.22kcal"
"2021-05-23","이온음료","58.8kcal","","","","","","","2759.22kcal"
"2021-05-23","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2759.22kcal"
"2021-05-24","밥","363kcal","밥","363kcal","찹쌀밥","407.88kcal","","","2874.29kcal"
"2021-04-25","농후 발효유(02)","96kcal","","","","","","","2165.24kcal"
"2021-04-26","밥","363kcal","밥","363kcal","밥","363kcal","","","2847.63kcal"
"2021-04-26","오징어국(05)(17)","51.55kcal","순두부된장국(05)(06)","87.69kcal","우럭매운탕(05)(06)","126.47kcal","","","2847.63kcal"
"2021-04-26","마파두부(05)(06)(10)","267.53kcal","야채삼겹살볶음(05)(06)(10)","598.04kcal","감자채볶음(05)(06)","68.18kcal","","","2847.63kcal"
"2021-04-26","맛김","5.25kcal","무나물","22.25kcal","골뱅이야채조림(05)(06)","163.82kcal","","","2847.63kcal"
"2021-04-26","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","2847.63kcal"
"2021-04-26","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2847.63kcal"
"2021-04-26","","","","","이온음료","58.8kcal","","","2847.63kcal"
"2021-04-26","","","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","2847.63kcal"
"2021-04-26","","","","","짜먹는요구르트(02)","76.8kcal","","","2847.63kcal"
"2021-04-27","자장밥(05)(06)(10)","778.8kcal","찹쌀밥","407.88kcal","밥","363kcal","","","2887.81kcal"
"2021-04-27","생선묵국(05)(06)","75kcal","사골곰탕(05)","192.8kcal","감자호박국(05)","37.89kcal","","","2887.81kcal"
"2021-04-27","단무지무침","18.31kcal","낙지젓","46.33kcal","돈가스(06)(10)","590.05kcal","","","2887.81kcal"
"2021-04-27","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","양배추샐러드(01)(12)","88kcal","","","2887.81kcal"
"2021-04-27","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(3~4월)","10.75kcal","","","2887.81kcal"
"2021-04-27","탄산음료","117.5kcal","","","","","","","2887.81kcal"
"2021-04-28","밥","363kcal","밥","363kcal","수수밥","364.15kcal","","","2984.99kcal"
"2021-04-28","쇠고기미역국(05)(16)","42.49kcal","김치찌개(05)(06)(10)","70.45kcal","감자양파찌개(05)(06)","78.31kcal","","","2984.99kcal"
"2021-04-28","두부김치(05)(06)(10)","257.02kcal","돼지갈비찜(05)(06)(10)","400.82kcal","닭고기튀김양념(06)(15)","716.52kcal","","","2984.99kcal"
"2021-04-28","김자반","43kcal","무콩나물무침(05)","29.63kcal","시금치무침","17.86kcal","","","2984.99kcal"
"2021-04-28","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","파김치","21.24kcal","","","2984.99kcal"
"2021-04-28","유산균 발효 음료(02)","56kcal","","","","","","","2984.99kcal"
"2021-04-28","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2984.99kcal"
"2021-04-29","밥","363kcal","밥","363kcal","잡곡밥","408.97kcal","","","2901.96kcal"
"2021-04-29","북어채국(05)","28.75kcal","배추된장국(05)(06)","65.94kcal","계란국(01)","52.1kcal","","","2901.96kcal"
"2021-04-29","닭순살야채조림(05)(06)(15)","155.6kcal","쇠고기불고기(05)(06)(16)","148.22kcal","매운소시지떡볶음(05)(06)(10)(12)","478.76kcal","","","2901.96kcal"
"2021-04-29","부추나물","19.45kcal","새송이버섯야채볶음(05)(06)","72.7kcal","고구마튀김(05)(06)","477.22kcal","","","2901.96kcal"
"2021-04-29","배추김치(3~4월)","10.75kcal","배추김치(3~4월)","10.75kcal","깍두기(임가공)","28.75kcal","","","2901.96kcal"
"2021-04-29","농후 발효유(02)","96kcal","","","","","","","2901.96kcal"
"2021-04-29","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2901.96kcal"
"2021-04-30","밥","363kcal","제육덮밥(05)(06)(10)","752.57kcal","흑미밥","400.5kcal","","","2396.85kcal"
"2021-04-30","콩나물무채국(05)","28.52kcal","굴순두부찌개(01)(05)(06)(17)","114.47kcal","닭고기육개장(01)(05)(06)(15)","131.79kcal","","","2396.85kcal"
"2021-04-30","맛김","5.25kcal","계란찜(01)(09)","95.56kcal","고등어김치조림(05)(06)(07)","138.88kcal","","","2396.85kcal"
"2021-04-30","쇠고기장조림(05)(06)(16)","131.01kcal","배추김치(3~4월)","10.75kcal","무나물","22.25kcal","","","2396.85kcal"
"2021-04-30","배추김치(3~4월)","10.75kcal","","","배추김치(3~4월)","10.75kcal","","","2396.85kcal"
"2021-04-30","이온음료","58.8kcal","","","","","","","2396.85kcal"
"2021-04-30","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2396.85kcal"
"2021-05-01","밥","363kcal","카레밥(06)(10)","613.8kcal","밥","363kcal","","","2611.23kcal"
"2021-05-01","감자국(05)","25.03kcal","닭고기미역국(05)(15)","68.25kcal","두부김치국(05)","28.18kcal","","","2611.23kcal"
"2021-05-01","돼지고기부추볶음(10)","427.26kcal","가지볶음(05)(06)","46.31kcal","오징어볶음(05)(06)(09)(17)","254.2kcal","","","2611.23kcal"
"2021-05-01","부추겉절이","27.36kcal","깍두기(임가공)","28.75kcal","계란찜(01)(09)","95.91kcal","","","2611.23kcal"
"2021-05-01","배추김치(5~6월)","23.43kcal","","","깍두기(임가공)","28.75kcal","","","2611.23kcal"
"2021-05-01","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2611.23kcal"
"2021-05-01","","","","","농후 발효유(02)","96kcal","","","2611.23kcal"
"2021-05-02","밥","363kcal","밥","363kcal","밥","363kcal","","","2461.59kcal"
"2021-05-02","조갯살미역국(05)(18)","36.47kcal","북어채국(05)","25.64kcal","쇠고기육개장(01)(05)(06)(16)","134.83kcal","","","2461.59kcal"
"2021-05-02","마파두부(05)(06)(10)","257.82kcal","떡볶이(05)(06)","320.34kcal","닭간장소스찜(05)(06)(15)","230.32kcal","","","2461.59kcal"
"2021-05-02","맛김","5.25kcal","새송이버섯야채볶음(05)(06)","73.73kcal","무콩나물무침(05)","29.26kcal","","","2461.59kcal"
"2021-05-02","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","2461.59kcal"
"2021-05-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2461.59kcal"
"2021-05-02","유산균 발효 음료(02)","56kcal","","","","","","","2461.59kcal"
"2021-05-03","밥","363kcal","밥","363kcal","잡곡밥","415.29kcal","","","2807.65kcal"
"2021-05-03","쇠고기무국(05)(16)","51.63kcal","건새우아욱된장국(05)","39.24kcal","계란국(01)","52.71kcal","","","2807.65kcal"
"2021-05-03","생선묵볶음(05)(06)","127.58kcal","돼지고기고추장볶음(05)(06)(10)","359.9kcal","돈가스(06)(10)","700.55kcal","","","2807.65kcal"
"2021-05-03","상추겉절이(05)(06)","25.29kcal","무생채","28.23kcal","양배추샐러드(01)(12)","66.79kcal","","","2807.65kcal"
"2021-05-03","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","깍두기(임가공)","28.75kcal","","","2807.65kcal"
"2021-05-03","","","","","방울토마토, 3-11(육사)","16.83kcal","","","2807.65kcal"
"2021-05-03","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2807.65kcal"
"2021-05-04","밥","363kcal","찹쌀밥","407.88kcal","밥","363kcal","","","3824.00kcal"
"2021-05-04","콩나물국(05)","14.75kcal","꼬리곰탕(05)(09)","589.46kcal","순두부찌개(01)(05)(06)(09)(10)(17)","164.76kcal","","","3824.00kcal"
"2021-05-04","맛김","5.25kcal","오징어젓무침(17)","42.17kcal","멸치볶음","103.6kcal","","","3824.00kcal"
"2021-05-04","쇠고기장조림(05)(06)(16)","145.32kcal","깍두기(임가공)","28.75kcal","미트볼튀김(01)(05)(06)(10)","779.18kcal","","","3824.00kcal"
"2021-05-04","배추김치(5~6월)","23.43kcal","","","파김치","21.24kcal","","","3824.00kcal"
"2021-05-04","왕뚜껑,110g,용기라면(다수공급자,영내자증식,팔도)","431.81kcal","","","","","","","3824.00kcal"
"2021-05-04","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3824.00kcal"
"2021-05-04","반건조고구마","218.4kcal","","","","","","","3824.00kcal"
"2021-05-05","밥","363kcal","자장밥(05)(06)(10)","778.8kcal","밥","363kcal","","","2499.86kcal"
"2021-05-05","미더덕된장찌개(05)(06)(09)","78.6kcal","두부김치국(05)","28.18kcal","닭고기육개장(01)(05)(06)(15)","161.97kcal","","","2499.86kcal"
"2021-05-05","훈제삼겹살간장조림(05)(06)(10)","313.5kcal","단무지무침","18.31kcal","피망쇠고기볶음(05)(06)(16)","145.35kcal","","","2499.86kcal"
"2021-05-05","오이무침(06)","23.31kcal","배추김치(5~6월)","23.43kcal","무생채","28.23kcal","","","2499.86kcal"
"2021-05-05","배추김치(5~6월)","23.43kcal","","","깍두기(임가공)","28.75kcal","","","2499.86kcal"
"2021-05-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2499.86kcal"
"2021-05-05","주스,과채","","","","","","","","2499.86kcal"
"2021-05-06","제육덮밥(05)(06)(10)","759.1kcal","밥","363kcal","잡곡밥","415.29kcal","","","3664.54kcal"
"2021-05-06","생선묵국(05)(06)","75.12kcal","계란국(01)","52.71kcal","부대찌개(05)(06)(10)","234.36kcal","","","3664.54kcal"
"2021-05-06","부추겉절이","27.36kcal","오리갈릭구이칠리소스(05)(06)(12)","374.08kcal","오징어채볶음(01)(05)(06)(17)","154.88kcal","","","3664.54kcal"
"2021-05-06","배추김치(5~6월)","23.43kcal","계란두부찜(05)(06)","80.33kcal","삼치순살튀김(01)(06)","639.38kcal","","","3664.54kcal"
"2021-05-06","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.75kcal","깍두기(임가공)","28.75kcal","","","3664.54kcal"
"2021-05-06","초콜릿(3사교)","286kcal","","","","","","","3664.54kcal"
"2021-05-07","밥","363kcal","수수밥","364.15kcal","햄치즈버거(01)(02)(06)(10)(12)","713.32kcal","","","3224.38kcal"
"2021-05-07","쇠고기미역국(05)(16)","47.87kcal","두부된장찌개(05)(06)","67.42kcal","감자튀김(12)","612.69kcal","","","3224.38kcal"
"2021-05-07","닭간장소스찜(05)(06)(15)","230.32kcal","돼지고기콩나물볶음(05)(06)(10)","357.26kcal","삶은계란(01)","70.08kcal","","","3224.38kcal"
"2021-05-07","무생채","28.23kcal","도라지숙채(05)(06)","58.35kcal","쵸코후레이크","0kcal","","","3224.38kcal"
"2021-05-07","배추김치(5~6월)","23.43kcal","배추김치(5~6월)","23.43kcal","","","","","3224.38kcal"
"2021-05-07","가공우유(초코)(02)","126kcal","","","","","","","3224.38kcal"
"2021-05-07","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3224.38kcal"
"2021-05-07","방울토마토, 3-11(육사)","16.83kcal","","","","","","","3224.38kcal"
"2021-05-08","밥","363kcal","불고기버거(01)(06)(10)(12)","678.52kcal","밥","363kcal","","","2610.42kcal"
"2021-05-08","감자국(05)","25.03kcal","삶은계란(01)","70.08kcal","김치찌개(05)(06)(10)","87.2kcal","","","2610.42kcal"
"2021-05-08","마파두부(05)(06)(10)","257.82kcal","콘푸로스트","153.2kcal","고등어김치조림(05)(06)(07)","154.25kcal","","","2610.42kcal"
"2021-05-08","맛김","5.25kcal","","","콩나물무침(05)(06)","35.09kcal","","","2610.42kcal"
"2021-05-08","배추김치(5~6월)","23.43kcal","","","깍두기(임가공)","28.75kcal","","","2610.42kcal"
"2021-05-08","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2610.42kcal"
"2021-05-08","","","","","짜먹는요구르트(02)","76.8kcal","","","2610.42kcal"
"2021-05-08","","","","","가공우유(바나나)(02)","167kcal","","","2610.42kcal"
"2021-05-09","밥","363kcal","밥","363kcal","비빔밥(05)(06)(16)","576.33kcal","","","2501.58kcal"
"2021-05-09","순두부백탕(05)","59.51kcal","닭곰탕(15)","297.48kcal","햄감자찌개(05)(06)(10)","226.87kcal","","","2501.58kcal"
